"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BONGARA (000)",10170,1304,1339,5474,203,1423,180,247
"Agric., ganadería, caza y silvicultura (001)",5880,20,785,3743,132,1200,,
"Pesca (002)",8,,,2,,6,,
"Explotación de minas y canteras (003)",67,14,51,2,,,,
"Industrias manufactureras (004)",272,6,63,179,16,8,,
"Suministro de electricidad, gas y agua (005)",6,2,3,,,1,,
"Construcción (006)",410,32,266,79,29,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1058,89,16,846,10,97,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",75,10,13,49,2,1,,
"Comercio al por mayor (009)",58,11,,44,,3,,
"Comercio al por menor (010)",925,68,3,753,8,93,,
"Hoteles y restaurantes (011)",197,41,14,127,3,12,,
"Trans., almac. y comunicaciones (012)",439,105,43,283,5,3,,
"Intermediación financiera (013)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (014)",181,136,24,17,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",246,220,26,,,,,
"Enseñanza (016)",425,416,,9,,,,
"Servicios sociales y de salud (017)",110,90,,20,,,,
"Otras activ. serv.comun.soc y personales (018)",120,49,26,32,2,11,,
"Hogares privados con servicio doméstico (019)",180,,,,,,180,
"Actividad economica no especificada (021)",319,79,22,135,3,80,,
"Desocupado (022)",247,,,,,,,247
"Hombres (023)",7592,799,1133,4443,170,866,2,179
"Agric., ganadería, caza y silvicultura (024)",4967,20,630,3389,111,817,,
"Pesca (025)",8,,,2,,6,,
"Explotación de minas y canteras (026)",60,10,49,1,,,,
"Industrias manufactureras (027)",204,4,48,137,12,3,,
"Suministro de electricidad, gas y agua (028)",6,2,3,,,1,,
"Construcción (029)",402,28,263,78,29,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",552,71,16,443,8,14,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",73,9,13,49,2,,,
"Comercio al por mayor (032)",35,6,,29,,,,
"Comercio al por menor (033)",444,56,3,365,6,14,,
"Hoteles y restaurantes (034)",36,7,5,21,,3,,
"Trans., almac. y comunicaciones (035)",423,91,43,281,5,3,,
"Intermediación financiera (036)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (037)",145,109,20,13,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",185,163,22,,,,,
"Enseñanza (039)",172,169,,3,,,,
"Servicios sociales y de salud (040)",50,34,,16,,,,
"Otras activ. serv.comun.soc y personales (041)",79,37,20,14,,8,,
"Hogares privados con servicio doméstico (042)",2,,,,,,2,
"Actividad economica no especificada (044)",119,51,14,45,2,7,,
"Desocupado (045)",179,,,,,,,179
"Mujeres (046)",2578,505,206,1031,33,557,178,68
"Agric., ganadería, caza y silvicultura (047)",913,,155,354,21,383,,
"Explotación de minas y canteras (049)",7,4,2,1,,,,
"Industrias manufactureras (050)",68,2,15,42,4,5,,
"Construcción (052)",8,4,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",506,18,,403,2,83,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,1,,,,1,,
"Comercio al por mayor (055)",23,5,,15,,3,,
"Comercio al por menor (056)",481,12,,388,2,79,,
"Hoteles y restaurantes (057)",161,34,9,106,3,9,,
"Trans., almac. y comunicaciones (058)",16,14,,2,,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",36,27,4,4,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",61,57,4,,,,,
"Enseñanza (062)",253,247,,6,,,,
"Servicios sociales y de salud (063)",60,56,,4,,,,
"Otras activ. serv.comun.soc y personales (064)",41,12,6,18,2,3,,
"Hogares privados con servicio doméstico (065)",178,,,,,,178,
"Actividad economica no especificada (067)",200,28,8,90,1,73,,
,,,,,,,,
"URBANA (068)",6385,1156,711,3287,152,730,156,193
"Agric., ganadería, caza y silvicultura (069)",2820,7,340,1830,88,555,,
"Pesca (070)",4,,,1,,3,,
"Explotación de minas y canteras (071)",26,8,17,1,,,,
"Industrias manufactureras (072)",221,4,52,144,15,6,,
"Suministro de electricidad, gas y agua (073)",6,2,3,,,1,,
"Construcción (074)",296,27,170,69,27,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",932,81,12,741,8,90,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",61,8,10,41,2,,,
"Comercio al por mayor (077)",47,8,,36,,3,,
"Comercio al por menor (078)",824,65,2,664,6,87,,
"Hoteles y restaurantes (079)",172,36,8,115,3,10,,
"Trans., almac. y comunicaciones (080)",354,98,31,218,4,3,,
"Intermediación financiera (081)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (082)",153,121,13,15,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",216,196,20,,,,,
"Enseñanza (084)",379,372,,7,,,,
"Servicios sociales y de salud (085)",94,79,,15,,,,
"Otras activ. serv.comun.soc y personales (086)",110,43,25,30,2,10,,
"Hogares privados con servicio doméstico (087)",156,,,,,,156,
"Actividad economica no especificada (089)",248,77,20,101,2,48,,
"Desocupado (090)",193,,,,,,,193
"Hombres (091)",4433,699,590,2497,127,383,1,136
"Agric., ganadería, caza y silvicultura (092)",2303,7,257,1623,75,341,,
"Pesca (093)",4,,,1,,3,,
"Explotación de minas y canteras (094)",22,5,16,1,,,,
"Industrias manufactureras (095)",164,2,40,109,11,2,,
"Suministro de electricidad, gas y agua (096)",6,2,3,,,1,,
"Construcción (097)",289,24,167,68,27,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",479,65,12,382,6,14,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",60,7,10,41,2,,,
"Comercio al por mayor (100)",28,5,,23,,,,
"Comercio al por menor (101)",391,53,2,318,4,14,,
"Hoteles y restaurantes (102)",30,5,4,19,,2,,
"Trans., almac. y comunicaciones (103)",339,84,31,217,4,3,,
"Intermediación financiera (104)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (105)",120,94,11,12,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",157,141,16,,,,,
"Enseñanza (107)",156,153,,3,,,,
"Servicios sociales y de salud (108)",45,33,,12,,,,
"Otras activ. serv.comun.soc y personales (109)",72,31,20,13,,8,,
"Hogares privados con servicio doméstico (110)",1,,,,,,1,
"Actividad economica no especificada (112)",107,50,13,37,1,6,,
"Desocupado (113)",136,,,,,,,136
"Mujeres (114)",1952,457,121,790,25,347,155,57
"Agric., ganadería, caza y silvicultura (115)",517,,83,207,13,214,,
"Explotación de minas y canteras (117)",4,3,1,,,,,
"Industrias manufactureras (118)",57,2,12,35,4,4,,
"Construcción (120)",7,3,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",453,16,,359,2,76,,
