"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",713,39,182,190,224,78
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",44,,12,17,9,6
"Desocupado (038)",40,2,28,8,2,
,,,,,,
"URBANA (039)",2715,45,820,1027,663,160
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",25,,6,9,9,1
"Profes., científicos e intelectuales (041)",411,,76,239,94,2
"Técnicos de nivel medio y trab.asimilados (042)",106,,25,52,28,1
"Jefes y empleados de oficina (043)",154,,53,64,35,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",248,3,77,83,68,17
"Agricult.trabaj. calif. agrop. y pesqueros (045)",385,3,56,104,134,88
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",426,1,143,173,103,6
"Obreros construc., conf., papel, fab., instr. (047)",142,,46,64,30,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",651,36,270,183,133,29
"Otra (049)",39,,13,21,5,
"Ocupación no especificada (050)",43,1,13,13,9,7
"Desocupado (051)",85,1,42,22,15,5
"Hombres (052)",1910,26,600,693,480,111
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",19,,5,6,7,1
"Profes., científicos e intelectuales (054)",197,,29,103,63,2
"Técnicos de nivel medio y trab.asimilados (055)",90,,20,44,25,1
"Jefes y empleados de oficina (056)",95,,25,38,30,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",84,,31,20,26,7
"Agricult.trabaj. calif. agrop. y pesqueros (058)",292,3,47,77,102,63
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",417,,140,170,101,6
"Obreros construc., conf., papel, fab., instr. (060)",140,,44,64,30,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",456,22,214,132,71,17
"Otra (062)",39,,13,21,5,
"Ocupación no especificada (063)",25,1,8,4,7,5
"Desocupado (064)",56,,24,14,13,5
"Mujeres (065)",805,19,220,334,183,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,1,3,2,
"Profes., científicos e intelectuales (067)",214,,47,136,31,
"Técnicos de nivel medio y trab.asimilados (068)",16,,5,8,3,
"Jefes y empleados de oficina (069)",59,,28,26,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",164,3,46,63,42,10
"Agricult.trabaj. calif. agrop. y pesqueros (071)",93,,9,27,32,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",9,1,3,3,2,
"Obreros construc., conf., papel, fab., instr. (073)",2,,2,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",195,14,56,51,62,12
"Ocupación no especificada (076)",18,,5,9,2,2
"Desocupado (077)",29,1,18,8,2,
,,,,,,
"RURAL (078)",3953,58,1023,1238,1106,528
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",7,,2,2,3,
"Profes., científicos e intelectuales (080)",191,,41,96,53,1
"Técnicos de nivel medio y trab.asimilados (081)",57,,21,32,4,
"Jefes y empleados de oficina (082)",38,,15,15,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",116,,40,42,26,8
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1850,7,273,537,636,397
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",228,,110,92,26,
"Obreros construc., conf., papel, fab., instr. (086)",132,,46,50,34,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1176,50,409,323,285,109
"Otra (088)",4,,2,2,,
"Ocupación no especificada (089)",63,,19,20,15,9
"Desocupado (090)",91,1,45,27,16,2
"Hombres (091)",2757,29,737,907,737,347
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,,1,1,2,
"Profes., científicos e intelectuales (093)",121,,22,59,39,1
"Técnicos de nivel medio y trab.asimilados (094)",48,,16,28,4,
"Jefes y empleados de oficina (095)",30,,10,12,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",53,,12,23,12,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1370,4,193,419,466,288
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",223,,106,91,26,
"Obreros construc., conf., papel, fab., instr. (099)",130,,46,49,33,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",658,25,283,184,123,43
"Otra (101)",3,,1,2,,
"Ocupación no especificada (102)",37,,12,12,8,5
"Desocupado (103)",80,,35,27,16,2
"Mujeres (104)",1196,29,286,331,369,181
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,1,1,1,
"Profes., científicos e intelectuales (106)",70,,19,37,14,
"Técnicos de nivel medio y trab.asimilados (107)",9,,5,4,,
"Jefes y empleados de oficina (108)",8,,5,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",63,,28,19,14,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",480,3,80,118,170,109
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",5,,4,1,,
"Obreros construc., conf., papel, fab., instr. (112)",2,,,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",518,25,126,139,162,66
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",26,,7,8,7,4
"Desocupado (116)",11,1,10,,,
