"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia SUCRE (000)",9045,4517,1294,122,3119
"Conviviente (001)",1554,687,234,20,614
"Separado(a) (002)",204,84,23,1,96
"Casado(a) (003)",3842,1874,601,48,1325
"Viudo(a) (004)",741,354,35,7,345
"Divorciado(a) (005)",19,8,2,,9
"Soltero(a) (006)",2685,1510,399,46,730
"Hombres (008)",4379,2067,645,64,1608
"Conviviente (009)",759,292,113,10,344
"Separado(a) (010)",74,22,9,,43
"Casado(a) (011)",1905,864,316,34,696
"Viudo(a) (012)",162,69,10,,83
"Divorciado(a) (013)",10,4,1,,5
"Soltero(a) (014)",1469,816,196,20,437
"Mujeres (016)",4666,2450,649,58,1511
"Conviviente (017)",795,395,121,10,270
"Separado(a) (018)",130,62,14,1,53
"Casado(a) (019)",1937,1010,285,14,629
"Viudo(a) (020)",579,285,25,7,262
"Divorciado(a) (021)",9,4,1,,4
"Soltero(a) (022)",1216,694,203,26,293
,,,,,
"URBANA (024)",5489,2369,1066,61,1998
"Conviviente (025)",951,356,199,6,390
"Separado(a) (026)",146,56,17,1,72
"Casado(a) (027)",2232,894,489,28,826
"Viudo(a) (028)",427,176,30,3,218
"Divorciado(a) (029)",14,6,2,,6
"Soltero(a) (030)",1719,881,329,23,486
"Hombres (032)",2633,1067,529,35,1006
"Conviviente (033)",457,145,99,4,209
"Separado(a) (034)",59,16,8,,35
"Casado(a) (035)",1106,406,248,20,436
"Viudo(a) (036)",79,28,10,,41
"Divorciado(a) (037)",6,3,1,,2
"Soltero(a) (038)",926,469,163,11,283
"Mujeres (040)",2856,1302,537,26,992
"Conviviente (041)",494,211,100,2,181
"Separado(a) (042)",87,40,9,1,37
"Casado(a) (043)",1126,488,241,8,390
"Viudo(a) (044)",348,148,20,3,177
"Divorciado(a) (045)",8,3,1,,4
"Soltero(a) (046)",793,412,166,12,203
,,,,,
"RURAL (048)",3556,2148,228,61,1121
"Conviviente (049)",603,331,35,14,224
"Separado(a) (050)",58,28,6,,24
"Casado(a) (051)",1610,980,112,20,499
"Viudo(a) (052)",314,178,5,4,127
"Divorciado(a) (053)",5,2,,,3
"Soltero(a) (054)",966,629,70,23,244
"Hombres (056)",1746,1000,116,29,602
"Conviviente (057)",302,147,14,6,135
"Separado(a) (058)",15,6,1,,8
"Casado(a) (059)",799,458,68,14,260
"Viudo(a) (060)",83,41,,,42
"Divorciado(a) (061)",4,1,,,3
"Soltero(a) (062)",543,347,33,9,154
"Mujeres (064)",1810,1148,112,32,519
"Conviviente (065)",301,184,21,8,89
"Separado(a) (066)",43,22,5,,16
"Casado(a) (067)",811,522,44,6,239
"Viudo(a) (068)",231,137,5,4,85
"Divorciado(a) (069)",1,1,,,
"Soltero(a) (070)",423,282,37,14,90
