"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia VILCAS HUAMAN (000)",6045,773,1029,2918,34,1019,30,242
"Agric., ganadería, caza y silvicultura (001)",3646,5,594,2220,19,808,,
"Explotación de minas y canteras (003)",34,5,29,,,,,
"Industrias manufactureras (004)",112,1,22,69,5,15,,
"Suministro de electricidad, gas y agua (005)",10,2,8,,,,,
"Construcción (006)",337,10,218,55,6,48,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",325,15,,271,2,37,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",10,,,10,,,,
"Comercio al por mayor (009)",11,1,,10,,,,
"Comercio al por menor (010)",304,14,,251,2,37,,
"Hoteles y restaurantes (011)",74,19,9,40,,6,,
"Trans., almac. y comunicaciones (012)",81,25,13,43,,,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",31,27,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",198,143,55,,,,,
"Enseñanza (016)",462,388,1,70,,3,,
"Servicios sociales y de salud (017)",66,62,1,3,,,,
"Otras activ. serv.comun.soc y personales (018)",19,5,1,13,,,,
"Hogares privados con servicio doméstico (019)",30,,,,,,30,
"Actividad economica no especificada (021)",377,65,77,131,2,102,,
"Desocupado (022)",242,,,,,,,242
"Hombres (023)",4618,536,819,2376,31,663,5,188
"Agric., ganadería, caza y silvicultura (024)",3034,5,446,2016,17,550,,
"Explotación de minas y canteras (026)",33,5,28,,,,,
"Industrias manufactureras (027)",99,1,20,60,5,13,,
"Suministro de electricidad, gas y agua (028)",10,2,8,,,,,
"Construcción (029)",317,9,203,52,6,47,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",120,9,,102,1,8,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",9,,,9,,,,
"Comercio al por mayor (032)",9,,,9,,,,
"Comercio al por menor (033)",102,9,,84,1,8,,
"Hoteles y restaurantes (034)",11,4,2,5,,,,
"Trans., almac. y comunicaciones (035)",72,20,11,41,,,,
"Activid.inmobil., empres. y alquileres (037)",24,20,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",164,117,47,,,,,
"Enseñanza (039)",297,262,1,33,,1,,
"Servicios sociales y de salud (040)",36,33,1,2,,,,
"Otras activ. serv.comun.soc y personales (041)",14,4,,10,,,,
"Hogares privados con servicio doméstico (042)",5,,,,,,5,
"Actividad economica no especificada (044)",194,45,51,52,2,44,,
"Desocupado (045)",188,,,,,,,188
"Mujeres (046)",1427,237,210,542,3,356,25,54
"Agric., ganadería, caza y silvicultura (047)",612,,148,204,2,258,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",13,,2,9,,2,,
"Construcción (052)",20,1,15,3,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",205,6,,169,1,29,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,,,
"Comercio al por mayor (055)",2,1,,1,,,,
"Comercio al por menor (056)",202,5,,167,1,29,,
"Hoteles y restaurantes (057)",63,15,7,35,,6,,
"Trans., almac. y comunicaciones (058)",9,5,2,2,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",7,7,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",34,26,8,,,,,
"Enseñanza (062)",165,126,,37,,2,,
"Servicios sociales y de salud (063)",30,29,,1,,,,
"Otras activ. serv.comun.soc y personales (064)",5,1,1,3,,,,
"Hogares privados con servicio doméstico (065)",25,,,,,,25,
"Actividad economica no especificada (067)",183,20,26,79,,58,,
,,,,,,,,
"URBANA (068)",2248,580,341,988,12,233,16,78
"Agric., ganadería, caza y silvicultura (069)",946,1,199,582,6,158,,
"Explotación de minas y canteras (071)",12,1,11,,,,,
"Industrias manufactureras (072)",48,1,4,33,1,9,,
"Suministro de electricidad, gas y agua (073)",4,2,2,,,,,
"Construcción (074)",93,9,55,22,2,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",225,10,,185,1,29,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",7,,,7,,,,
"Comercio al por mayor (077)",3,1,,2,,,,
"Comercio al por menor (078)",215,9,,176,1,29,,
"Hoteles y restaurantes (079)",54,14,4,32,,4,,
"Trans., almac. y comunicaciones (080)",54,19,6,29,,,,
"Intermediación financiera (081)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (082)",25,21,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",142,121,21,,,,,
"Enseñanza (084)",310,278,,31,,1,,
"Servicios sociales y de salud (085)",51,48,1,2,,,,
"Otras activ. serv.comun.soc y personales (086)",12,3,1,8,,,,
"Hogares privados con servicio doméstico (087)",16,,,,,,16,
"Actividad economica no especificada (089)",177,51,36,61,2,27,,
"Desocupado (090)",78,,,,,,,78
"Hombres (091)",1561,384,269,721,11,125,4,47
"Agric., ganadería, caza y silvicultura (092)",784,1,153,524,6,100,,
"Explotación de minas y canteras (094)",12,1,11,,,,,
"Industrias manufactureras (095)",39,1,2,28,1,7,,
"Suministro de electricidad, gas y agua (096)",4,2,2,,,,,
"Construcción (097)",82,8,48,19,2,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",78,4,,69,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",6,,,6,,,,
"Comercio al por mayor (100)",1,,,1,,,,
"Comercio al por menor (101)",71,4,,62,,5,,
"Hoteles y restaurantes (102)",11,4,2,5,,,,
"Trans., almac. y comunicaciones (103)",47,15,5,27,,,,
"Activid.inmobil., empres. y alquileres (105)",19,15,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",119,100,19,,,,,
"Enseñanza (107)",184,172,,12,,,,
"Servicios sociales y de salud (108)",28,26,1,1,,,,
"Otras activ. serv.comun.soc y personales (109)",7,2,,5,,,,
"Hogares privados con servicio doméstico (110)",4,,,,,,4,
"Actividad economica no especificada (112)",96,33,25,28,2,8,,
"Desocupado (113)",47,,,,,,,47
"Mujeres (114)",687,196,72,267,1,108,12,31
"Agric., ganadería, caza y silvicultura (115)",162,,46,58,,58,,
"Industrias manufactureras (118)",9,,2,5,,2,,
"Construcción (120)",11,1,7,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",147,6,,116,1,24,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",1,,,1,,,,
"Comercio al por mayor (123)",2,1,,1,,,,
"Comercio al por menor (124)",144,5,,114,1,24,,
"Hoteles y restaurantes (125)",43,10,2,27,,4,,
"Trans., almac. y comunicaciones (126)",7,4,1,2,,,,
"Intermediación financiera (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (128)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",23,21,2,,,,,
