"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CONDORCANQUI (000)",10792,257,4766,3774,1801,194
"Empleado (001)",1081,3,328,532,207,11
"Obrero (002)",551,9,276,190,72,4
"Trabajador independiente (003)",5673,47,2230,2094,1146,156
"Empleador o patrono (004)",39,,12,15,12,
"Trabajador familiar no remunerado (005)",2898,155,1607,806,310,20
"Trabajador del hogar (006)",125,16,83,15,11,
"Desocupado (008)",425,27,230,122,43,3
"Hombres (009)",6388,134,2537,2385,1201,131
"Empleado (010)",767,3,197,379,182,6
"Obrero (011)",460,8,225,162,61,4
"Trabajador independiente (012)",4078,18,1479,1611,858,112
"Empleador o patrono (013)",33,,11,12,10,
"Trabajador familiar no remunerado (014)",670,86,429,103,46,6
"Trabajador del hogar (015)",15,5,6,3,1,
"Desocupado (017)",365,14,190,115,43,3
"Mujeres (018)",4404,123,2229,1389,600,63
"Empleado (019)",314,,131,153,25,5
"Obrero (020)",91,1,51,28,11,
"Trabajador independiente (021)",1595,29,751,483,288,44
"Empleador o patrono (022)",6,,1,3,2,
"Trabajador familiar no remunerado (023)",2228,69,1178,703,264,14
"Trabajador del hogar (024)",110,11,77,12,10,
"Desocupado (026)",60,13,40,7,,
,,,,,,
"URBANA (027)",1692,38,678,627,320,29
"Empleado (028)",506,3,173,238,84,8
"Obrero (029)",177,2,93,58,24,
"Trabajador independiente (030)",659,6,224,251,161,17
"Empleador o patrono (031)",7,,1,2,4,
"Trabajador familiar no remunerado (032)",169,12,78,45,30,4
"Trabajador del hogar (033)",99,13,66,10,10,
"Desocupado (035)",75,2,43,23,7,
"Hombres (036)",1077,23,388,415,234,17
"Empleado (037)",344,3,104,163,71,3
"Obrero (038)",155,2,86,46,21,
"Trabajador independiente (039)",441,1,128,175,125,12
"Empleador o patrono (040)",4,,,1,3,
"Trabajador familiar no remunerado (041)",61,10,35,8,6,2
"Trabajador del hogar (042)",11,5,5,,1,
"Desocupado (044)",61,2,30,22,7,
"Mujeres (045)",615,15,290,212,86,12
"Empleado (046)",162,,69,75,13,5
"Obrero (047)",22,,7,12,3,
"Trabajador independiente (048)",218,5,96,76,36,5
"Empleador o patrono (049)",3,,1,1,1,
"Trabajador familiar no remunerado (050)",108,2,43,37,24,2
"Trabajador del hogar (051)",88,8,61,10,9,
"Desocupado (053)",14,,13,1,,
,,,,,,
"RURAL (054)",9100,219,4088,3147,1481,165
"Empleado (055)",575,,155,294,123,3
"Obrero (056)",374,7,183,132,48,4
"Trabajador independiente (057)",5014,41,2006,1843,985,139
"Empleador o patrono (058)",32,,11,13,8,
"Trabajador familiar no remunerado (059)",2729,143,1529,761,280,16
"Trabajador del hogar (060)",26,3,17,5,1,
"Desocupado (062)",350,25,187,99,36,3
"Hombres (063)",5311,111,2149,1970,967,114
"Empleado (064)",423,,93,216,111,3
"Obrero (065)",305,6,139,116,40,4
"Trabajador independiente (066)",3637,17,1351,1436,733,100
"Empleador o patrono (067)",29,,11,11,7,
"Trabajador familiar no remunerado (068)",609,76,394,95,40,4
"Trabajador del hogar (069)",4,,1,3,,
"Desocupado (071)",304,12,160,93,36,3
"Mujeres (072)",3789,108,1939,1177,514,51
"Empleado (073)",152,,62,78,12,
"Obrero (074)",69,1,44,16,8,
"Trabajador independiente (075)",1377,24,655,407,252,39
"Empleador o patrono (076)",3,,,2,1,
"Trabajador familiar no remunerado (077)",2120,67,1135,666,240,12
"Trabajador del hogar (078)",22,3,16,2,1,
"Desocupado (080)",46,13,27,6,,
