"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",190,2,84,66,30,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",13067,234,4441,4840,3065,487
"Otra (034)",21,,7,10,4,
"Ocupación no especificada (035)",565,,194,181,145,45
,,,,,,
"URBANA (036)",68954,797,22893,25252,16816,3196
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",142,,9,62,65,6
"Profes., científicos e intelectuales (038)",5701,,1159,2840,1602,100
"Técnicos de nivel medio y trab. asimilados (039)",3015,,1100,1169,673,73
"Jefes y empleados de oficina (040)",2687,,1227,969,471,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",11897,161,3753,4317,3036,630
"Agricult. trabaj. calif.agrop. y pesqueros (042)",5296,32,1011,1586,1848,819
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",4977,30,1835,1841,1085,186
"Obreros construc., conf., papel, fab., instr. (044)",8526,14,2826,3406,2042,238
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",25328,560,9601,8504,5610,1053
"Otra (046)",456,,50,261,145,
"Ocupación no especificada (047)",929,,322,297,239,71
"Hombres (048)",43378,516,14778,15242,10598,2244
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",98,,5,42,49,2
"Profes., científicos e intelectuales (050)",2576,,464,1186,846,80
"Técnicos de nivel medio y trab. asimilados (051)",1886,,684,733,416,53
"Jefes y empleados de oficina (052)",1177,,468,425,271,13
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",4911,82,1733,1675,1145,276
"Agricult. trabaj. calif.agrop. y pesqueros (054)",4368,24,827,1250,1540,727
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",4362,28,1633,1619,923,159
"Obreros construc., conf., papel, fab., instr. (056)",8355,12,2750,3347,2016,230
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",14800,370,6027,4584,3144,675
"Otra (058)",436,,43,252,141,
"Ocupación no especificada (059)",409,,144,129,107,29
"Mujeres (060)",25576,281,8115,10010,6218,952
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",44,,4,20,16,4
"Profes., científicos e intelectuales (062)",3125,,695,1654,756,20
"Técnicos de nivel medio y trab. asimilados (063)",1129,,416,436,257,20
"Jefes y empleados de oficina (064)",1510,,759,544,200,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",6986,79,2020,2642,1891,354
"Agricult. trabaj. calif.agrop. y pesqueros (066)",928,8,184,336,308,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",615,2,202,222,162,27
"Obreros construc., conf., papel, fab., instr. (068)",171,2,76,59,26,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",10528,190,3574,3920,2466,378
"Otra (070)",20,,7,9,4,
"Ocupación no especificada (071)",520,,178,168,132,42
,,,,,,
"RURAL (072)",13705,137,4441,4766,3451,910
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",26,,1,10,15,
"Profes., científicos e intelectuales (074)",492,,135,226,121,10
"Técnicos de nivel medio y trab. asimilados (075)",347,,139,131,74,3
"Jefes y empleados de oficina (076)",214,,97,73,44,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1072,4,357,444,221,46
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2481,10,368,697,930,476
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",532,1,236,201,84,10
"Obreros construc., conf., papel, fab., instr. (080)",1084,1,346,440,277,20
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",7298,120,2702,2490,1648,338
"Otra (082)",51,,7,26,18,
"Ocupación no especificada (083)",108,1,53,28,19,7
"Hombres (084)",9659,90,3111,3253,2481,724
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",19,,,6,13,
"Profes., científicos e intelectuales (086)",247,,59,97,83,8
"Técnicos de nivel medio y trab. asimilados (087)",252,,89,103,57,3
"Jefes y empleados de oficina (088)",123,,44,41,38,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",499,1,182,209,86,21
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2126,10,318,585,784,429
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",456,1,202,169,74,10
"Obreros construc., conf., papel, fab., instr. (092)",1065,1,338,433,273,20
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",4759,76,1835,1570,1049,229
"Otra (094)",50,,7,25,18,
"Ocupación no especificada (095)",63,1,37,15,6,4
"Mujeres (096)",4046,47,1330,1513,970,186
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",7,,1,4,2,
"Profes., científicos e intelectuales (098)",245,,76,129,38,2
"Técnicos de nivel medio y trab. asimilados (099)",95,,50,28,17,
"Jefes y empleados de oficina (100)",91,,53,32,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",573,3,175,235,135,25
"Agricult. trabaj. calif.agrop. y pesqueros (102)",355,,50,112,146,47
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",76,,34,32,10,
"Obreros construc., conf., papel, fab., instr. (104)",19,,8,7,4,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2539,44,867,920,599,109
"Otra (106)",1,,,1,,
"Ocupación no especificada (107)",45,,16,13,13,3
