"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BARRANCA (000)",52327,12106,15075,18925,1033,1918,1141,2129
"Agric., ganadería, caza y silvicultura (001)",12552,206,7979,3265,402,700,,
"Pesca (002)",806,37,481,258,8,22,,
"Explotación de minas y canteras (003)",111,23,74,11,1,2,,
"Industrias manufactureras (004)",4189,660,2334,1104,66,25,,
"Suministro de electricidad, gas y agua (005)",124,61,57,5,1,,,
"Construcción (006)",2757,90,1764,829,56,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",10710,1882,474,7229,273,852,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",1172,170,307,613,58,24,,
"Comercio al por mayor (009)",551,202,59,232,26,32,,
"Comercio al por menor (010)",8987,1510,108,6384,189,796,,
"Hoteles y restaurantes (011)",2776,888,176,1502,84,126,,
"Trans., almac. y comunicaciones (012)",5096,1132,800,3054,66,44,,
"Intermediación financiera (013)",233,222,1,9,,1,,
"Activid.inmobil., empres. y alquileres (014)",2274,1550,264,427,24,9,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1308,1154,154,,,,,
"Enseñanza (016)",2650,2526,1,104,7,12,,
"Servicios sociales y de salud (017)",693,598,14,74,5,2,,
"Otras activ. serv.comun.soc y personales (018)",1969,818,327,767,33,24,,
"Hogares privados con servicio doméstico (019)",1141,,,,,,1141,
"Actividad economica no especificada (021)",809,259,175,287,7,81,,
"Desocupado (022)",2129,,,,,,,2129
"Hombres (023)",35177,6748,12632,12686,772,772,36,1531
"Agric., ganadería, caza y silvicultura (024)",10046,180,6251,2853,347,415,,
"Pesca (025)",790,31,476,254,8,21,,
"Explotación de minas y canteras (026)",101,17,72,10,1,1,,
"Industrias manufactureras (027)",3348,484,1972,821,54,17,,
"Suministro de electricidad, gas y agua (028)",100,38,56,5,1,,,
"Construcción (029)",2724,82,1752,819,54,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",5330,985,452,3538,164,191,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",1090,130,300,590,54,16,,
"Comercio al por mayor (032)",351,127,53,144,20,7,,
"Comercio al por menor (033)",3889,728,99,2804,90,168,,
"Hoteles y restaurantes (034)",858,356,80,344,36,42,,
"Trans., almac. y comunicaciones (035)",4756,877,785,2999,61,34,,
"Intermediación financiera (036)",147,140,1,6,,,,
"Activid.inmobil., empres. y alquileres (037)",1706,1119,230,335,17,5,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",857,735,122,,,,,
"Enseñanza (039)",1019,961,1,49,3,5,,
"Servicios sociales y de salud (040)",220,174,4,39,3,,,
"Otras activ. serv.comun.soc y personales (041)",1233,462,277,461,20,13,,
"Hogares privados con servicio doméstico (042)",36,,,,,,36,
"Actividad economica no especificada (044)",375,107,101,153,3,11,,
"Desocupado (045)",1531,,,,,,,1531
"Mujeres (046)",17150,5358,2443,6239,261,1146,1105,598
"Agric., ganadería, caza y silvicultura (047)",2506,26,1728,412,55,285,,
"Pesca (048)",16,6,5,4,,1,,
"Explotación de minas y canteras (049)",10,6,2,1,,1,,
"Industrias manufactureras (050)",841,176,362,283,12,8,,
"Suministro de electricidad, gas y agua (051)",24,23,1,,,,,
"Construcción (052)",33,8,12,10,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",5380,897,22,3691,109,661,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",82,40,7,23,4,8,,
"Comercio al por mayor (055)",200,75,6,88,6,25,,
"Comercio al por menor (056)",5098,782,9,3580,99,628,,
"Hoteles y restaurantes (057)",1918,532,96,1158,48,84,,
"Trans., almac. y comunicaciones (058)",340,255,15,55,5,10,,
"Intermediación financiera (059)",86,82,,3,,1,,
"Activid.inmobil., empres. y alquileres (060)",568,431,34,92,7,4,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",451,419,32,,,,,
"Enseñanza (062)",1631,1565,,55,4,7,,
"Servicios sociales y de salud (063)",473,424,10,35,2,2,,
"Otras activ. serv.comun.soc y personales (064)",736,356,50,306,13,11,,
"Hogares privados con servicio doméstico (065)",1105,,,,,,1105,
"Actividad economica no especificada (067)",434,152,74,134,4,70,,
,,,,,,,,
"URBANA (068)",44738,11703,10453,17211,861,1539,1049,1922
"Agric., ganadería, caza y silvicultura (069)",6845,168,3902,2143,248,384,,
"Pesca (070)",786,37,469,250,8,22,,
"Explotación de minas y canteras (071)",71,19,38,11,1,2,,
"Industrias manufactureras (072)",3934,633,2139,1075,63,24,,
"Suministro de electricidad, gas y agua (073)",121,61,54,5,1,,,
"Construcción (074)",2657,88,1684,811,56,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",10325,1828,445,6959,264,829,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",1134,167,290,596,57,24,,
"Comercio al por mayor (077)",534,197,52,229,24,32,,
"Comercio al por menor (078)",8657,1464,103,6134,183,773,,
"Hoteles y restaurantes (079)",2675,873,160,1448,80,114,,
"Trans., almac. y comunicaciones (080)",4811,1094,703,2905,65,44,,
"Intermediación financiera (081)",228,218,1,8,,1,,
"Activid.inmobil., empres. y alquileres (082)",2187,1492,240,422,24,9,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",1281,1131,150,,,,,
"Enseñanza (084)",2571,2452,1,99,7,12,,
"Servicios sociales y de salud (085)",671,580,13,71,5,2,,
"Otras activ. serv.comun.soc y personales (086)",1889,781,301,751,32,24,,
"Hogares privados con servicio doméstico (087)",1049,,,,,,1049,
"Actividad economica no especificada (089)",715,248,153,253,7,54,,
"Desocupado (090)",1922,,,,,,,1922
"Hombres (091)",29300,6505,8860,11329,624,583,36,1363
"Agric., ganadería, caza y silvicultura (092)",5387,151,2953,1835,211,237,,
"Pesca (093)",770,31,464,246,8,21,,
"Explotación de minas y canteras (094)",62,13,37,10,1,1,,
"Industrias manufactureras (095)",3150,467,1816,800,51,16,,
"Suministro de electricidad, gas y agua (096)",97,38,53,5,1,,,
"Construcción (097)",2625,80,1672,802,54,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",5154,959,423,3426,159,187,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",1055,129,283,574,53,16,,
"Comercio al por mayor (100)",339,125,46,143,18,7,,
"Comercio al por menor (101)",3760,705,94,2709,88,164,,
"Hoteles y restaurantes (102)",834,352,75,335,33,39,,
"Trans., almac. y comunicaciones (103)",4477,842,688,2853,60,34,,
"Intermediación financiera (104)",144,138,1,5,,,,
"Activid.inmobil., empres. y alquileres (105)",1635,1076,207,330,17,5,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",843,724,119,,,,,
"Enseñanza (107)",985,928,1,48,3,5,,
"Servicios sociales y de salud (108)",214,170,4,37,3,,,
"Otras activ. serv.comun.soc y personales (109)",1173,432,255,453,20,13,,
