"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",85,1,42,31,10,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2497,74,1026,880,465,52
"Otra (036)",5,,4,1,,
"Ocupación no especificada (037)",448,7,163,145,101,32
"Desocupado (038)",525,12,326,138,47,2
,,,,,,
"URBANA (039)",35696,467,13520,12873,7584,1252
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",67,,12,19,33,3
"Profes., científicos e intelectuales (041)",1518,,427,683,388,20
"Técnicos de nivel medio y trab.asimilados (042)",1499,,505,643,326,25
"Jefes y empleados de oficina (043)",1487,,650,557,267,13
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",4102,49,1254,1560,1047,192
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5185,61,1623,1694,1355,452
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",4590,29,1967,1773,756,65
"Obreros construc., conf., papel, fab., instr. (047)",3929,13,1451,1500,893,72
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",9747,265,4063,3269,1879,271
"Otra (049)",226,,59,126,41,
"Ocupación no especificada (050)",762,12,259,264,169,58
"Desocupado (051)",2584,38,1250,785,430,81
"Hombres (052)",26652,356,10013,9382,5860,1041
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",51,,9,13,27,2
"Profes., científicos e intelectuales (054)",655,,133,290,219,13
"Técnicos de nivel medio y trab.asimilados (055)",1016,,317,425,251,23
"Jefes y empleados de oficina (056)",757,,278,280,186,13
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1793,32,576,623,468,94
"Agricult.trabaj. calif. agrop. y pesqueros (058)",5111,58,1601,1666,1340,446
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",3500,28,1533,1312,572,55
"Obreros construc., conf., papel, fab., instr. (060)",3844,12,1409,1469,883,71
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",7320,193,3073,2413,1422,219
"Otra (062)",221,,55,125,41,
"Ocupación no especificada (063)",315,5,97,119,68,26
"Desocupado (064)",2069,28,932,647,383,79
"Mujeres (065)",9044,111,3507,3491,1724,211
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",16,,3,6,6,1
"Profes., científicos e intelectuales (067)",863,,294,393,169,7
"Técnicos de nivel medio y trab.asimilados (068)",483,,188,218,75,2
"Jefes y empleados de oficina (069)",730,,372,277,81,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2309,17,678,937,579,98
"Agricult.trabaj. calif. agrop. y pesqueros (071)",74,3,22,28,15,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",1090,1,434,461,184,10
"Obreros construc., conf., papel, fab., instr. (073)",85,1,42,31,10,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2427,72,990,856,457,52
"Otra (075)",5,,4,1,,
"Ocupación no especificada (076)",447,7,162,145,101,32
"Desocupado (077)",515,10,318,138,47,2
,,,,,,
"RURAL (078)",1651,37,627,561,344,82
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,,1,2,,
"Profes., científicos e intelectuales (080)",25,,6,10,9,
"Técnicos de nivel medio y trab.asimilados (081)",16,,5,6,5,
"Jefes y empleados de oficina (082)",40,,21,13,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",103,1,29,45,27,1
"Agricult.trabaj. calif. agrop. y pesqueros (084)",442,6,92,149,141,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",146,,68,54,22,2
"Obreros construc., conf., papel, fab., instr. (086)",95,,34,42,17,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",609,23,290,189,88,19
"Otra (088)",3,,,2,1,
"Ocupación no especificada (089)",8,,4,2,1,1
"Desocupado (090)",161,7,77,47,28,2
"Hombres (091)",1462,33,545,497,307,80
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,,,1,,
"Profes., científicos e intelectuales (093)",7,,1,2,4,
"Técnicos de nivel medio y trab.asimilados (094)",13,,4,4,5,
"Jefes y empleados de oficina (095)",32,,15,12,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",59,1,21,27,10,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",438,6,91,148,139,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",117,,53,45,18,1
"Obreros construc., conf., papel, fab., instr. (099)",95,,34,42,17,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",539,21,254,165,80,19
"Otra (101)",3,,,2,1,
"Ocupación no especificada (102)",7,,3,2,1,1
"Desocupado (103)",151,5,69,47,28,2
"Mujeres (104)",189,4,82,64,37,2
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,1,1,,
"Profes., científicos e intelectuales (106)",18,,5,8,5,
"Técnicos de nivel medio y trab.asimilados (107)",3,,1,2,,
"Jefes y empleados de oficina (108)",8,,6,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",44,,8,18,17,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",4,,1,1,2,
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",29,,15,9,4,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",70,2,36,24,8,
"Ocupación no especificada (115)",1,,1,,,
"Desocupado (116)",10,2,8,,,
