"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia PACHITEA (000)",39456,7540,8537,8249,5916,3909,5305
"Conviviente (001)",11553,186,2953,4454,2363,915,682
"Separado(a) (002)",1164,17,209,311,264,184,179
"Casado(a) (003)",9562,11,318,1651,2483,2229,2870
"Viudo(a) (004)",1711,2,14,67,159,235,1234
"Divorciado(a) (005)",157,,21,29,33,33,41
"Soltero(a) (006)",15309,7324,5022,1737,614,313,299
"Hombres (008)",20006,3875,4199,4168,2995,2055,2714
"Conviviente (009)",5821,55,1088,2393,1313,547,425
"Separado(a) (010)",333,3,23,69,97,67,74
"Casado(a) (011)",4722,5,100,687,1161,1167,1602
"Viudo(a) (012)",618,,5,27,61,90,435
"Divorciado(a) (013)",79,,9,16,20,15,19
"Soltero(a) (014)",8433,3812,2974,976,343,169,159
"Mujeres (016)",19450,3665,4338,4081,2921,1854,2591
"Conviviente (017)",5732,131,1865,2061,1050,368,257
"Separado(a) (018)",831,14,186,242,167,117,105
"Casado(a) (019)",4840,6,218,964,1322,1062,1268
"Viudo(a) (020)",1093,2,9,40,98,145,799
"Divorciado(a) (021)",78,,12,13,13,18,22
"Soltero(a) (022)",6876,3512,2048,761,271,144,140
,,,,,,,
"URBANA (024)",6166,1118,1287,1312,1043,658,748
"Conviviente (025)",1889,26,375,719,470,176,123
"Separado(a) (026)",212,3,21,55,58,44,31
"Casado(a) (027)",1370,2,30,215,391,347,385
"Viudo(a) (028)",217,,2,12,17,29,157
"Divorciado(a) (029)",33,,7,3,5,11,7
"Soltero(a) (030)",2445,1087,852,308,102,51,45
"Hombres (032)",3093,571,626,632,520,356,388
"Conviviente (033)",930,17,115,360,257,105,76
"Separado(a) (034)",58,1,3,7,19,17,11
"Casado(a) (035)",678,1,8,80,174,191,224
"Viudo(a) (036)",68,,,5,3,9,51
"Divorciado(a) (037)",15,,2,1,3,5,4
"Soltero(a) (038)",1344,552,498,179,64,29,22
"Mujeres (040)",3073,547,661,680,523,302,360
"Conviviente (041)",959,9,260,359,213,71,47
"Separado(a) (042)",154,2,18,48,39,27,20
"Casado(a) (043)",692,1,22,135,217,156,161
"Viudo(a) (044)",149,,2,7,14,20,106
"Divorciado(a) (045)",18,,5,2,2,6,3
"Soltero(a) (046)",1101,535,354,129,38,22,23
,,,,,,,
"RURAL (048)",33290,6422,7250,6937,4873,3251,4557
"Conviviente (049)",9664,160,2578,3735,1893,739,559
"Separado(a) (050)",952,14,188,256,206,140,148
"Casado(a) (051)",8192,9,288,1436,2092,1882,2485
"Viudo(a) (052)",1494,2,12,55,142,206,1077
"Divorciado(a) (053)",124,,14,26,28,22,34
"Soltero(a) (054)",12864,6237,4170,1429,512,262,254
"Hombres (056)",16913,3304,3573,3536,2475,1699,2326
"Conviviente (057)",4891,38,973,2033,1056,442,349
"Separado(a) (058)",275,2,20,62,78,50,63
"Casado(a) (059)",4044,4,92,607,987,976,1378
"Viudo(a) (060)",550,,5,22,58,81,384
"Divorciado(a) (061)",64,,7,15,17,10,15
"Soltero(a) (062)",7089,3260,2476,797,279,140,137
"Mujeres (064)",16377,3118,3677,3401,2398,1552,2231
"Conviviente (065)",4773,122,1605,1702,837,297,210
"Separado(a) (066)",677,12,168,194,128,90,85
"Casado(a) (067)",4148,5,196,829,1105,906,1107
"Viudo(a) (068)",944,2,7,33,84,125,693
"Divorciado(a) (069)",60,,7,11,11,12,19
"Soltero(a) (070)",5775,2977,1694,632,233,122,117
