"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUALGAYOC (000)",42533,890,15731,13140,9194,3578
"Empleado (001)",2560,26,783,1267,457,27
"Obrero (002)",4796,39,2011,1620,934,192
"Trabajador independiente (003)",25394,283,8444,7891,6026,2750
"Empleador o patrono (004)",132,,36,45,39,12
"Trabajador familiar no remunerado (005)",9239,521,4241,2228,1668,581
"Trabajador del hogar (006)",412,21,216,89,70,16
"Hombres (008)",23176,395,8072,7334,5244,2131
"Empleado (009)",1636,15,459,823,317,22
"Obrero (010)",4456,33,1826,1514,896,187
"Trabajador independiente (011)",14057,87,3860,4549,3763,1798
"Empleador o patrono (012)",94,,20,36,28,10
"Trabajador familiar no remunerado (013)",2920,259,1896,412,239,114
"Trabajador del hogar (014)",13,1,11,,1,
"Mujeres (016)",19357,495,7659,5806,3950,1447
"Empleado (017)",924,11,324,444,140,5
"Obrero (018)",340,6,185,106,38,5
"Trabajador independiente (019)",11337,196,4584,3342,2263,952
"Empleador o patrono (020)",38,,16,9,11,2
"Trabajador familiar no remunerado (021)",6319,262,2345,1816,1429,467
"Trabajador del hogar (022)",399,20,205,89,69,16
,,,,,,
"URBANA (024)",7776,134,2502,2989,1751,400
"Empleado (025)",2161,24,625,1087,403,22
"Obrero (026)",1560,8,594,616,300,42
"Trabajador independiente (027)",3165,37,892,1075,885,276
"Empleador o patrono (028)",79,,26,23,25,5
"Trabajador familiar no remunerado (029)",561,50,219,140,101,51
"Trabajador del hogar (030)",250,15,146,48,37,4
"Hombres (032)",5289,83,1601,2042,1254,309
"Empleado (033)",1338,15,350,682,274,17
"Obrero (034)",1419,7,520,570,283,39
"Trabajador independiente (035)",2177,28,580,721,621,227
"Empleador o patrono (036)",55,,16,16,19,4
"Trabajador familiar no remunerado (037)",293,33,129,53,56,22
"Trabajador del hogar (038)",7,,6,,1,
"Mujeres (040)",2487,51,901,947,497,91
"Empleado (041)",823,9,275,405,129,5
"Obrero (042)",141,1,74,46,17,3
"Trabajador independiente (043)",988,9,312,354,264,49
"Empleador o patrono (044)",24,,10,7,6,1
"Trabajador familiar no remunerado (045)",268,17,90,87,45,29
"Trabajador del hogar (046)",243,15,140,48,36,4
,,,,,,
"RURAL (048)",34757,756,13229,10151,7443,3178
"Empleado (049)",399,2,158,180,54,5
"Obrero (050)",3236,31,1417,1004,634,150
"Trabajador independiente (051)",22229,246,7552,6816,5141,2474
"Empleador o patrono (052)",53,,10,22,14,7
"Trabajador familiar no remunerado (053)",8678,471,4022,2088,1567,530
"Trabajador del hogar (054)",162,6,70,41,33,12
"Hombres (056)",17887,312,6471,5292,3990,1822
"Empleado (057)",298,,109,141,43,5
"Obrero (058)",3037,26,1306,944,613,148
"Trabajador independiente (059)",11880,59,3280,3828,3142,1571
"Empleador o patrono (060)",39,,4,20,9,6
"Trabajador familiar no remunerado (061)",2627,226,1767,359,183,92
"Trabajador del hogar (062)",6,1,5,,,
"Mujeres (064)",16870,444,6758,4859,3453,1356
"Empleado (065)",101,2,49,39,11,
"Obrero (066)",199,5,111,60,21,2
"Trabajador independiente (067)",10349,187,4272,2988,1999,903
"Empleador o patrono (068)",14,,6,2,5,1
"Trabajador familiar no remunerado (069)",6051,245,2255,1729,1384,438
"Trabajador del hogar (070)",156,5,65,41,33,12
