"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ANTABAMBA (000)",4180,503,1207,1306,14,1026,23,101
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",24,24,,,,,,
"Profes., científicos e intelectuales (002)",323,295,,28,,,,
"Técnicos de nivel medio y trab. asimilados (003)",64,47,,15,,2,,
"Jefes y empleados de oficina (004)",74,74,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",244,7,8,182,1,46,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",878,,,870,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",220,,98,108,4,10,,
"Obreros construc.,conf.,papel, fab., instr. (008)",110,10,73,25,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",2025,23,1009,33,,937,23,
"Otra (010)",8,8,,,,,,
"Ocupaciñn no especificada (011)",109,15,19,45,1,29,,
"Desocupado (012)",101,,,,,,,101
"Hombres (013)",2738,331,861,907,13,536,2,88
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",21,21,,,,,,
"Profes., científicos e intelectuales (015)",189,176,,13,,,,
"Técnicos de nivel medio y trab. asimilados (016)",48,35,,11,,2,,
"Jefes y empleados de oficina (017)",52,52,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",78,6,4,57,1,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",688,,,680,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",190,,90,94,4,2,,
"Obreros construc.,conf.,papel, fab., instr. (021)",103,10,69,22,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1230,15,685,17,,511,2,
"Otra (023)",8,8,,,,,,
"Ocupaciñn no especificada (024)",43,8,13,13,,9,,
"Desocupado (025)",88,,,,,,,88
"Mujeres (026)",1442,172,346,399,1,490,21,13
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",134,119,,15,,,,
"Técnicos de nivel medio y trab. asimilados (029)",16,12,,4,,,,
"Jefes y empleados de oficina (030)",22,22,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",166,1,4,125,,36,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",190,,,190,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",30,,8,14,,8,,
"Obreros construc.,conf.,papel, fab., instr. (034)",7,,4,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",795,8,324,16,,426,21,
"Ocupaciñn no especificada (037)",66,7,6,32,1,20,,
"Desocupado (038)",13,,,,,,,13
,,,,,,,,
"URBANA (039)",2708,451,908,725,8,517,20,79
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",23,23,,,,,,
"Profes., científicos e intelectuales (041)",290,265,,25,,,,
"Técnicos de nivel medio y trab. asimilados (042)",58,41,,15,,2,,
"Jefes y empleados de oficina (043)",67,67,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",208,6,6,157,,39,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",357,,,352,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",132,,33,92,2,5,,
"Obreros construc.,conf.,papel, fab., instr. (047)",96,9,64,22,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1307,23,792,25,,447,20,
"Otra (049)",8,8,,,,,,
"Ocupaciñn no especificada (050)",83,9,13,37,1,23,,
"Desocupado (051)",79,,,,,,,79
"Hombres (052)",1706,289,605,468,7,268,2,67
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",20,20,,,,,,
"Profes., científicos e intelectuales (054)",167,154,,13,,,,
"Técnicos de nivel medio y trab. asimilados (055)",42,29,,11,,2,,
"Jefes y empleados de oficina (056)",45,45,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",63,5,2,46,,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",277,,,272,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",116,,29,83,2,2,,
"Obreros construc.,conf.,papel, fab., instr. (060)",89,9,60,19,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",782,15,506,13,,246,2,
"Otra (062)",8,8,,,,,,
"Ocupaciñn no especificada (063)",30,4,8,11,,7,,
"Desocupado (064)",67,,,,,,,67
"Mujeres (065)",1002,162,303,257,1,249,18,12
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,3,,,,,,
"Profes., científicos e intelectuales (067)",123,111,,12,,,,
"Técnicos de nivel medio y trab. asimilados (068)",16,12,,4,,,,
"Jefes y empleados de oficina (069)",22,22,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",145,1,4,111,,29,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",80,,,80,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",16,,4,9,,3,,
"Obreros construc.,conf.,papel, fab., instr. (073)",7,,4,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",525,8,286,12,,201,18,
"Ocupaciñn no especificada (076)",53,5,5,26,1,16,,
"Desocupado (077)",12,,,,,,,12
,,,,,,,,
"RURAL (078)",1472,52,299,581,6,509,3,22
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",1,1,,,,,,
"Profes., científicos e intelectuales (080)",33,30,,3,,,,
"Técnicos de nivel medio y trab. asimilados (081)",6,6,,,,,,
"Jefes y empleados de oficina (082)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",36,1,2,25,1,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",521,,,518,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",88,,65,16,2,5,,
"Obreros construc.,conf.,papel, fab., instr. (086)",14,1,9,3,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",718,,217,8,,490,3,
"Ocupaciñn no especificada (089)",26,6,6,8,,6,,
"Desocupado (090)",22,,,,,,,22
"Hombres (091)",1032,42,256,439,6,268,,21
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,1,,,,,,
"Profes., científicos e intelectuales (093)",22,22,,,,,,
"Técnicos de nivel medio y trab. asimilados (094)",6,6,,,,,,
"Jefes y empleados de oficina (095)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",15,1,2,11,1,,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",411,,,408,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",74,,61,11,2,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",14,1,9,3,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",448,,179,4,,265,,
