"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia FERREÑAFE (000)",2111,513,1598
"Sin nivel (001)",127,19,108
"Educación inicial (002)",3,1,2
"Primaria (003)",566,117,449
"Secundaria (004)",880,240,640
"Superior no univ. incompleta (005)",133,32,101
"Superior no univ. completa (006)",212,56,156
"Superior univ. incompleta (007)",59,17,42
"Superior univ. completa (008)",131,31,100
"De 14 a 29 años (010)",1076,414,662
"Sin nivel (011)",30,13,17
"Educación inicial (012)",3,1,2
"Primaria (013)",208,78,130
"Secundaria (014)",540,215,325
"Superior no univ. incompleta (015)",83,27,56
"Superior no univ. completa (016)",108,43,65
"Superior univ. incompleta (017)",47,16,31
"Superior univ. completa (018)",57,21,36
"De 30 a 44 años (020)",583,81,502
"Sin nivel (021)",37,5,32
"Primaria (023)",159,33,126
"Secundaria (024)",202,18,184
"Superior no univ. incompleta (025)",38,5,33
"Superior no univ. completa (026)",90,13,77
"Superior univ. incompleta (027)",7,,7
"Superior univ. completa (028)",50,7,43
"De 45 a 64 años (030)",376,18,358
"Sin nivel (031)",37,1,36
"Primaria (033)",163,6,157
"Secundaria (034)",128,7,121
"Superior no univ. incompleta (035)",11,,11
"Superior no univ. completa (036)",13,,13
"Superior univ. incompleta (037)",4,1,3
"Superior univ. completa (038)",20,3,17
"De 65 y más años (040)",76,,76
"Sin nivel (041)",23,,23
"Primaria (043)",36,,36
"Secundaria (044)",10,,10
"Superior no univ. incompleta (045)",1,,1
"Superior no univ. completa (046)",1,,1
"Superior univ. incompleta (047)",1,,1
"Superior univ. completa (048)",4,,4
,,,
"AREA URBANA (050)",1450,338,1112
"Sin nivel (051)",66,7,59
"Educación inicial (052)",3,1,2
"Primaria (053)",299,49,250
"Secundaria (054)",621,165,456
"Superior no univ. incompleta (055)",107,25,82
"Superior no univ. completa (056)",181,48,133
"Superior univ. incompleta (057)",55,16,39
"Superior univ. completa (058)",118,27,91
"De 14 a 29 años (060)",758,293,465
"Sin nivel (061)",18,7,11
"Educación inicial (062)",3,1,2
"Primaria (063)",105,42,63
"Secundaria (064)",376,152,224
"Superior no univ. incompleta (065)",66,21,45
"Superior no univ. completa (066)",96,38,58
"Superior univ. incompleta (067)",43,15,28
"Superior univ. completa (068)",51,17,34
"De 30 a 44 años (070)",380,34,346
"Sin nivel (071)",15,,15
"Primaria (073)",75,6,69
"Secundaria (074)",135,7,128
"Superior no univ. incompleta (075)",31,4,27
"Superior no univ. completa (076)",72,10,62
"Superior univ. incompleta (077)",7,,7
"Superior univ. completa (078)",45,7,38
"De 45 a 64 años (080)",264,11,253
"Sin nivel (081)",22,,22
"Primaria (083)",95,1,94
"Secundaria (084)",103,6,97
"Superior no univ. incompleta (085)",9,,9
"Superior no univ. completa (086)",12,,12
"Superior univ. incompleta (087)",4,1,3
"Superior univ. completa (088)",19,3,16
"De 65 y más años (090)",48,,48
"Sin nivel (091)",11,,11
"Primaria (093)",24,,24
"Secundaria (094)",7,,7
"Superior no univ. incompleta (095)",1,,1
"Superior no univ. completa (096)",1,,1
"Superior univ. incompleta (097)",1,,1
"Superior univ. completa (098)",3,,3
,,,
"AREA RURAL (100)",661,175,486
"Sin nivel (101)",61,12,49
"Primaria (103)",267,68,199
"Secundaria (104)",259,75,184
"Superior no univ. incompleta (105)",26,7,19
"Superior no univ. completa (106)",31,8,23
"Superior univ. incompleta (107)",4,1,3
"Superior univ. completa (108)",13,4,9
"De 14 a 29 años (110)",318,121,197
"Sin nivel (111)",12,6,6
"Primaria (113)",103,36,67
"Secundaria (114)",164,63,101
"Superior no univ. incompleta (115)",17,6,11
"Superior no univ. completa (116)",12,5,7
"Superior univ. incompleta (117)",4,1,3
"Superior univ. completa (118)",6,4,2
"De 30 a 44 años (120)",203,47,156
"Sin nivel (121)",22,5,17
"Primaria (123)",84,27,57
"Secundaria (124)",67,11,56
"Superior no univ. incompleta (125)",7,1,6
"Superior no univ. completa (126)",18,3,15
"Superior univ. completa (128)",5,,5
"De 45 a 64 años (130)",112,7,105
"Sin nivel (131)",15,1,14
"Primaria (133)",68,5,63
"Secundaria (134)",25,1,24
"Superior no univ. incompleta (135)",2,,2
"Superior no univ. completa (136)",1,,1
"Superior univ. completa (138)",1,,1
"De 65 y más años (140)",28,,28
"Sin nivel (141)",12,,12
"Primaria (143)",12,,12
"Secundaria (144)",3,,3
"Superior univ. completa (148)",1,,1
