"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SANCHEZ CARRION (000)",35179,3476,5266,18812,432,6577,616
"Conviviente (001)",15542,1108,2525,9842,222,1743,102
"Separado(a) (002)",1123,172,114,577,10,165,85
"Casado(a) (003)",7700,1114,996,4788,113,660,29
"Viudo(a) (004)",1047,42,102,715,9,160,19
"Divorciado(a) (005)",103,23,11,50,,17,2
"Soltero(a) (006)",9664,1017,1518,2840,78,3832,379
"Hombres (008)",27810,1890,4889,16243,384,4386,18
"Conviviente (009)",13289,685,2407,8957,203,1034,3
"Separado(a) (010)",313,27,52,204,4,26,
"Casado(a) (011)",6292,678,942,4227,108,337,
"Viudo(a) (012)",650,9,70,492,9,70,
"Divorciado(a) (013)",46,6,8,29,,3,
"Soltero(a) (014)",7220,485,1410,2334,60,2916,15
"Mujeres (016)",7369,1586,377,2569,48,2191,598
"Conviviente (017)",2253,423,118,885,19,709,99
"Separado(a) (018)",810,145,62,373,6,139,85
"Casado(a) (019)",1408,436,54,561,5,323,29
"Viudo(a) (020)",397,33,32,223,,90,19
"Divorciado(a) (021)",57,17,3,21,,14,2
"Soltero(a) (022)",2444,532,108,506,18,916,364
,,,,,,,
"URBANA (024)",10868,2999,2220,4393,193,592,471
"Conviviente (025)",4364,941,1073,1952,94,222,82
"Separado(a) (026)",565,148,53,271,6,23,64
"Casado(a) (027)",2861,999,471,1187,54,128,22
"Viudo(a) (028)",237,35,29,143,1,14,15
"Divorciado(a) (029)",53,19,4,28,,2,
"Soltero(a) (030)",2788,857,590,812,38,203,288
"Hombres (032)",6987,1627,2035,2927,152,235,11
"Conviviente (033)",3165,578,1000,1447,75,62,3
"Separado(a) (034)",100,24,25,46,2,3,
"Casado(a) (035)",1940,606,439,815,50,30,
"Viudo(a) (036)",68,7,15,43,1,2,
"Divorciado(a) (037)",22,5,3,13,,1,
"Soltero(a) (038)",1692,407,553,563,24,137,8
"Mujeres (040)",3881,1372,185,1466,41,357,460
"Conviviente (041)",1199,363,73,505,19,160,79
"Separado(a) (042)",465,124,28,225,4,20,64
"Casado(a) (043)",921,393,32,372,4,98,22
"Viudo(a) (044)",169,28,14,100,,12,15
"Divorciado(a) (045)",31,14,1,15,,1,
"Soltero(a) (046)",1096,450,37,249,14,66,280
,,,,,,,
"RURAL (048)",24311,477,3046,14419,239,5985,145
"Conviviente (049)",11178,167,1452,7890,128,1521,20
"Separado(a) (050)",558,24,61,306,4,142,21
"Casado(a) (051)",4839,115,525,3601,59,532,7
"Viudo(a) (052)",810,7,73,572,8,146,4
"Divorciado(a) (053)",50,4,7,22,,15,2
"Soltero(a) (054)",6876,160,928,2028,40,3629,91
"Hombres (056)",20823,263,2854,13316,232,4151,7
"Conviviente (057)",10124,107,1407,7510,128,972,
"Separado(a) (058)",213,3,27,158,2,23,
"Casado(a) (059)",4352,72,503,3412,58,307,
"Viudo(a) (060)",582,2,55,449,8,68,
"Divorciado(a) (061)",24,1,5,16,,2,
"Soltero(a) (062)",5528,78,857,1771,36,2779,7
"Mujeres (064)",3488,214,192,1103,7,1834,138
"Conviviente (065)",1054,60,45,380,,549,20
"Separado(a) (066)",345,21,34,148,2,119,21
"Casado(a) (067)",487,43,22,189,1,225,7
"Viudo(a) (068)",228,5,18,123,,78,4
"Divorciado(a) (069)",26,3,2,6,,13,2
"Soltero(a) (070)",1348,82,71,257,4,850,84
