"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,"ANTES DE 1960","1960 A 1969","1970 A 1979","1980 A 1989","1990 A 1999","2000 A 2007",
,,,,,,,,
"Provincia COTABAMBAS (000)",10797,54,164,444,837,1862,4550,2886
"De 12 a 14 años (001)",16,,,,,,2,14
"De 15 a 19 años (002)",328,,,,,,197,131
"De 20 a 24 años (003)",1063,,,,,,683,380
"De 25 a 29 años (004)",1324,,,,,31,943,350
"De 30 a 34 años (005)",1300,,,,,119,940,241
"De 35 a 39 años (006)",1213,,,,1,237,794,181
"De 40 a 44 años (007)",1148,,,,17,353,587,191
"De 45 a 49 años (008)",939,,,1,38,400,323,177
"De 50 y más años (009)",3466,54,164,443,781,722,81,1221
"PEA (010)",1728,1,11,38,105,362,694,517
"De 12 a 14 años (011)",3,,,,,,,3
"De 15 a 19 años (012)",38,,,,,,23,15
"De 20 a 24 años (013)",149,,,,,,84,65
"De 25 a 29 años (014)",268,,,,,13,155,100
"De 30 a 34 años (015)",286,,,,,36,175,75
"De 35 a 39 años (016)",259,,,,1,67,129,62
"De 40 a 44 años (017)",208,,,,5,82,74,47
"De 45 a 49 años (018)",158,,,,9,73,43,33
"De 50 y más años (019)",359,1,11,38,90,91,11,117
"Ocupada (020)",1622,1,11,37,103,342,643,485
"De 12 a 14 años (021)",3,,,,,,,3
"De 15 a 19 años (022)",34,,,,,,20,14
"De 20 a 24 años (023)",136,,,,,,78,58
"De 25 a 29 años (024)",254,,,,,13,146,95
"De 30 a 34 años (025)",262,,,,,33,156,73
"De 35 a 39 años (026)",249,,,,1,65,126,57
"De 40 a 44 años (027)",194,,,,5,80,66,43
"De 45 a 49 años (028)",149,,,,9,67,41,32
"De 50 y más años (029)",341,1,11,37,88,84,10,110
"Desocupada (030)",106,,,1,2,20,51,32
"De 15 a 19 años (032)",4,,,,,,3,1
"De 20 a 24 años (033)",13,,,,,,6,7
"De 25 a 29 años (034)",14,,,,,,9,5
"De 30 a 34 años (035)",24,,,,,3,19,2
"De 35 a 39 años (036)",10,,,,,2,3,5
"De 40 a 44 años (037)",14,,,,,2,8,4
"De 45 a 49 años (038)",9,,,,,6,2,1
"De 50 y más años (039)",18,,,1,2,7,1,7
"No PEA (040)",9069,53,153,406,732,1500,3856,2369
"De 12 a 14 años (041)",13,,,,,,2,11
"De 15 a 19 años (042)",290,,,,,,174,116
"De 20 a 24 años (043)",914,,,,,,599,315
"De 25 a 29 años (044)",1056,,,,,18,788,250
"De 30 a 34 años (045)",1014,,,,,83,765,166
"De 35 a 39 años (046)",954,,,,,170,665,119
"De 40 a 44 años (047)",940,,,,12,271,513,144
"De 45 a 49 años (048)",781,,,1,29,327,280,144
