"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUAYTARA (000)",8638,154,2315,2968,2211,990
"Empleado (001)",1008,1,269,482,239,17
"Obrero (002)",2261,17,770,981,417,76
"Trabajador independiente (003)",3444,17,660,991,1088,688
"Empleador o patrono (004)",53,1,7,14,23,8
"Trabajador familiar no remunerado (005)",1426,105,423,371,356,171
"Trabajador del hogar (006)",70,6,23,20,17,4
"Desocupado (008)",376,7,163,109,71,26
"Hombres (009)",6236,102,1660,2197,1580,697
"Empleado (010)",617,,144,293,170,10
"Obrero (011)",2092,15,709,933,371,64
"Trabajador independiente (012)",2486,13,444,697,821,511
"Empleador o patrono (013)",33,1,2,9,16,5
"Trabajador familiar no remunerado (014)",704,66,240,168,147,83
"Trabajador del hogar (015)",6,1,3,2,,
"Desocupado (017)",298,6,118,95,55,24
"Mujeres (018)",2402,52,655,771,631,293
"Empleado (019)",391,1,125,189,69,7
"Obrero (020)",169,2,61,48,46,12
"Trabajador independiente (021)",958,4,216,294,267,177
"Empleador o patrono (022)",20,,5,5,7,3
"Trabajador familiar no remunerado (023)",722,39,183,203,209,88
"Trabajador del hogar (024)",64,5,20,18,17,4
"Desocupado (026)",78,1,45,14,16,2
,,,,,,
"URBANA (027)",2558,63,732,898,630,235
"Empleado (028)",566,1,138,274,144,9
"Obrero (029)",509,10,221,158,97,23
"Trabajador independiente (030)",1002,9,207,328,296,162
"Empleador o patrono (031)",20,1,3,6,8,2
"Trabajador familiar no remunerado (032)",270,36,77,76,53,28
"Trabajador del hogar (033)",44,4,14,11,11,4
"Desocupado (035)",147,2,72,45,21,7
"Hombres (036)",1696,41,501,585,411,158
"Empleado (037)",328,,64,162,96,6
"Obrero (038)",464,8,200,149,86,21
"Trabajador independiente (039)",670,6,138,211,203,112
"Empleador o patrono (040)",10,1,,4,4,1
"Trabajador familiar no remunerado (041)",116,24,49,21,11,11
"Trabajador del hogar (042)",2,,1,1,,
"Desocupado (044)",106,2,49,37,11,7
"Mujeres (045)",862,22,231,313,219,77
"Empleado (046)",238,1,74,112,48,3
"Obrero (047)",45,2,21,9,11,2
"Trabajador independiente (048)",332,3,69,117,93,50
"Empleador o patrono (049)",10,,3,2,4,1
"Trabajador familiar no remunerado (050)",154,12,28,55,42,17
"Trabajador del hogar (051)",42,4,13,10,11,4
"Desocupado (053)",41,,23,8,10,
,,,,,,
"RURAL (054)",6080,91,1583,2070,1581,755
"Empleado (055)",442,,131,208,95,8
"Obrero (056)",1752,7,549,823,320,53
"Trabajador independiente (057)",2442,8,453,663,792,526
"Empleador o patrono (058)",33,,4,8,15,6
"Trabajador familiar no remunerado (059)",1156,69,346,295,303,143
"Trabajador del hogar (060)",26,2,9,9,6,
"Desocupado (062)",229,5,91,64,50,19
"Hombres (063)",4540,61,1159,1612,1169,539
"Empleado (064)",289,,80,131,74,4
"Obrero (065)",1628,7,509,784,285,43
"Trabajador independiente (066)",1816,7,306,486,618,399
"Empleador o patrono (067)",23,,2,5,12,4
"Trabajador familiar no remunerado (068)",588,42,191,147,136,72
"Trabajador del hogar (069)",4,1,2,1,,
"Desocupado (071)",192,4,69,58,44,17
"Mujeres (072)",1540,30,424,458,412,216
"Empleado (073)",153,,51,77,21,4
"Obrero (074)",124,,40,39,35,10
"Trabajador independiente (075)",626,1,147,177,174,127
"Empleador o patrono (076)",10,,2,3,3,2
"Trabajador familiar no remunerado (077)",568,27,155,148,167,71
"Trabajador del hogar (078)",22,1,7,8,6,
"Desocupado (080)",37,1,22,6,6,2
