"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia AIJA",,,,
"Viviendas particulares (001)",831,642,180,9
"Ocupantes presentes (002)",2912,2267,608,37
"Casa independiente",,,,
"Viviendas particulares (004)",815,631,179,5
"Ocupantes presentes (005)",2834,2216,603,15
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",14,9,1,4
"Ocupantes presentes (014)",76,49,5,22
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",2,2,,
"Ocupantes presentes (023)",2,2,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",800,622,169,9
"Ocupantes presentes (029)",2785,2186,562,37
"Casa independiente",,,,
"Viviendas particulares (031)",785,611,169,5
"Ocupantes presentes (032)",2712,2135,562,15
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",13,9,,4
"Ocupantes presentes (041)",71,49,,22
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",2,2,,
"Ocupantes presentes (050)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",31,20,11,
"Ocupantes presentes (056)",127,81,46,
"Casa independiente",,,,
"Viviendas particulares (058)",30,20,10,
"Ocupantes presentes (059)",122,81,41,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,,1,
"Ocupantes presentes (068)",5,,5,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",617,490,120,7
"Ocupantes presentes (110)",2149,1723,399,27
"Casa independiente",,,,
"Viviendas particulares (112)",601,479,119,3
"Ocupantes presentes (113)",2071,1672,394,5
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",14,9,1,4
"Ocupantes presentes (122)",76,49,5,22
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",2,2,,
"Ocupantes presentes (131)",2,2,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",597,479,111,7
"Ocupantes presentes (137)",2081,1691,363,27
"Casa independiente",,,,
"Viviendas particulares (139)",582,468,111,3
"Ocupantes presentes (140)",2008,1640,363,5
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",13,9,,4
"Ocupantes presentes (149)",71,49,,22
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",2,2,,
"Ocupantes presentes (158)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",20,11,9,
"Ocupantes presentes (164)",68,32,36,
"Casa independiente",,,,
"Viviendas particulares (166)",19,11,8,
"Ocupantes presentes (167)",63,32,31,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,,1,
"Ocupantes presentes (176)",5,,5,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",214,152,60,2
"Ocupantes presentes (218)",763,544,209,10
"Casa independiente",,,,
"Viviendas particulares (220)",214,152,60,2
"Ocupantes presentes (221)",763,544,209,10
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",203,143,58,2
"Ocupantes presentes (245)",704,495,199,10
"Casa independiente",,,,
"Viviendas particulares (247)",203,143,58,2
"Ocupantes presentes (248)",704,495,199,10
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",11,9,2,
"Ocupantes presentes (272)",59,49,10,
"Casa independiente",,,,
"Viviendas particulares (274)",11,9,2,
"Ocupantes presentes (275)",59,49,10,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
