"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SANTIAGO DE CHUCO (000)",16313,2340,4082,6858,96,1590,310,1037
"Agric., ganadería, caza y silvicultura (001)",6899,10,413,5215,50,1211,,
"Pesca (002)",2,,1,1,,,,
"Explotación de minas y canteras (003)",2708,487,2197,21,2,1,,
"Industrias manufactureras (004)",495,20,166,261,8,40,,
"Suministro de electricidad, gas y agua (005)",13,5,8,,,,,
"Construcción (006)",919,20,735,113,9,42,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",917,90,56,667,10,94,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",75,3,44,17,6,5,,
"Comercio al por mayor (009)",58,8,2,42,1,5,,
"Comercio al por menor (010)",784,79,10,608,3,84,,
"Hoteles y restaurantes (011)",329,68,28,207,5,21,,
"Trans., almac. y comunicaciones (012)",333,105,153,69,3,3,,
"Intermediación financiera (013)",11,11,,,,,,
"Activid.inmobil., empres. y alquileres (014)",271,130,124,11,5,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",425,345,80,,,,,
"Enseñanza (016)",840,799,2,36,2,1,,
"Servicios sociales y de salud (017)",121,110,2,8,,1,,
"Otras activ. serv.comun.soc y personales (018)",152,48,13,88,,3,,
"Hogares privados con servicio doméstico (019)",310,,,,,,310,
"Actividad economica no especificada (021)",531,92,104,161,2,172,,
"Desocupado (022)",1037,,,,,,,1037
"Hombres (023)",13451,1588,3841,5876,82,1178,11,875
"Agric., ganadería, caza y silvicultura (024)",6494,10,358,5034,45,1047,,
"Pesca (025)",2,,1,1,,,,
"Explotación de minas y canteras (026)",2607,450,2134,20,2,1,,
"Industrias manufactureras (027)",363,18,150,170,7,18,,
"Suministro de electricidad, gas y agua (028)",11,3,8,,,,,
"Construcción (029)",890,19,709,111,9,42,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",499,59,56,348,10,26,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",73,3,44,15,6,5,,
"Comercio al por mayor (032)",38,7,2,28,1,,,
"Comercio al por menor (033)",388,49,10,305,3,21,,
"Hoteles y restaurantes (034)",75,32,11,30,1,1,,
"Trans., almac. y comunicaciones (035)",315,92,149,68,3,3,,
"Intermediación financiera (036)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (037)",233,102,117,10,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",281,213,68,,,,,
"Enseñanza (039)",468,444,2,20,1,1,,
"Servicios sociales y de salud (040)",54,45,2,7,,,,
"Otras activ. serv.comun.soc y personales (041)",50,31,7,11,,1,,
"Hogares privados con servicio doméstico (042)",11,,,,,,11,
"Actividad economica no especificada (044)",215,62,69,46,,38,,
"Desocupado (045)",875,,,,,,,875
"Mujeres (046)",2862,752,241,982,14,412,299,162
"Agric., ganadería, caza y silvicultura (047)",405,,55,181,5,164,,
"Explotación de minas y canteras (049)",101,37,63,1,,,,
"Industrias manufactureras (050)",132,2,16,91,1,22,,
"Suministro de electricidad, gas y agua (051)",2,2,,,,,,
"Construcción (052)",29,1,26,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",418,31,,319,,68,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,2,,,,
"Comercio al por mayor (055)",20,1,,14,,5,,
"Comercio al por menor (056)",396,30,,303,,63,,
"Hoteles y restaurantes (057)",254,36,17,177,4,20,,
"Trans., almac. y comunicaciones (058)",18,13,4,1,,,,
"Intermediación financiera (059)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (060)",38,28,7,1,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",144,132,12,,,,,
"Enseñanza (062)",372,355,,16,1,,,
"Servicios sociales y de salud (063)",67,65,,1,,1,,
"Otras activ. serv.comun.soc y personales (064)",102,17,6,77,,2,,
"Hogares privados con servicio doméstico (065)",299,,,,,,299,
"Actividad economica no especificada (067)",316,30,35,115,2,134,,
,,,,,,,,
"URBANA (068)",5766,1555,1677,1594,25,242,135,538
"Agric., ganadería, caza y silvicultura (069)",653,5,104,444,3,97,,
"Pesca (070)",1,,1,,,,,
"Explotación de minas y canteras (071)",828,66,746,16,,,,
"Industrias manufactureras (072)",257,7,87,146,5,12,,
"Suministro de electricidad, gas y agua (073)",13,5,8,,,,,
"Construcción (074)",501,13,416,60,6,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",700,72,30,519,2,77,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",38,3,24,10,1,,,
"Comercio al por mayor (077)",44,3,1,36,,4,,
"Comercio al por menor (078)",618,66,5,473,1,73,,
"Hoteles y restaurantes (079)",232,41,15,163,2,11,,
"Trans., almac. y comunicaciones (080)",197,69,66,57,3,2,,
"Intermediación financiera (081)",11,11,,,,,,
"Activid.inmobil., empres. y alquileres (082)",166,89,63,10,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",378,308,70,,,,,
"Enseñanza (084)",722,691,,30,1,,,
"Servicios sociales y de salud (085)",104,93,2,8,,1,,
"Otras activ. serv.comun.soc y personales (086)",134,39,9,83,,3,,
"Hogares privados con servicio doméstico (087)",135,,,,,,135,
"Actividad economica no especificada (089)",196,46,60,58,,32,,
"Desocupado (090)",538,,,,,,,538
"Hombres (091)",4081,925,1562,983,20,131,6,454
"Agric., ganadería, caza y silvicultura (092)",614,5,94,426,2,87,,
"Pesca (093)",1,,1,,,,,
"Explotación de minas y canteras (094)",811,62,734,15,,,,
"Industrias manufactureras (095)",180,6,73,91,4,6,,
"Suministro de electricidad, gas y agua (096)",11,3,8,,,,,
"Construcción (097)",475,12,393,58,6,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",350,42,30,256,2,20,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",36,3,24,8,1,,,
"Comercio al por mayor (100)",28,2,1,25,,,,
"Comercio al por menor (101)",286,37,5,223,1,20,,
"Hoteles y restaurantes (102)",34,12,3,17,1,1,,
"Trans., almac. y comunicaciones (103)",182,58,63,56,3,2,,
"Intermediación financiera (104)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (105)",137,68,58,9,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",241,183,58,,,,,
"Enseñanza (107)",395,378,,17,,,,
"Servicios sociales y de salud (108)",48,39,2,7,,,,
"Otras activ. serv.comun.soc y personales (109)",39,25,3,10,,1,,
"Hogares privados con servicio doméstico (110)",6,,,,,,6,
"Actividad economica no especificada (112)",95,24,42,21,,8,,
"Desocupado (113)",454,,,,,,,454
"Mujeres (114)",1685,630,115,611,5,111,129,84
"Agric., ganadería, caza y silvicultura (115)",39,,10,18,1,10,,
"Explotación de minas y canteras (117)",17,4,12,1,,,,
"Industrias manufactureras (118)",77,1,14,55,1,6,,
"Suministro de electricidad, gas y agua (119)",2,2,,,,,,
