"CUADRO Nº 15: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR DISPONIBILIDAD DE SERVICIO HIGIÉNICO EN LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"SERVICIO HIGIÉNICO CONECTADO A:",,,,,
,,"RED PÚBLICA DE DESAGÜE (DENTRO DE LA VIVIENDA)","RED PÚBLICA DE DESAGÜE (FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN)","POZO SÉPTICO","POZO CIEGO O NEGRO / LETRINA","RÍO, ACEQUIA O CANAL","NO TIENE"
,,,,,,,
"Provincia HUANCA SANCOS",,,,,,,
"Viviendas particulares (001)",3400,338,107,203,917,23,1812
"Ocupantes presentes (002)",10465,1222,409,742,3461,67,4564
"Casa independiente",,,,,,,
"Viviendas particulares (004)",2854,322,101,200,898,17,1316
"Ocupantes presentes (005)",9438,1166,378,737,3391,55,3711
"Departamento en edificio",,,,,,,
"Viviendas particulares (007)",4,3,1,,,,
"Ocupantes presentes (008)",13,10,3,,,,
"Vivienda en quinta",,,,,,,
"Viviendas particulares (010)",15,11,,,,,4
"Ocupantes presentes (011)",65,40,,,,,25
"Vivienda en casa de vecindad",,,,,,,
"Viviendas particulares (013)",9,2,3,,,,4
"Ocupantes presentes (014)",32,6,8,,,,18
"Choza o cabaña",,,,,,,
"Viviendas particulares (016)",511,,,1,18,6,486
"Ocupantes presentes (017)",883,,,1,65,12,805
"Vivienda improvisada",,,,,,,
"Viviendas particulares (019)",1,,,,1,,
"Ocupantes presentes (020)",5,,,,5,,
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (022)",5,,2,2,,,1
"Ocupantes presentes (023)",26,,20,4,,,2
"Otro tipo",,,,,,,
"Viviendas particulares (025)",1,,,,,,1
"Ocupantes presentes (026)",3,,,,,,3
,,,,,,,
URBANA,,,,,,,
"Viviendas particulares (028)",2117,335,106,202,538,13,923
"Ocupantes presentes (029)",7076,1217,404,741,2029,37,2648
"Casa independiente",,,,,,,
"Viviendas particulares (031)",2084,319,100,200,537,13,915
"Ocupantes presentes (032)",6937,1161,373,737,2024,37,2605
"Departamento en edificio",,,,,,,
"Viviendas particulares (034)",4,3,1,,,,
"Ocupantes presentes (035)",13,10,3,,,,
"Vivienda en quinta",,,,,,,
"Viviendas particulares (037)",15,11,,,,,4
"Ocupantes presentes (038)",65,40,,,,,25
"Vivienda en casa de vecindad",,,,,,,
"Viviendas particulares (040)",9,2,3,,,,4
"Ocupantes presentes (041)",32,6,8,,,,18
"Choza o cabaña",,,,,,,
"Vivienda improvisada",,,,,,,
"Viviendas particulares (046)",1,,,,1,,
"Ocupantes presentes (047)",5,,,,5,,
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (049)",4,,2,2,,,
"Ocupantes presentes (050)",24,,20,4,,,
"Otro tipo",,,,,,,
,,,,,,,
RURAL,,,,,,,
"Viviendas particulares (055)",1283,3,1,1,379,10,889
"Ocupantes presentes (056)",3389,5,5,1,1432,30,1916
"Casa independiente",,,,,,,
"Viviendas particulares (058)",770,3,1,,361,4,401
"Ocupantes presentes (059)",2501,5,5,,1367,18,1106
"Departamento en edificio",,,,,,,
"Vivienda en quinta",,,,,,,
"Vivienda en casa de vecindad",,,,,,,
"Choza o cabaña",,,,,,,
"Viviendas particulares (070)",511,,,1,18,6,486
"Ocupantes presentes (071)",883,,,1,65,12,805
"Vivienda improvisada",,,,,,,
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (076)",1,,,,,,1
"Ocupantes presentes (077)",2,,,,,,2
"Otro tipo",,,,,,,
"Viviendas particulares (079)",1,,,,,,1
"Ocupantes presentes (080)",3,,,,,,3
