"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ALTO AMAZONAS (000)",33019,5543,5805,15059,819,4741,1052
"Conviviente (001)",15216,1908,2979,7970,401,1685,273
"Separado(a) (002)",805,165,101,429,15,35,60
"Casado(a) (003)",7866,1761,981,3962,257,815,90
"Viudo(a) (004)",770,55,102,511,22,44,36
"Divorciado(a) (005)",100,36,9,43,6,3,3
"Soltero(a) (006)",8262,1618,1633,2144,118,2159,590
"Hombres (008)",23489,3259,5009,12010,641,2509,61
"Conviviente (009)",11290,1222,2565,6688,336,466,13
"Separado(a) (010)",390,54,71,238,9,16,2
"Casado(a) (011)",5298,1038,811,3082,199,163,5
"Viudo(a) (012)",350,10,55,255,9,19,2
"Divorciado(a) (013)",49,12,5,27,2,2,1
"Soltero(a) (014)",6112,923,1502,1720,86,1843,38
"Mujeres (016)",9530,2284,796,3049,178,2232,991
"Conviviente (017)",3926,686,414,1282,65,1219,260
"Separado(a) (018)",415,111,30,191,6,19,58
"Casado(a) (019)",2568,723,170,880,58,652,85
"Viudo(a) (020)",420,45,47,256,13,25,34
"Divorciado(a) (021)",51,24,4,16,4,1,2
"Soltero(a) (022)",2150,695,131,424,32,316,552
,,,,,,,
"URBANA (024)",21624,5166,3457,9081,674,2270,976
"Conviviente (025)",8790,1698,1583,4148,324,800,237
"Separado(a) (026)",610,160,65,300,15,11,59
"Casado(a) (027)",5970,1680,704,2746,211,543,86
"Viudo(a) (028)",472,55,47,298,19,27,26
"Divorciado(a) (029)",84,35,4,35,6,2,2
"Soltero(a) (030)",5698,1538,1054,1554,99,887,566
"Hombres (032)",13915,2992,3003,6388,504,976,52
"Conviviente (033)",5935,1057,1381,3040,264,183,10
"Separado(a) (034)",240,51,46,129,9,3,2
"Casado(a) (035)",3713,981,577,1917,154,79,5
"Viudo(a) (036)",165,10,26,108,8,11,2
"Divorciado(a) (037)",40,12,2,22,2,1,1
"Soltero(a) (038)",3822,881,971,1172,67,699,32
"Mujeres (040)",7709,2174,454,2693,170,1294,924
"Conviviente (041)",2855,641,202,1108,60,617,227
"Separado(a) (042)",370,109,19,171,6,8,57
"Casado(a) (043)",2257,699,127,829,57,464,81
"Viudo(a) (044)",307,45,21,190,11,16,24
"Divorciado(a) (045)",44,23,2,13,4,1,1
"Soltero(a) (046)",1876,657,83,382,32,188,534
,,,,,,,
"RURAL (048)",11395,377,2348,5978,145,2471,76
"Conviviente (049)",6426,210,1396,3822,77,885,36
"Separado(a) (050)",195,5,36,129,,24,1
"Casado(a) (051)",1896,81,277,1216,46,272,4
"Viudo(a) (052)",298,,55,213,3,17,10
"Divorciado(a) (053)",16,1,5,8,,1,1
"Soltero(a) (054)",2564,80,579,590,19,1272,24
"Hombres (056)",9574,267,2006,5622,137,1533,9
"Conviviente (057)",5355,165,1184,3648,72,283,3
"Separado(a) (058)",150,3,25,109,,13,
"Casado(a) (059)",1585,57,234,1165,45,84,
"Viudo(a) (060)",185,,29,147,1,8,
"Divorciado(a) (061)",9,,3,5,,1,
"Soltero(a) (062)",2290,42,531,548,19,1144,6
"Mujeres (064)",1821,110,342,356,8,938,67
"Conviviente (065)",1071,45,212,174,5,602,33
"Separado(a) (066)",45,2,11,20,,11,1
"Casado(a) (067)",311,24,43,51,1,188,4
"Viudo(a) (068)",113,,26,66,2,9,10
"Divorciado(a) (069)",7,1,2,3,,,1
"Soltero(a) (070)",274,38,48,42,,128,18
