"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SANDIA (000)",27163,1586,2502,14767,654,6597,108,949
"Agric., ganadería, caza y silvicultura (001)",20271,24,1110,12401,506,6230,,
"Pesca (002)",1,,,1,,,,
"Explotación de minas y canteras (003)",1592,2,839,581,94,76,,
"Industrias manufactureras (004)",180,5,38,128,2,7,,
"Suministro de electricidad, gas y agua (005)",7,2,5,,,,,
"Construcción (006)",463,13,344,86,6,14,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1248,42,10,1003,21,172,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",47,,9,37,,1,,
"Comercio al por mayor (009)",30,7,,18,2,3,,
"Comercio al por menor (010)",1171,35,1,948,19,168,,
"Hoteles y restaurantes (011)",251,27,10,182,1,31,,
"Trans., almac. y comunicaciones (012)",255,57,48,130,6,14,,
"Intermediación financiera (013)",12,11,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",95,65,11,16,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",335,280,55,,,,,
"Enseñanza (016)",892,841,,47,,4,,
"Servicios sociales y de salud (017)",160,152,2,6,,,,
"Otras activ. serv.comun.soc y personales (018)",93,37,7,45,2,2,,
"Hogares privados con servicio doméstico (019)",108,,,,,,108,
"Actividad economica no especificada (021)",251,28,23,141,12,47,,
"Desocupado (022)",949,,,,,,,949
"Hombres (023)",17585,1048,2133,10800,530,2280,29,765
"Agric., ganadería, caza y silvicultura (024)",12847,24,814,9473,401,2135,,
"Pesca (025)",1,,,1,,,,
"Explotación de minas y canteras (026)",1487,2,802,524,94,65,,
"Industrias manufactureras (027)",140,3,32,100,2,3,,
"Suministro de electricidad, gas y agua (028)",7,2,5,,,,,
"Construcción (029)",452,12,338,83,5,14,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",442,18,10,365,12,37,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",38,,9,29,,,,
"Comercio al por mayor (032)",16,5,,9,2,,,
"Comercio al por menor (033)",388,13,1,327,10,37,,
"Hoteles y restaurantes (034)",42,8,3,25,1,5,,
"Trans., almac. y comunicaciones (035)",228,44,46,122,6,10,,
"Intermediación financiera (036)",10,9,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",77,49,10,15,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",282,230,52,,,,,
"Enseñanza (039)",558,537,,20,,1,,
"Servicios sociales y de salud (040)",78,71,2,5,,,,
"Otras activ. serv.comun.soc y personales (041)",50,23,5,22,,,,
"Hogares privados con servicio doméstico (042)",29,,,,,,29,
"Actividad economica no especificada (044)",90,16,14,45,5,10,,
"Desocupado (045)",765,,,,,,,765
"Mujeres (046)",9578,538,369,3967,124,4317,79,184
"Agric., ganadería, caza y silvicultura (047)",7424,,296,2928,105,4095,,
"Explotación de minas y canteras (049)",105,,37,57,,11,,
"Industrias manufactureras (050)",40,2,6,28,,4,,
"Construcción (052)",11,1,6,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",806,24,,638,9,135,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,,8,,1,,
"Comercio al por mayor (055)",14,2,,9,,3,,
"Comercio al por menor (056)",783,22,,621,9,131,,
"Hoteles y restaurantes (057)",209,19,7,157,,26,,
"Trans., almac. y comunicaciones (058)",27,13,2,8,,4,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",18,16,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",53,50,3,,,,,
"Enseñanza (062)",334,304,,27,,3,,
"Servicios sociales y de salud (063)",82,81,,1,,,,
"Otras activ. serv.comun.soc y personales (064)",43,14,2,23,2,2,,
"Hogares privados con servicio doméstico (065)",79,,,,,,79,
"Actividad economica no especificada (067)",161,12,9,96,7,37,,
,,,,,,,,
"URBANA (068)",6544,1163,636,3236,79,1019,46,365
"Agric., ganadería, caza y silvicultura (069)",3200,19,207,2043,52,879,,
"Explotación de minas y canteras (071)",145,1,93,45,4,2,,
"Industrias manufactureras (072)",108,5,22,76,,5,,
"Suministro de electricidad, gas y agua (073)",5,1,4,,,,,
"Construcción (074)",261,12,200,42,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",788,28,8,652,7,93,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",38,,7,31,,,,
"Comercio al por mayor (077)",16,3,,11,,2,,
"Comercio al por menor (078)",734,25,1,610,7,91,,
"Hoteles y restaurantes (079)",204,23,8,153,1,19,,
"Trans., almac. y comunicaciones (080)",165,48,27,83,5,2,,
"Intermediación financiera (081)",10,9,,,1,,,
"Activid.inmobil., empres. y alquileres (082)",75,56,4,13,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",282,237,45,,,,,
"Enseñanza (084)",602,563,,36,,3,,
"Servicios sociales y de salud (085)",122,117,2,3,,,,
"Otras activ. serv.comun.soc y personales (086)",70,28,3,37,1,1,,
"Hogares privados con servicio doméstico (087)",46,,,,,,46,
"Actividad economica no especificada (089)",96,16,13,53,3,11,,
"Desocupado (090)",365,,,,,,,365
"Hombres (091)",3938,749,572,1896,58,384,7,272
"Agric., ganadería, caza y silvicultura (092)",1965,19,167,1385,38,356,,
"Explotación de minas y canteras (094)",139,1,90,42,4,2,,
"Industrias manufactureras (095)",82,3,19,59,,1,,
"Suministro de electricidad, gas y agua (096)",5,1,4,,,,,
"Construcción (097)",256,11,197,41,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",249,11,8,212,4,14,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",32,,7,25,,,,
"Comercio al por mayor (100)",7,2,,5,,,,
"Comercio al por menor (101)",210,9,1,182,4,14,,
"Hoteles y restaurantes (102)",36,8,2,21,1,4,,
"Trans., almac. y comunicaciones (103)",148,37,26,79,5,1,,
"Intermediación financiera (104)",9,8,,,1,,,
"Activid.inmobil., empres. y alquileres (105)",59,41,4,12,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",235,193,42,,,,,
"Enseñanza (107)",350,337,,13,,,,
"Servicios sociales y de salud (108)",57,53,2,2,,,,
"Otras activ. serv.comun.soc y personales (109)",38,17,2,19,,,,
"Hogares privados con servicio doméstico (110)",7,,,,,,7,
"Actividad economica no especificada (112)",31,9,9,11,,2,,
"Desocupado (113)",272,,,,,,,272
"Mujeres (114)",2606,414,64,1340,21,635,39,93
"Agric., ganadería, caza y silvicultura (115)",1235,,40,658,14,523,,
"Explotación de minas y canteras (117)",6,,3,3,,,,
"Industrias manufactureras (118)",26,2,3,17,,4,,
"Construcción (120)",5,1,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",539,17,,440,3,79,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",6,,,6,,,,
