"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CUSCO (000)",160409,61658,14278,62667,4186,6720,5005,5895
"Agric., ganadería, caza y silvicultura (001)",6172,164,933,3819,166,1090,,
"Pesca (002)",7,4,1,2,,,,
"Explotación de minas y canteras (003)",317,113,148,39,17,,,
"Industrias manufactureras (004)",13044,788,2205,8809,710,532,,
"Suministro de electricidad, gas y agua (005)",423,263,122,35,1,2,,
"Construcción (006)",11494,920,7129,3086,265,94,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",36973,7990,636,23532,1290,3525,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",3280,453,386,2072,236,133,,
"Comercio al por mayor (009)",1841,935,102,582,97,125,,
"Comercio al por menor (010)",31852,6602,148,20878,957,3267,,
"Hoteles y restaurantes (011)",13248,7090,262,4848,478,570,,
"Trans., almac. y comunicaciones (012)",17616,7102,861,9016,430,207,,
"Intermediación financiera (013)",1220,1142,4,56,18,,,
"Activid.inmobil., empres. y alquileres (014)",11434,7240,183,3512,412,87,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",7148,6502,646,,,,,
"Enseñanza (016)",13248,11788,18,1330,61,51,,
"Servicios sociales y de salud (017)",5071,4162,29,809,56,15,,
"Otras activ. serv.comun.soc y personales (018)",6423,3284,340,2517,155,127,,
"Hogares privados con servicio doméstico (019)",5005,,,,,,5005,
"Organiz. y organos extraterritoriales (020)",4,4,,,,,,
"Actividad economica no especificada (021)",5667,3102,761,1257,127,420,,
"Desocupado (022)",5895,,,,,,,5895
"Hombres (023)",88997,32533,12829,34969,2589,2473,362,3242
"Agric., ganadería, caza y silvicultura (024)",4594,131,757,3058,115,533,,
"Pesca (025)",5,2,1,2,,,,
"Explotación de minas y canteras (026)",286,91,143,36,16,,,
"Industrias manufactureras (027)",8722,501,1714,5684,491,332,,
"Suministro de electricidad, gas y agua (028)",363,209,118,34,1,1,,
"Construcción (029)",11099,780,6982,3005,246,86,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",14771,3595,592,9023,667,894,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",2969,363,367,1935,212,92,,
"Comercio al por mayor (032)",1078,573,89,300,67,49,,
"Comercio al por menor (033)",10724,2659,136,6788,388,753,,
"Hoteles y restaurantes (034)",4941,3542,158,826,200,215,,
"Trans., almac. y comunicaciones (035)",14001,4897,775,7884,305,140,,
"Intermediación financiera (036)",608,566,2,30,10,,,
"Activid.inmobil., empres. y alquileres (037)",7254,4387,148,2381,301,37,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",5080,4582,498,,,,,
"Enseñanza (039)",5421,4753,16,602,32,18,,
"Servicios sociales y de salud (040)",1667,1213,14,407,29,4,,
"Otras activ. serv.comun.soc y personales (041)",3522,1747,270,1337,103,65,,
"Hogares privados con servicio doméstico (042)",362,,,,,,362,
"Organiz. y organos extraterritoriales (043)",3,3,,,,,,
"Actividad economica no especificada (044)",3056,1534,641,660,73,148,,
"Desocupado (045)",3242,,,,,,,3242
"Mujeres (046)",71412,29125,1449,27698,1597,4247,4643,2653
"Agric., ganadería, caza y silvicultura (047)",1578,33,176,761,51,557,,
"Pesca (048)",2,2,,,,,,
"Explotación de minas y canteras (049)",31,22,5,3,1,,,
"Industrias manufactureras (050)",4322,287,491,3125,219,200,,
"Suministro de electricidad, gas y agua (051)",60,54,4,1,,1,,
"Construcción (052)",395,140,147,81,19,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",22202,4395,44,14509,623,2631,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",311,90,19,137,24,41,,
"Comercio al por mayor (055)",763,362,13,282,30,76,,
"Comercio al por menor (056)",21128,3943,12,14090,569,2514,,
"Hoteles y restaurantes (057)",8307,3548,104,4022,278,355,,
"Trans., almac. y comunicaciones (058)",3615,2205,86,1132,125,67,,
"Intermediación financiera (059)",612,576,2,26,8,,,
"Activid.inmobil., empres. y alquileres (060)",4180,2853,35,1131,111,50,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",2068,1920,148,,,,,
"Enseñanza (062)",7827,7035,2,728,29,33,,
"Servicios sociales y de salud (063)",3404,2949,15,402,27,11,,
"Otras activ. serv.comun.soc y personales (064)",2901,1537,70,1180,52,62,,
"Hogares privados con servicio doméstico (065)",4643,,,,,,4643,
"Organiz. y organos extraterritoriales (066)",1,1,,,,,,
"Actividad economica no especificada (067)",2611,1568,120,597,54,272,,
"Desocupado (068)",2653,,,,,,,2653
,,,,,,,,
"URBANA (069)",154848,61093,13380,59525,4092,6054,4931,5773
"Agric., ganadería, caza y silvicultura (070)",3552,162,736,2018,118,518,,
"Pesca (071)",7,4,1,2,,,,
"Explotación de minas y canteras (072)",270,110,107,36,17,,,
"Industrias manufactureras (073)",12669,783,2091,8586,699,510,,
"Suministro de electricidad, gas y agua (074)",414,262,116,33,1,2,,
"Construcción (075)",10900,912,6724,2923,253,88,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",36318,7877,622,23062,1274,3483,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",3199,440,375,2021,230,133,,
"Comercio al por mayor (078)",1816,924,100,573,97,122,,
"Comercio al por menor (079)",31303,6513,147,20468,947,3228,,
"Hoteles y restaurantes (080)",12983,6984,260,4703,474,562,,
"Trans., almac. y comunicaciones (081)",17270,7007,820,8808,429,206,,
"Intermediación financiera (082)",1218,1140,4,56,18,,,
"Activid.inmobil., empres. y alquileres (083)",11339,7180,180,3482,411,86,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",7067,6450,617,,,,,
"Enseñanza (085)",13192,11746,18,1316,61,51,,
"Servicios sociales y de salud (086)",5043,4143,28,801,56,15,,
"Otras activ. serv.comun.soc y personales (087)",6346,3251,328,2486,154,127,,
"Hogares privados con servicio doméstico (088)",4931,,,,,,4931,
"Organiz. y organos extraterritoriales (089)",4,4,,,,,,
"Actividad economica no especificada (090)",5552,3078,728,1213,127,406,,
"Desocupado (091)",5773,,,,,,,5773
"Hombres (092)",85067,32189,11999,32676,2519,2181,353,3150
"Agric., ganadería, caza y silvicultura (093)",2582,130,585,1513,78,276,,
"Pesca (094)",5,2,1,2,,,,
"Explotación de minas y canteras (095)",239,88,102,33,16,,,
"Industrias manufactureras (096)",8467,497,1627,5542,484,317,,
"Suministro de electricidad, gas y agua (097)",354,208,112,32,1,1,,
"Construcción (098)",10512,774,6581,2842,234,81,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",14524,3538,578,8864,657,887,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",2897,353,356,1890,206,92,,
"Comercio al por mayor (101)",1062,565,87,296,67,47,,
"Comercio al por menor (102)",10565,2620,135,6678,384,748,,
"Hoteles y restaurantes (103)",4883,3499,157,813,199,215,,
