"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia BELLAVISTA (000)",19097,1757,3613,9858,416,3041,412
"Sin nivel (001)",901,9,168,475,9,212,28
"Educación inicial (002)",29,,6,8,,14,1
"Primaria (003)",10257,154,2027,5767,205,1887,217
"Secundaria (004)",5838,417,1276,2999,147,845,154
"Superior no univ. incompleta (005)",552,169,75,240,20,44,4
"Superior no univ. completa (006)",868,594,36,192,17,22,7
"Superior univ. incompleta (007)",206,98,14,79,8,7,
"Superior univ. completa (008)",446,316,11,98,10,10,1
"Hombres (010)",14655,982,3092,8348,357,1853,23
"Sin nivel (011)",527,3,104,344,8,66,2
"Educación inicial (012)",22,,5,8,,9,
"Primaria (013)",8095,69,1698,4996,176,1145,11
"Secundaria (014)",4671,266,1159,2517,129,591,9
"Superior no univ. incompleta (015)",396,89,66,199,16,26,
"Superior no univ. completa (016)",522,319,36,142,14,10,1
"Superior univ. incompleta (017)",143,53,13,69,6,2,
"Superior univ. completa (018)",279,183,11,73,8,4,
"Mujeres (020)",4442,775,521,1510,59,1188,389
"Sin nivel (021)",374,6,64,131,1,146,26
"Educación inicial (022)",7,,1,,,5,1
"Primaria (023)",2162,85,329,771,29,742,206
"Secundaria (024)",1167,151,117,482,18,254,145
"Superior no univ. incompleta (025)",156,80,9,41,4,18,4
"Superior no univ. completa (026)",346,275,,50,3,12,6
"Superior univ. incompleta (027)",63,45,1,10,2,5,
"Superior univ. completa (028)",167,133,,25,2,6,1
,,,,,,,
"URBANA (030)",10841,1532,2187,5079,280,1436,327
"Sin nivel (031)",315,6,79,143,5,66,16
"Educación inicial (032)",15,,4,4,,7,
"Primaria (033)",4705,104,1100,2440,115,787,159
"Secundaria (034)",3982,380,889,1949,113,510,141
"Superior no univ. incompleta (035)",483,153,62,211,18,35,4
"Superior no univ. completa (036)",757,510,32,176,15,18,6
"Superior univ. incompleta (037)",180,91,11,68,7,3,
"Superior univ. completa (038)",404,288,10,88,7,10,1
"Hombres (040)",7790,889,1862,4050,228,742,19
"Sin nivel (041)",159,3,53,90,4,7,2
"Educación inicial (042)",13,,4,4,,5,
"Primaria (043)",3388,61,893,1973,89,365,7
"Secundaria (044)",3056,251,805,1557,98,336,9
"Superior no univ. incompleta (045)",343,83,55,173,14,18,
"Superior no univ. completa (046)",456,275,32,129,12,7,1
"Superior univ. incompleta (047)",123,49,10,59,5,,
"Superior univ. completa (048)",252,167,10,65,6,4,
"Mujeres (050)",3051,643,325,1029,52,694,308
"Sin nivel (051)",156,3,26,53,1,59,14
"Educación inicial (052)",2,,,,,2,
"Primaria (053)",1317,43,207,467,26,422,152
"Secundaria (054)",926,129,84,392,15,174,132
"Superior no univ. incompleta (055)",140,70,7,38,4,17,4
"Superior no univ. completa (056)",301,235,,47,3,11,5
"Superior univ. incompleta (057)",57,42,1,9,2,3,
"Superior univ. completa (058)",152,121,,23,1,6,1
,,,,,,,
"RURAL (060)",8256,225,1426,4779,136,1605,85
"Sin nivel (061)",586,3,89,332,4,146,12
"Educación inicial (062)",14,,2,4,,7,1
"Primaria (063)",5552,50,927,3327,90,1100,58
"Secundaria (064)",1856,37,387,1050,34,335,13
"Superior no univ. incompleta (065)",69,16,13,29,2,9,
"Superior no univ. completa (066)",111,84,4,16,2,4,1
"Superior univ. incompleta (067)",26,7,3,11,1,4,
"Superior univ. completa (068)",42,28,1,10,3,,
"Hombres (070)",6865,93,1230,4298,129,1111,4
"Sin nivel (071)",368,,51,254,4,59,
"Educación inicial (072)",9,,1,4,,4,
"Primaria (073)",4707,8,805,3023,87,780,4
"Secundaria (074)",1615,15,354,960,31,255,
"Superior no univ. incompleta (075)",53,6,11,26,2,8,
"Superior no univ. completa (076)",66,44,4,13,2,3,
"Superior univ. incompleta (077)",20,4,3,10,1,2,
"Superior univ. completa (078)",27,16,1,8,2,,
"Mujeres (080)",1391,132,196,481,7,494,81
"Sin nivel (081)",218,3,38,78,,87,12
"Educación inicial (082)",5,,1,,,3,1
"Primaria (083)",845,42,122,304,3,320,54
"Secundaria (084)",241,22,33,90,3,80,13
"Superior no univ. incompleta (085)",16,10,2,3,,1,
"Superior no univ. completa (086)",45,40,,3,,1,1
"Superior univ. incompleta (087)",6,3,,1,,2,
"Superior univ. completa (088)",15,12,,2,1,,
