"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (114)",7440,2298,419,3035,144,734,545,265
"Agric., ganadería, caza y silvicultura (115)",816,8,224,294,20,270,,
"Pesca (116)",1,,1,,,,,
"Explotación de minas y canteras (117)",1,,1,,,,,
"Industrias manufactureras (118)",179,25,32,109,4,9,,
"Suministro de electricidad, gas y agua (119)",1,1,,,,,,
"Construcción (120)",45,2,41,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",2157,290,3,1493,59,312,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",72,15,2,47,1,7,,
"Comercio al por mayor (123)",90,21,1,51,6,11,,
"Comercio al por menor (124)",1995,254,,1395,52,294,,
"Hoteles y restaurantes (125)",1054,286,28,639,36,65,,
"Trans., almac. y comunicaciones (126)",111,70,1,33,1,6,,
"Intermediación financiera (127)",20,20,,,,,,
"Activid.inmobil., empres. y alquileres (128)",208,146,13,40,5,4,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",267,246,21,,,,,
"Enseñanza (130)",832,791,,37,2,2,,
"Servicios sociales y de salud (131)",243,219,2,18,1,3,,
"Otras activ. serv.comun.soc y personales (132)",304,103,13,178,2,8,,
"Hogares privados con servicio doméstico (133)",545,,,,,,545,
"Actividad economica no especificada (135)",391,91,39,192,14,55,,
,,,,,,,,
"RURAL (136)",48837,1841,10764,24096,1720,8936,436,1044
"Agric., ganadería, caza y silvicultura (137)",41255,28,9680,21356,1610,8581,,
"Pesca (138)",10,1,3,5,,1,,
"Explotación de minas y canteras (139)",26,3,22,,1,,,
"Industrias manufactureras (140)",882,35,456,306,30,55,,
"Suministro de electricidad, gas y agua (141)",23,7,15,,1,,,
"Construcción (142)",283,7,190,65,10,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",1271,192,40,899,36,104,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",127,16,34,65,7,5,,
"Comercio al por mayor (145)",68,12,1,43,3,9,,
"Comercio al por menor (146)",1076,164,5,791,26,90,,
"Hoteles y restaurantes (147)",493,168,39,236,8,42,,
"Trans., almac. y comunicaciones (148)",933,110,180,624,7,12,,
"Intermediación financiera (149)",8,7,,1,,,,
"Activid.inmobil., empres. y alquileres (150)",181,137,16,23,2,3,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",226,194,32,,,,,
"Enseñanza (152)",774,723,1,48,1,1,,
"Servicios sociales y de salud (153)",134,121,1,11,,1,,
"Otras activ. serv.comun.soc y personales (154)",117,52,7,57,1,,,
"Hogares privados con servicio doméstico (155)",436,,,,,,436,
"Actividad economica no especificada (157)",741,56,82,465,13,125,,
"Desocupado (158)",1044,,,,,,,1044
"Hombres (159)",39866,989,9571,21149,1580,5818,34,725
"Agric., ganadería, caza y silvicultura (160)",35627,25,8628,19740,1499,5735,,
"Pesca (161)",9,1,3,5,,,,
"Explotación de minas y canteras (162)",26,3,22,,1,,,
"Industrias manufactureras (163)",694,32,418,200,29,15,,
"Suministro de electricidad, gas y agua (164)",22,6,15,,1,,,
"Construcción (165)",275,7,182,65,10,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",555,89,40,370,24,32,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",108,8,34,56,6,4,,
"Comercio al por mayor (168)",35,6,1,24,3,1,,
"Comercio al por menor (169)",412,75,5,290,15,27,,
"Hoteles y restaurantes (170)",76,28,6,36,2,4,,
"Trans., almac. y comunicaciones (171)",914,103,178,614,7,12,,
"Intermediación financiera (172)",5,4,,1,,,,
"Activid.inmobil., empres. y alquileres (173)",127,92,13,20,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",170,146,24,,,,,
"Enseñanza (175)",381,353,1,26,1,,,
"Servicios sociales y de salud (176)",62,54,1,7,,,,
"Otras activ. serv.comun.soc y personales (177)",53,30,5,17,1,,,
"Hogares privados con servicio doméstico (178)",34,,,,,,34,
"Actividad economica no especificada (180)",111,16,35,48,3,9,,
"Desocupado (181)",725,,,,,,,725
"Mujeres (182)",8971,852,1193,2947,140,3118,402,319
"Agric., ganadería, caza y silvicultura (183)",5628,3,1052,1616,111,2846,,
"Pesca (184)",1,,,,,1,,
"Industrias manufactureras (186)",188,3,38,106,1,40,,
"Suministro de electricidad, gas y agua (187)",1,1,,,,,,
"Construcción (188)",8,,8,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",716,103,,529,12,72,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",19,8,,9,1,1,,
"Comercio al por mayor (191)",33,6,,19,,8,,
"Comercio al por menor (192)",664,89,,501,11,63,,
"Hoteles y restaurantes (193)",417,140,33,200,6,38,,
"Trans., almac. y comunicaciones (194)",19,7,2,10,,,,
"Intermediación financiera (195)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (196)",54,45,3,3,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",56,48,8,,,,,
"Enseñanza (198)",393,370,,22,,1,,
"Servicios sociales y de salud (199)",72,67,,4,,1,,
"Otras activ. serv.comun.soc y personales (200)",64,22,2,40,,,,
"Hogares privados con servicio doméstico (201)",402,,,,,,402,
"Actividad economica no especificada (203)",630,40,47,417,10,116,,
