"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Industrias manufactureras (136)",33,2,18,11,,2,
"Construcción (138)",38,3,28,6,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",58,3,2,41,1,11,
"Venta, mant.y rep. veh.autom.y motoc. (140)",3,,,1,,2,
"Comercio al por mayor (141)",3,1,,,1,1,
"Comercio al por menor (142)",52,2,2,40,,8,
"Hoteles y restaurantes (143)",21,1,,17,1,2,
"Trans., almac. y comunicaciones (144)",22,5,9,7,1,,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",7,6,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",28,18,10,,,,
"Enseñanza (148)",58,56,,2,,,
"Servicios sociales y de salud (149)",7,7,,,,,
"Otras activ. serv.comun.soc y personales (150)",13,1,1,11,,,
"Hogares privados con servicio doméstico (151)",9,,,,,,9
"Actividad economica no especificada (153)",39,3,,27,,9,
"Hombres (154)",962,59,178,531,8,186,
"Agric., ganadería, caza y silvicultura (155)",720,,78,459,5,178,
"Explotación de minas y canteras (157)",34,1,33,,,,
"Industrias manufactureras (158)",30,1,17,10,,2,
"Construcción (160)",38,3,28,6,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",35,2,2,25,1,5,
"Venta, mant.y rep. veh.autom.y motoc. (162)",2,,,1,,1,
"Comercio al por mayor (163)",1,,,,1,,
"Comercio al por menor (164)",32,2,2,24,,4,
"Hoteles y restaurantes (165)",6,,,5,1,,
"Trans., almac. y comunicaciones (166)",22,5,9,7,1,,
"Activid.inmobil., empres. y alquileres (168)",5,4,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",22,12,10,,,,
"Enseñanza (170)",29,28,,1,,,
"Servicios sociales y de salud (171)",3,3,,,,,
"Otras activ. serv.comun.soc y personales (172)",11,,1,10,,,
"Actividad economica no especificada (175)",7,,,7,,,
"Mujeres (176)",159,48,7,62,,33,9
"Agric., ganadería, caza y silvicultura (177)",33,,6,11,,16,
"Industrias manufactureras (180)",3,1,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",23,1,,16,,6,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,
"Comercio al por mayor (185)",2,1,,,,1,
"Comercio al por menor (186)",20,,,16,,4,
"Hoteles y restaurantes (187)",15,1,,12,,2,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,6,,,,,
"Enseñanza (192)",29,28,,1,,,
"Servicios sociales y de salud (193)",4,4,,,,,
"Otras activ. serv.comun.soc y personales (194)",2,1,,1,,,
"Hogares privados con servicio doméstico (195)",9,,,,,,9
"Actividad economica no especificada (197)",32,3,,20,,9,
