"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia NAZCA",,,,
"Viviendas particulares (001)",10876,9506,1074,296
"Ocupantes presentes (002)",40213,35523,3575,1115
"Casa independiente",,,,
"Viviendas particulares (004)",10285,9122,905,258
"Ocupantes presentes (005)",38547,34396,3164,987
"Departamento en edificio",,,,
"Viviendas particulares (007)",113,92,21,
"Ocupantes presentes (008)",354,304,50,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",241,179,62,
"Ocupantes presentes (011)",645,506,139,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",157,78,75,4
"Ocupantes presentes (014)",426,228,186,12
"Choza o cabaña",,,,
"Viviendas particulares (016)",4,,,4
"Ocupantes presentes (017)",12,,,12
"Vivienda improvisada",,,,
"Viviendas particulares (019)",52,14,8,30
"Ocupantes presentes (020)",168,36,28,104
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",24,21,3,
"Ocupantes presentes (023)",61,53,8,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",9828,8670,929,229
"Ocupantes presentes (029)",36357,32398,3044,915
"Casa independiente",,,,
"Viviendas particulares (031)",9283,8304,769,210
"Ocupantes presentes (032)",34840,31344,2657,839
"Departamento en edificio",,,,
"Viviendas particulares (034)",106,86,20,
"Ocupantes presentes (035)",329,282,47,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",233,174,59,
"Ocupantes presentes (038)",609,479,130,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",148,73,72,3
"Ocupantes presentes (041)",394,207,177,10
"Choza o cabaña",,,,
"Viviendas particulares (043)",4,,,4
"Ocupantes presentes (044)",12,,,12
"Vivienda improvisada",,,,
"Viviendas particulares (046)",32,13,7,12
"Ocupantes presentes (047)",114,34,26,54
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",22,20,2,
"Ocupantes presentes (050)",59,52,7,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1048,836,145,67
"Ocupantes presentes (056)",3856,3125,531,200
"Casa independiente",,,,
"Viviendas particulares (058)",1002,818,136,48
"Ocupantes presentes (059)",3707,3052,507,148
"Departamento en edificio",,,,
"Viviendas particulares (061)",7,6,1,
"Ocupantes presentes (062)",25,22,3,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",8,5,3,
"Ocupantes presentes (065)",36,27,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",9,5,3,1
"Ocupantes presentes (068)",32,21,9,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",20,1,1,18
"Ocupantes presentes (074)",54,2,2,50
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,1,1,
"Ocupantes presentes (077)",2,1,1,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",9957,9005,705,247
"Ocupantes presentes (110)",37003,33705,2343,955
"Casa independiente",,,,
"Viviendas particulares (112)",9371,8622,536,213
"Ocupantes presentes (113)",35355,32584,1932,839
"Departamento en edificio",,,,
"Viviendas particulares (115)",113,92,21,
"Ocupantes presentes (116)",354,304,50,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",241,179,62,
"Ocupantes presentes (119)",645,506,139,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",157,78,75,4
"Ocupantes presentes (122)",426,228,186,12
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",52,14,8,30
"Ocupantes presentes (128)",168,36,28,104
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",23,20,3,
"Ocupantes presentes (131)",55,47,8,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",8987,8205,599,183
"Ocupantes presentes (137)",33395,30709,1925,761
"Casa independiente",,,,
"Viviendas particulares (139)",8447,7840,439,168
"Ocupantes presentes (140)",31896,29661,1538,697
"Departamento en edificio",,,,
"Viviendas particulares (142)",106,86,20,
"Ocupantes presentes (143)",329,282,47,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",233,174,59,
"Ocupantes presentes (146)",609,479,130,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",148,73,72,3
"Ocupantes presentes (149)",394,207,177,10
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",32,13,7,12
"Ocupantes presentes (155)",114,34,26,54
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",21,19,2,
"Ocupantes presentes (158)",53,46,7,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",970,800,106,64
"Ocupantes presentes (164)",3608,2996,418,194
"Casa independiente",,,,
"Viviendas particulares (166)",924,782,97,45
"Ocupantes presentes (167)",3459,2923,394,142
"Departamento en edificio",,,,
"Viviendas particulares (169)",7,6,1,
"Ocupantes presentes (170)",25,22,3,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",8,5,3,
"Ocupantes presentes (173)",36,27,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",9,5,3,1
"Ocupantes presentes (176)",32,21,9,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",20,1,1,18
"Ocupantes presentes (182)",54,2,2,50
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",2,1,1,
"Ocupantes presentes (185)",2,1,1,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",919,501,369,49
"Ocupantes presentes (218)",3210,1818,1232,160
"Casa independiente",,,,
"Viviendas particulares (220)",914,500,369,45
"Ocupantes presentes (221)",3192,1812,1232,148
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",4,,,4
"Ocupantes presentes (233)",12,,,12
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,1,,
"Ocupantes presentes (239)",6,6,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",841,465,330,46
"Ocupantes presentes (245)",2962,1689,1119,154
"Casa independiente",,,,
"Viviendas particulares (247)",836,464,330,42
"Ocupantes presentes (248)",2944,1683,1119,142
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",4,,,4
"Ocupantes presentes (260)",12,,,12
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",6,6,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",78,36,39,3
"Ocupantes presentes (272)",248,129,113,6
"Casa independiente",,,,
"Viviendas particulares (274)",78,36,39,3
"Ocupantes presentes (275)",248,129,113,6
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
