"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CASTILLA (000)",17015,241,4942,6166,4354,1312
"Empleado (001)",2293,9,638,1105,500,41
"Obrero (002)",6868,56,2424,2645,1502,241
"Trabajador independiente (003)",5364,26,994,1778,1786,780
"Empleador o patrono (004)",361,,42,95,156,68
"Trabajador familiar no remunerado (005)",1373,128,457,339,299,150
"Trabajador del hogar (006)",220,19,126,45,22,8
"Desocupado (008)",536,3,261,159,89,24
"Hombres (009)",11870,160,3408,4234,3090,978
"Empleado (010)",1308,6,312,636,324,30
"Obrero (011)",5567,44,1988,2142,1213,180
"Trabajador independiente (012)",3689,20,649,1137,1262,621
"Empleador o patrono (013)",277,,25,74,117,61
"Trabajador familiar no remunerado (014)",623,85,239,133,102,64
"Trabajador del hogar (015)",22,4,14,,2,2
"Desocupado (017)",384,1,181,112,70,20
"Mujeres (018)",5145,81,1534,1932,1264,334
"Empleado (019)",985,3,326,469,176,11
"Obrero (020)",1301,12,436,503,289,61
"Trabajador independiente (021)",1675,6,345,641,524,159
"Empleador o patrono (022)",84,,17,21,39,7
"Trabajador familiar no remunerado (023)",750,43,218,206,197,86
"Trabajador del hogar (024)",198,15,112,45,20,6
"Desocupado (026)",152,2,80,47,19,4
,,,,,,
"URBANA (027)",9806,173,2875,3647,2457,654
"Empleado (028)",1781,9,489,851,401,31
"Obrero (029)",3477,38,1234,1358,740,107
"Trabajador independiente (030)",3179,20,643,1066,1042,408
"Empleador o patrono (031)",186,,34,58,71,23
"Trabajador familiar no remunerado (032)",691,89,221,173,142,66
"Trabajador del hogar (033)",154,15,91,32,12,4
"Desocupado (035)",338,2,163,109,49,15
"Hombres (036)",6432,115,1889,2321,1650,457
"Empleado (037)",964,6,221,466,251,20
"Obrero (038)",2821,28,1033,1100,587,73
"Trabajador independiente (039)",1980,15,384,584,687,310
"Empleador o patrono (040)",127,,22,41,47,17
"Trabajador familiar no remunerado (041)",298,63,113,58,40,24
"Trabajador del hogar (042)",12,2,7,,1,2
"Desocupado (044)",230,1,109,72,37,11
"Mujeres (045)",3374,58,986,1326,807,197
"Empleado (046)",817,3,268,385,150,11
"Obrero (047)",656,10,201,258,153,34
"Trabajador independiente (048)",1199,5,259,482,355,98
"Empleador o patrono (049)",59,,12,17,24,6
"Trabajador familiar no remunerado (050)",393,26,108,115,102,42
"Trabajador del hogar (051)",142,13,84,32,11,2
"Desocupado (053)",108,1,54,37,12,4
,,,,,,
"RURAL (054)",7209,68,2067,2519,1897,658
"Empleado (055)",512,,149,254,99,10
"Obrero (056)",3391,18,1190,1287,762,134
"Trabajador independiente (057)",2185,6,351,712,744,372
"Empleador o patrono (058)",175,,8,37,85,45
"Trabajador familiar no remunerado (059)",682,39,236,166,157,84
"Trabajador del hogar (060)",66,4,35,13,10,4
"Desocupado (062)",198,1,98,50,40,9
"Hombres (063)",5438,45,1519,1913,1440,521
"Empleado (064)",344,,91,170,73,10
"Obrero (065)",2746,16,955,1042,626,107
"Trabajador independiente (066)",1709,5,265,553,575,311
"Empleador o patrono (067)",150,,3,33,70,44
"Trabajador familiar no remunerado (068)",325,22,126,75,62,40
"Trabajador del hogar (069)",10,2,7,,1,
"Desocupado (071)",154,,72,40,33,9
"Mujeres (072)",1771,23,548,606,457,137
"Empleado (073)",168,,58,84,26,
"Obrero (074)",645,2,235,245,136,27
"Trabajador independiente (075)",476,1,86,159,169,61
"Empleador o patrono (076)",25,,5,4,15,1
"Trabajador familiar no remunerado (077)",357,17,110,91,95,44
"Trabajador del hogar (078)",56,2,28,13,9,4
"Desocupado (080)",44,1,26,10,7,
