"CUADRO Nº 1: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR NÚMERO DE HOGARES, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HOGARES",,,,
,,1,2,3,4,"5 Y MÁS"
,,,,,,
"Provincia CANTA",,,,,,
"Viviendas particulares (001)",4013,3924,78,8,2,1
"Ocupantes presentes (002)",13324,12548,627,96,30,23
"Casa independiente",,,,,,
"Viviendas particulares (004)",3677,3594,72,8,2,1
"Ocupantes presentes (005)",12317,11592,576,96,30,23
"Departamento en edificio",,,,,,
"Viviendas particulares (007)",2,2,,,,
"Ocupantes presentes (008)",4,4,,,,
"Vivienda en quinta",,,,,,
"Viviendas particulares (010)",23,21,2,,,
"Ocupantes presentes (011)",66,51,15,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (013)",71,67,4,,,
"Ocupantes presentes (014)",250,214,36,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (016)",224,224,,,,
"Ocupantes presentes (017)",627,627,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (019)",1,1,,,,
"Ocupantes presentes (020)",6,6,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (022)",12,12,,,,
"Ocupantes presentes (023)",50,50,,,,
"Otro tipo",,,,,,
"Viviendas particulares (025)",3,3,,,,
"Ocupantes presentes (026)",4,4,,,,
,,,,,,
URBANA,,,,,,
"Viviendas particulares (028)",1959,1912,43,2,1,1
"Ocupantes presentes (029)",6342,5927,359,19,14,23
"Casa independiente",,,,,,
"Viviendas particulares (031)",1858,1817,37,2,1,1
"Ocupantes presentes (032)",5998,5634,308,19,14,23
"Departamento en edificio",,,,,,
"Viviendas particulares (034)",2,2,,,,
"Ocupantes presentes (035)",4,4,,,,
"Vivienda en quinta",,,,,,
"Viviendas particulares (037)",23,21,2,,,
"Ocupantes presentes (038)",66,51,15,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (040)",71,67,4,,,
"Ocupantes presentes (041)",250,214,36,,,
"Choza o cabaña",,,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (046)",1,1,,,,
"Ocupantes presentes (047)",6,6,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (049)",4,4,,,,
"Ocupantes presentes (050)",18,18,,,,
"Otro tipo",,,,,,
,,,,,,
RURAL,,,,,,
"Viviendas particulares (055)",2054,2012,35,6,1,
"Ocupantes presentes (056)",6982,6621,268,77,16,
"Casa independiente",,,,,,
"Viviendas particulares (058)",1819,1777,35,6,1,
"Ocupantes presentes (059)",6319,5958,268,77,16,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (070)",224,224,,,,
"Ocupantes presentes (071)",627,627,,,,
"Vivienda improvisada",,,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (076)",8,8,,,,
"Ocupantes presentes (077)",32,32,,,,
"Otro tipo",,,,,,
"Viviendas particulares (079)",3,3,,,,
"Ocupantes presentes (080)",4,4,,,,
