"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ASUNCION (000)",2352,448,431,1065,43,205,68,92
"Agric., ganadería, caza y silvicultura (001)",1054,1,165,729,37,122,,
"Explotación de minas y canteras (003)",9,,9,,,,,
"Industrias manufactureras (004)",201,1,88,109,3,,,
"Suministro de electricidad, gas y agua (005)",9,2,7,,,,,
"Construcción (006)",123,3,107,11,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",150,20,9,99,,22,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",17,1,7,9,,,,
"Comercio al por mayor (009)",2,,,2,,,,
"Comercio al por menor (010)",131,19,2,88,,22,,
"Hoteles y restaurantes (011)",56,16,3,28,1,8,,
"Trans., almac. y comunicaciones (012)",27,8,5,14,,,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",53,45,5,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",32,27,5,,,,,
"Enseñanza (016)",233,216,,16,,1,,
"Servicios sociales y de salud (017)",58,57,1,,,,,
"Otras activ. serv.comun.soc y personales (018)",70,42,11,14,,3,,
"Hogares privados con servicio doméstico (019)",68,,,,,,68,
"Actividad economica no especificada (021)",116,9,16,42,,49,,
"Desocupado (022)",92,,,,,,,92
"Hombres (023)",1758,241,378,914,41,102,5,77
"Agric., ganadería, caza y silvicultura (024)",969,1,141,712,36,79,,
"Explotación de minas y canteras (026)",9,,9,,,,,
"Industrias manufactureras (027)",179,1,79,96,3,,,
"Suministro de electricidad, gas y agua (028)",9,2,7,,,,,
"Construcción (029)",118,3,102,11,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",80,12,9,51,,8,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",17,1,7,9,,,,
"Comercio al por mayor (032)",1,,,1,,,,
"Comercio al por menor (033)",62,11,2,41,,8,,
"Hoteles y restaurantes (034)",14,6,1,6,,1,,
"Trans., almac. y comunicaciones (035)",23,5,4,14,,,,
"Activid.inmobil., empres. y alquileres (037)",37,29,5,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",25,21,4,,,,,
"Enseñanza (039)",128,121,,6,,1,,
"Servicios sociales y de salud (040)",9,8,1,,,,,
"Otras activ. serv.comun.soc y personales (041)",46,29,9,8,,,,
"Hogares privados con servicio doméstico (042)",5,,,,,,5,
"Actividad economica no especificada (044)",30,3,7,7,,13,,
"Desocupado (045)",77,,,,,,,77
"Mujeres (046)",594,207,53,151,2,103,63,15
"Agric., ganadería, caza y silvicultura (047)",85,,24,17,1,43,,
"Industrias manufactureras (050)",22,,9,13,,,,
"Construcción (052)",5,,5,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",70,8,,48,,14,,
"Comercio al por mayor (055)",1,,,1,,,,
"Comercio al por menor (056)",69,8,,47,,14,,
"Hoteles y restaurantes (057)",42,10,2,22,1,7,,
"Trans., almac. y comunicaciones (058)",4,3,1,,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",16,16,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",7,6,1,,,,,
"Enseñanza (062)",105,95,,10,,,,
"Servicios sociales y de salud (063)",49,49,,,,,,
"Otras activ. serv.comun.soc y personales (064)",24,13,2,6,,3,,
"Hogares privados con servicio doméstico (065)",63,,,,,,63,
"Actividad economica no especificada (067)",86,6,9,35,,36,,
,,,,,,,,
"URBANA (068)",840,328,161,247,11,42,25,26
"Agric., ganadería, caza y silvicultura (069)",88,,31,42,6,9,,
"Explotación de minas y canteras (071)",2,,2,,,,,
"Industrias manufactureras (072)",120,,49,68,3,,,
"Suministro de electricidad, gas y agua (073)",8,1,7,,,,,
"Construcción (074)",48,2,39,6,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",107,14,3,74,,16,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",11,1,2,8,,,,
"Comercio al por mayor (077)",2,,,2,,,,
"Comercio al por menor (078)",94,13,1,64,,16,,
"Hoteles y restaurantes (079)",47,13,3,22,1,8,,
"Trans., almac. y comunicaciones (080)",17,7,2,8,,,,
"Activid.inmobil., empres. y alquileres (082)",39,32,4,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",26,21,5,,,,,
"Enseñanza (084)",158,147,,11,,,,
"Servicios sociales y de salud (085)",52,51,1,,,,,
"Otras activ. serv.comun.soc y personales (086)",57,36,9,10,,2,,
"Hogares privados con servicio doméstico (087)",25,,,,,,25,
"Actividad economica no especificada (089)",20,4,6,3,,7,,
"Desocupado (090)",26,,,,,,,26
"Hombres (091)",531,163,145,177,10,15,1,20
"Agric., ganadería, caza y silvicultura (092)",82,,29,42,6,5,,
"Explotación de minas y canteras (094)",2,,2,,,,,
"Industrias manufactureras (095)",103,,41,59,3,,,
"Suministro de electricidad, gas y agua (096)",8,1,7,,,,,
"Construcción (097)",48,2,39,6,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",59,8,3,41,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",11,1,2,8,,,,
"Comercio al por mayor (100)",1,,,1,,,,
"Comercio al por menor (101)",47,7,1,32,,7,,
"Hoteles y restaurantes (102)",13,5,1,6,,1,,
"Trans., almac. y comunicaciones (103)",14,4,2,8,,,,
"Activid.inmobil., empres. y alquileres (105)",25,18,4,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",19,15,4,,,,,
"Enseñanza (107)",83,77,,6,,,,
"Servicios sociales y de salud (108)",7,6,1,,,,,
"Otras activ. serv.comun.soc y personales (109)",40,26,8,6,,,,
"Hogares privados con servicio doméstico (110)",1,,,,,,1,
"Actividad economica no especificada (112)",7,1,4,,,2,,
"Desocupado (113)",20,,,,,,,20
"Mujeres (114)",309,165,16,70,1,27,24,6
"Agric., ganadería, caza y silvicultura (115)",6,,2,,,4,,
"Industrias manufactureras (118)",17,,8,9,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",48,6,,33,,9,,
"Comercio al por mayor (123)",1,,,1,,,,
"Comercio al por menor (124)",47,6,,32,,9,,
"Hoteles y restaurantes (125)",34,8,2,16,1,7,,
"Trans., almac. y comunicaciones (126)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (128)",14,14,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",7,6,1,,,,,
"Enseñanza (130)",75,70,,5,,,,
"Servicios sociales y de salud (131)",45,45,,,,,,
"Otras activ. serv.comun.soc y personales (132)",17,10,1,4,,2,,
"Hogares privados con servicio doméstico (133)",24,,,,,,24,
"Actividad economica no especificada (135)",13,3,2,3,,5,,
,,,,,,,,
"RURAL (136)",1512,120,270,818,32,163,43,66
"Agric., ganadería, caza y silvicultura (137)",966,1,134,687,31,113,,
