"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia HUANCABAMBA (000)",33235,52,1963,455,445,1270,15438,1268,1008,8076,66,800,2394
"Agric., ganadería, caza y silvicultura (001)",22028,,5,27,1,,15437,1,6,6551,,,
"Pesca (002)",8,,,,,,1,,,7,,,
"Explotación de minas y canteras (003)",15,,3,,1,,,7,,4,,,
"Industrias manufactureras (004)",1171,,2,5,4,5,,1114,39,2,,,
"Suministro de electricidad, gas y agua (005)",37,,1,4,,,,11,6,15,,,
"Construcción (006)",813,,18,38,25,,,25,425,282,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",1403,,3,31,3,1028,,98,10,230,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",101,,,5,1,21,,67,3,4,,,
"Comercio al por mayor (009)",69,,1,2,1,63,,,2,,,,
"Comercio al por menor (010)",1233,,2,24,1,944,,31,5,226,,,
"Hoteles y restaurantes (011)",325,,2,10,4,190,,1,3,115,,,
"Trans., almac. y comunicaciones (012)",611,,2,7,36,3,,4,492,67,,,
"Intermediación financiera (013)",15,,2,1,10,,,,,2,,,
"Activid.inmobil., empres. y alquileres (014)",257,,45,49,93,11,,1,6,52,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",504,25,42,71,186,10,,1,17,86,66,,
"Enseñanza (016)",1811,27,1741,8,29,,,,,6,,,
"Servicios sociales y de salud (017)",267,,77,153,14,11,,3,3,6,,,
"Otras activ. serv.comun.soc y personales (018)",234,,16,49,13,12,,2,1,141,,,
"Hogares privados con servicio doméstico (019)",511,,,1,,,,,,510,,,
"Actividad economica no especificada (021)",831,,4,1,26,,,,,,,800,
"Desocupado (022)",2394,,,,,,,,,,,,2394
"Hombres (023)",25942,43,1011,290,245,649,14433,592,977,5488,65,195,1954
"Agric., ganadería, caza y silvicultura (024)",19243,,5,26,1,,14432,1,6,4772,,,
"Pesca (025)",8,,,,,,1,,,7,,,
"Explotación de minas y canteras (026)",12,,2,,,,,7,,3,,,
"Industrias manufactureras (027)",483,,2,4,1,5,,441,28,2,,,
"Suministro de electricidad, gas y agua (028)",36,,1,4,,,,11,6,14,,,
"Construcción (029)",793,,17,38,24,,,25,414,275,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",833,,3,18,2,561,,95,10,144,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",90,,,3,1,15,,65,3,3,,,
"Comercio al por mayor (032)",41,,1,,1,37,,,2,,,,
"Comercio al por menor (033)",702,,2,15,,509,,30,5,141,,,
"Hoteles y restaurantes (034)",94,,2,2,2,51,,1,3,33,,,
"Trans., almac. y comunicaciones (035)",580,,2,3,26,1,,4,487,57,,,
"Intermediación financiera (036)",8,,2,,5,,,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",158,,30,38,37,11,,1,5,36,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",359,21,26,42,116,10,,1,14,64,65,,
"Enseñanza (039)",905,22,868,1,11,,,,,3,,,
"Servicios sociales y de salud (040)",129,,37,73,7,3,,3,3,3,,,
"Otras activ. serv.comun.soc y personales (041)",118,,11,40,8,7,,2,1,49,,,
"Hogares privados con servicio doméstico (042)",25,,,,,,,,,25,,,
"Actividad economica no especificada (044)",204,,3,1,5,,,,,,,195,
"Desocupado (045)",1954,,,,,,,,,,,,1954
"Mujeres (046)",7293,9,952,165,200,621,1005,676,31,2588,1,605,440
"Agric., ganadería, caza y silvicultura (047)",2785,,,1,,,1005,,,1779,,,
"Explotación de minas y canteras (049)",3,,1,,1,,,,,1,,,
"Industrias manufactureras (050)",688,,,1,3,,,673,11,,,,
"Suministro de electricidad, gas y agua (051)",1,,,,,,,,,1,,,
"Construcción (052)",20,,1,,1,,,,11,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",570,,,13,1,467,,3,,86,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",11,,,2,,6,,2,,1,,,
"Comercio al por mayor (055)",28,,,2,,26,,,,,,,
"Comercio al por menor (056)",531,,,9,1,435,,1,,85,,,
"Hoteles y restaurantes (057)",231,,,8,2,139,,,,82,,,
"Trans., almac. y comunicaciones (058)",31,,,4,10,2,,,5,10,,,
"Intermediación financiera (059)",7,,,1,5,,,,,1,,,
"Activid.inmobil., empres. y alquileres (060)",99,,15,11,56,,,,1,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",145,4,16,29,70,,,,3,22,1,,
"Enseñanza (062)",906,5,873,7,18,,,,,3,,,
"Servicios sociales y de salud (063)",138,,40,80,7,8,,,,3,,,
"Otras activ. serv.comun.soc y personales (064)",116,,5,9,5,5,,,,92,,,
"Hogares privados con servicio doméstico (065)",486,,,1,,,,,,485,,,
"Actividad economica no especificada (067)",627,,1,,21,,,,,,,605,
"Desocupado (068)",440,,,,,,,,,,,,440
,,,,,,,,,,,,,
"URBANA (069)",5670,27,1195,280,337,778,595,339,515,1103,46,131,324
"Agric., ganadería, caza y silvicultura (070)",952,,4,14,1,,595,1,3,334,,,
"Pesca (071)",1,,,,,,,,,1,,,
"Explotación de minas y canteras (072)",6,,1,,1,,,2,,2,,,
"Industrias manufactureras (073)",248,,2,2,,4,,234,5,1,,,
"Suministro de electricidad, gas y agua (074)",7,,,2,,,,3,2,,,,
"Construcción (075)",286,,13,16,1,,,12,156,88,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",906,,3,25,1,629,,77,8,163,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",76,,,4,1,12,,54,1,4,,,
"Comercio al por mayor (078)",45,,1,2,,40,,,2,,,,
"Comercio al por menor (079)",785,,2,19,,577,,23,5,159,,,
"Hoteles y restaurantes (080)",201,,2,6,3,109,,1,1,79,,,
"Trans., almac. y comunicaciones (081)",407,,2,7,28,1,,4,324,41,,,
"Intermediación financiera (082)",15,,2,1,10,,,,,2,,,
"Activid.inmobil., empres. y alquileres (083)",196,,41,34,80,6,,1,2,32,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",364,15,37,51,151,10,,1,12,41,46,,
"Enseñanza (085)",1056,12,1007,6,26,,,,,5,,,
"Servicios sociales y de salud (086)",165,,62,79,10,9,,1,2,2,,,
"Otras activ. serv.comun.soc y personales (087)",142,,15,36,6,10,,2,,73,,,
"Hogares privados con servicio doméstico (088)",239,,,,,,,,,239,,,
"Actividad economica no especificada (090)",155,,4,1,19,,,,,,,131,
"Desocupado (091)",324,,,,,,,,,,,,324
"Hombres (092)",3505,22,541,172,169,345,536,285,504,592,45,62,232
"Agric., ganadería, caza y silvicultura (093)",824,,4,14,1,,536,1,3,265,,,
"Pesca (094)",1,,,,,,,,,1,,,
"Explotación de minas y canteras (095)",4,,1,,,,,2,,1,,,
"Industrias manufactureras (096)",196,,2,1,,4,,183,5,1,,,
"Suministro de electricidad, gas y agua (097)",7,,,2,,,,3,2,,,,
"Construcción (098)",277,,13,16,1,,,12,152,83,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",495,,3,15,1,293,,74,8,101,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",66,,,2,1,7,,52,1,3,,,
"Comercio al por mayor (101)",22,,1,,,19,,,2,,,,
"Comercio al por menor (102)",407,,2,13,,267,,22,5,98,,,
"Hoteles y restaurantes (103)",50,,2,2,1,24,,1,1,19,,,
"Trans., almac. y comunicaciones (104)",381,,2,3,18,,,4,321,33,,,
"Intermediación financiera (105)",8,,2,,5,,,,,1,,,
"Activid.inmobil., empres. y alquileres (106)",110,,28,25,28,6,,1,1,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",254,13,23,32,92,10,,1,9,29,45,,
"Enseñanza (108)",440,9,419,1,9,,,,,2,,,
"Servicios sociales y de salud (109)",74,,29,32,6,2,,1,2,2,,,
"Otras activ. serv.comun.soc y personales (110)",77,,10,28,3,6,,2,,28,,,
"Hogares privados con servicio doméstico (111)",5,,,,,,,,,5,,,
"Actividad economica no especificada (113)",70,,3,1,4,,,,,,,62,
"Desocupado (114)",232,,,,,,,,,,,,232
"Mujeres (115)",2165,5,654,108,168,433,59,54,11,511,1,69,92
"Agric., ganadería, caza y silvicultura (116)",128,,,,,,59,,,69,,,
"Explotación de minas y canteras (118)",2,,,,1,,,,,1,,,
"Industrias manufactureras (119)",52,,,1,,,,51,,,,,
"Construcción (121)",9,,,,,,,,4,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",411,,,10,,336,,3,,62,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",10,,,2,,5,,2,,1,,,
"Comercio al por mayor (124)",23,,,2,,21,,,,,,,
"Comercio al por menor (125)",378,,,6,,310,,1,,61,,,
"Hoteles y restaurantes (126)",151,,,4,2,85,,,,60,,,
"Trans., almac. y comunicaciones (127)",26,,,4,10,1,,,3,8,,,
"Intermediación financiera (128)",7,,,1,5,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",86,,13,9,52,,,,1,11,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",110,2,14,19,59,,,,3,12,1,,
"Enseñanza (131)",616,3,588,5,17,,,,,3,,,
"Servicios sociales y de salud (132)",91,,33,47,4,7,,,,,,,
"Otras activ. serv.comun.soc y personales (133)",65,,5,8,3,4,,,,45,,,
"Hogares privados con servicio doméstico (134)",234,,,,,,,,,234,,,
"Actividad economica no especificada (136)",85,,1,,15,,,,,,,69,
"Desocupado (137)",92,,,,,,,,,,,,92
,,,,,,,,,,,,,
"RURAL (138)",27565,25,768,175,108,492,14843,929,493,6973,20,669,2070
"Agric., ganadería, caza y silvicultura (139)",21076,,1,13,,,14842,,3,6217,,,
"Pesca (140)",7,,,,,,1,,,6,,,
"Explotación de minas y canteras (141)",9,,2,,,,,5,,2,,,
"Industrias manufactureras (142)",923,,,3,4,1,,880,34,1,,,
"Suministro de electricidad, gas y agua (143)",30,,1,2,,,,8,4,15,,,
"Construcción (144)",527,,5,22,24,,,13,269,194,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",497,,,6,2,399,,21,2,67,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",25,,,1,,9,,13,2,,,,
"Comercio al por mayor (147)",24,,,,1,23,,,,,,,
