"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia PAUCAR DEL SARA SARA (000)",4033,70,1148,1266,1060,489
"Empleado (001)",775,4,180,366,216,9
"Obrero (002)",631,17,249,180,130,55
"Trabajador independiente (003)",1860,5,446,523,552,334
"Empleador o patrono (004)",22,,4,9,4,5
"Trabajador familiar no remunerado (005)",527,38,175,125,117,72
"Trabajador del hogar (006)",54,5,22,11,12,4
"Desocupado (008)",164,1,72,52,29,10
"Hombres (009)",2746,50,783,819,743,351
"Empleado (010)",410,2,84,176,139,9
"Obrero (011)",556,15,228,158,110,45
"Trabajador independiente (012)",1362,5,315,373,410,259
"Empleador o patrono (013)",14,,2,6,3,3
"Trabajador familiar no remunerado (014)",269,26,102,62,55,24
"Trabajador del hogar (015)",4,1,,1,1,1
"Desocupado (017)",131,1,52,43,25,10
"Mujeres (018)",1287,20,365,447,317,138
"Empleado (019)",365,2,96,190,77,
"Obrero (020)",75,2,21,22,20,10
"Trabajador independiente (021)",498,,131,150,142,75
"Empleador o patrono (022)",8,,2,3,1,2
"Trabajador familiar no remunerado (023)",258,12,73,63,62,48
"Trabajador del hogar (024)",50,4,22,10,11,3
"Desocupado (026)",33,,20,9,4,
,,,,,,
"URBANA (027)",2930,61,873,921,761,314
"Empleado (028)",691,4,166,316,198,7
"Obrero (029)",429,15,186,113,84,31
"Trabajador independiente (030)",1345,5,352,387,389,212
"Empleador o patrono (031)",19,,4,7,4,4
"Trabajador familiar no remunerado (032)",325,31,110,70,63,51
"Trabajador del hogar (033)",48,5,17,11,11,4
"Desocupado (035)",73,1,38,17,12,5
"Hombres (036)",1910,44,575,569,515,207
"Empleado (037)",361,2,77,149,126,7
"Obrero (038)",384,14,174,99,72,25
"Trabajador independiente (039)",946,5,240,268,280,153
"Empleador o patrono (040)",12,,2,5,3,2
"Trabajador familiar no remunerado (041)",146,21,58,31,22,14
"Trabajador del hogar (042)",4,1,,1,1,1
"Desocupado (044)",57,1,24,16,11,5
"Mujeres (045)",1020,17,298,352,246,107
"Empleado (046)",330,2,89,167,72,
"Obrero (047)",45,1,12,14,12,6
"Trabajador independiente (048)",399,,112,119,109,59
"Empleador o patrono (049)",7,,2,2,1,2
"Trabajador familiar no remunerado (050)",179,10,52,39,41,37
"Trabajador del hogar (051)",44,4,17,10,10,3
"Desocupado (053)",16,,14,1,1,
,,,,,,
"RURAL (054)",1103,9,275,345,299,175
"Empleado (055)",84,,14,50,18,2
"Obrero (056)",202,2,63,67,46,24
"Trabajador independiente (057)",515,,94,136,163,122
"Empleador o patrono (058)",3,,,2,,1
"Trabajador familiar no remunerado (059)",202,7,65,55,54,21
"Trabajador del hogar (060)",6,,5,,1,
"Desocupado (062)",91,,34,35,17,5
"Hombres (063)",836,6,208,250,228,144
"Empleado (064)",49,,7,27,13,2
"Obrero (065)",172,1,54,59,38,20
"Trabajador independiente (066)",416,,75,105,130,106
"Empleador o patrono (067)",2,,,1,,1
"Trabajador familiar no remunerado (068)",123,5,44,31,33,10
"Desocupado (071)",74,,28,27,14,5
"Mujeres (072)",267,3,67,95,71,31
"Empleado (073)",35,,7,23,5,
"Obrero (074)",30,1,9,8,8,4
"Trabajador independiente (075)",99,,19,31,33,16
"Empleador o patrono (076)",1,,,1,,
"Trabajador familiar no remunerado (077)",79,2,21,24,21,11
"Trabajador del hogar (078)",6,,5,,1,
"Desocupado (080)",17,,6,8,3,
