"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia MARISCAL CACERES (000)",20852,733,7117,7346,4701,955
"Empleado (001)",2986,22,1074,1320,552,18
"Obrero (002)",3238,91,1354,1064,625,104
"Trabajador independiente (003)",10140,125,2665,3830,2847,673
"Empleador o patrono (004)",748,1,200,275,202,70
"Trabajador familiar no remunerado (005)",2525,439,1234,506,288,58
"Trabajador del hogar (006)",832,39,390,248,133,22
"Desocupado (008)",383,16,200,103,54,10
"Hombres (009)",15326,553,5219,5312,3471,771
"Empleado (010)",1692,12,576,755,334,15
"Obrero (011)",2814,84,1190,900,549,91
"Trabajador independiente (012)",8272,96,2191,3134,2288,563
"Empleador o patrono (013)",662,1,171,241,186,63
"Trabajador familiar no remunerado (014)",1584,348,938,205,64,29
"Trabajador del hogar (015)",37,1,22,8,5,1
"Desocupado (017)",265,11,131,69,45,9
"Mujeres (018)",5526,180,1898,2034,1230,184
"Empleado (019)",1294,10,498,565,218,3
"Obrero (020)",424,7,164,164,76,13
"Trabajador independiente (021)",1868,29,474,696,559,110
"Empleador o patrono (022)",86,,29,34,16,7
"Trabajador familiar no remunerado (023)",941,91,296,301,224,29
"Trabajador del hogar (024)",795,38,368,240,128,21
"Desocupado (026)",118,5,69,34,9,1
,,,,,,
"URBANA (027)",13148,388,4299,4745,3109,607
"Empleado (028)",2823,22,1021,1242,522,16
"Obrero (029)",1678,47,709,536,333,53
"Trabajador independiente (030)",6293,89,1557,2343,1857,447
"Empleador o patrono (031)",321,1,90,109,93,28
"Trabajador familiar no remunerado (032)",1108,189,485,249,148,37
"Trabajador del hogar (033)",656,31,307,193,107,18
"Desocupado (035)",269,9,130,73,49,8
"Hombres (036)",8961,280,2921,3150,2143,467
"Empleado (037)",1595,12,550,703,316,14
"Obrero (038)",1428,45,619,435,283,46
"Trabajador independiente (039)",4836,73,1225,1783,1395,360
"Empleador o patrono (040)",263,1,70,85,83,24
"Trabajador familiar no remunerado (041)",627,142,362,87,21,15
"Trabajador del hogar (042)",30,,18,8,4,
"Desocupado (044)",182,7,77,49,41,8
"Mujeres (045)",4187,108,1378,1595,966,140
"Empleado (046)",1228,10,471,539,206,2
"Obrero (047)",250,2,90,101,50,7
"Trabajador independiente (048)",1457,16,332,560,462,87
"Empleador o patrono (049)",58,,20,24,10,4
"Trabajador familiar no remunerado (050)",481,47,123,162,127,22
"Trabajador del hogar (051)",626,31,289,185,103,18
"Desocupado (053)",87,2,53,24,8,
,,,,,,
"RURAL (054)",7704,345,2818,2601,1592,348
"Empleado (055)",163,,53,78,30,2
"Obrero (056)",1560,44,645,528,292,51
"Trabajador independiente (057)",3847,36,1108,1487,990,226
"Empleador o patrono (058)",427,,110,166,109,42
"Trabajador familiar no remunerado (059)",1417,250,749,257,140,21
"Trabajador del hogar (060)",176,8,83,55,26,4
"Desocupado (062)",114,7,70,30,5,2
"Hombres (063)",6365,273,2298,2162,1328,304
"Empleado (064)",97,,26,52,18,1
"Obrero (065)",1386,39,571,465,266,45
"Trabajador independiente (066)",3436,23,966,1351,893,203
"Empleador o patrono (067)",399,,101,156,103,39
"Trabajador familiar no remunerado (068)",957,206,576,118,43,14
"Trabajador del hogar (069)",7,1,4,,1,1
"Desocupado (071)",83,4,54,20,4,1
"Mujeres (072)",1339,72,520,439,264,44
"Empleado (073)",66,,27,26,12,1
"Obrero (074)",174,5,74,63,26,6
"Trabajador independiente (075)",411,13,142,136,97,23
"Empleador o patrono (076)",28,,9,10,6,3
"Trabajador familiar no remunerado (077)",460,44,173,139,97,7
"Trabajador del hogar (078)",169,7,79,55,25,3
"Desocupado (080)",31,3,16,10,1,1
