"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4101,72,1236,1454,1072,267
"Otra (034)",24,,17,7,,
"Ocupación no especificada (035)",468,6,154,202,78,28
,,,,,,
"URBANA (036)",26327,252,7388,10413,6952,1322
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",61,,6,21,31,3
"Profes., científicos e intelectuales (038)",3636,,680,2042,884,30
"Técnicos de nivel medio y trab. asimilados (039)",1890,3,634,793,415,45
"Jefes y empleados de oficina (040)",1808,,705,684,412,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",3871,60,1084,1365,1147,215
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1829,1,256,539,637,396
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1696,5,507,554,539,91
"Obreros construc., conf., papel, fab., instr. (044)",2898,3,704,1254,857,80
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",7090,170,2364,2443,1703,410
"Otra (046)",445,,99,245,101,
"Ocupación no especificada (047)",1103,10,349,473,226,45
"Hombres (048)",15802,151,4307,6098,4349,897
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",41,,1,13,24,3
"Profes., científicos e intelectuales (050)",1812,,333,966,495,18
"Técnicos de nivel medio y trab. asimilados (051)",1234,2,387,521,290,34
"Jefes y empleados de oficina (052)",830,,238,323,264,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1318,27,396,421,359,115
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1309,1,172,368,466,302
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1529,3,471,487,481,87
"Obreros construc., conf., papel, fab., instr. (056)",2813,2,679,1213,841,78
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3799,112,1339,1249,868,231
"Otra (058)",421,,82,238,101,
"Ocupación no especificada (059)",696,4,209,299,160,24
"Mujeres (060)",10525,101,3081,4315,2603,425
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",20,,5,8,7,
"Profes., científicos e intelectuales (062)",1824,,347,1076,389,12
"Técnicos de nivel medio y trab. asimilados (063)",656,1,247,272,125,11
"Jefes y empleados de oficina (064)",978,,467,361,148,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2553,33,688,944,788,100
"Agricult. trabaj. calif.agrop. y pesqueros (066)",520,,84,171,171,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",167,2,36,67,58,4
"Obreros construc., conf., papel, fab., instr. (068)",85,1,25,41,16,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3291,58,1025,1194,835,179
"Otra (070)",24,,17,7,,
"Ocupación no especificada (071)",407,6,140,174,66,21
,,,,,,
"RURAL (072)",5318,32,1372,1822,1500,592
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",4,,,3,1,
"Profes., científicos e intelectuales (074)",197,,49,102,45,1
"Técnicos de nivel medio y trab. asimilados (075)",143,,45,73,24,1
"Jefes y empleados de oficina (076)",123,,63,48,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",193,,56,98,32,7
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1761,2,249,461,650,399
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",193,,67,74,46,6
"Obreros construc., conf., papel, fab., instr. (080)",385,,82,188,106,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2107,30,693,692,536,156
"Otra (082)",12,,6,1,5,
"Ocupación no especificada (083)",200,,62,82,43,13
"Hombres (084)",3662,18,940,1276,1024,404
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,,1,1,
"Profes., científicos e intelectuales (086)",114,,17,61,35,1
"Técnicos de nivel medio y trab. asimilados (087)",124,,34,67,22,1
"Jefes y empleados de oficina (088)",61,,25,26,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",111,,31,63,13,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1239,2,153,311,464,309
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",185,,64,73,42,6
"Obreros construc., conf., papel, fab., instr. (092)",378,,80,187,102,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1297,16,482,432,299,68
"Otra (094)",12,,6,1,5,
"Ocupación no especificada (095)",139,,48,54,31,6
"Mujeres (096)",1656,14,432,546,476,188
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,,2,,
"Profes., científicos e intelectuales (098)",83,,32,41,10,
"Técnicos de nivel medio y trab. asimilados (099)",19,,11,6,2,
"Jefes y empleados de oficina (100)",62,,38,22,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",82,,25,35,19,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",522,,96,150,186,90
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",8,,3,1,4,
"Obreros construc., conf., papel, fab., instr. (104)",7,,2,1,4,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",810,14,211,260,237,88
"Ocupación no especificada (107)",61,,14,28,12,7
