"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia YUNGAY (000)",17512,1816,2613,9385,230,2348,254,866
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",49,47,,,2,,,
"Profes., científicos e intelectuales (002)",1032,935,,90,6,1,,
"Técnicos de nivel medio y trab. asimilados (003)",276,159,,99,15,3,,
"Jefes y empleados de oficina (004)",234,233,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1132,136,20,831,26,119,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",7330,1,,7192,137,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",594,,285,266,15,28,,
"Obreros construc.,conf.,papel, fab., instr. (008)",694,68,231,381,11,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",5059,168,2032,437,5,2163,254,
"Otra (010)",39,39,,,,,,
"Ocupaciñn no especificada (011)",207,30,45,89,13,30,,
"Desocupado (012)",866,,,,,,,866
"Hombres (013)",13494,1009,2345,7777,181,1516,9,657
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",36,36,,,,,,
"Profes., científicos e intelectuales (015)",554,502,,47,4,1,,
"Técnicos de nivel medio y trab. asimilados (016)",156,77,,67,10,2,,
"Jefes y empleados de oficina (017)",105,105,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",400,65,10,282,14,29,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",6744,1,,6618,125,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",509,,257,217,13,22,,
"Obreros construc.,conf.,papel, fab., instr. (021)",677,68,222,373,11,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",3570,108,1843,155,1,1454,9,
"Otra (023)",38,38,,,,,,
"Ocupaciñn no especificada (024)",48,9,13,18,3,5,,
"Desocupado (025)",657,,,,,,,657
"Mujeres (026)",4018,807,268,1608,49,832,245,209
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",13,11,,,2,,,
"Profes., científicos e intelectuales (028)",478,433,,43,2,,,
"Técnicos de nivel medio y trab. asimilados (029)",120,82,,32,5,1,,
"Jefes y empleados de oficina (030)",129,128,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",732,71,10,549,12,90,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",586,,,574,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",85,,28,49,2,6,,
"Obreros construc.,conf.,papel, fab., instr. (034)",17,,9,8,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1489,60,189,282,4,709,245,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",159,21,32,71,10,25,,
"Desocupado (038)",209,,,,,,,209
,,,,,,,,
"URBANA (039)",5333,1347,777,2240,127,414,160,268
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",29,27,,,2,,,
"Profes., científicos e intelectuales (041)",773,690,,77,5,1,,
"Técnicos de nivel medio y trab. asimilados (042)",206,121,,68,14,3,,
"Jefes y empleados de oficina (043)",178,177,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",736,102,7,510,22,95,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",966,,,911,55,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",342,,161,153,8,20,,
"Obreros construc.,conf.,papel, fab., instr. (047)",388,51,117,214,6,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1321,129,480,260,4,288,160,
"Otra (049)",34,34,,,,,,
"Ocupaciñn no especificada (050)",92,16,12,47,11,6,,
"Desocupado (051)",268,,,,,,,268
"Hombres (052)",3319,717,672,1459,86,193,5,187
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",21,21,,,,,,
"Profes., científicos e intelectuales (054)",389,348,,36,4,1,,
"Técnicos de nivel medio y trab. asimilados (055)",112,59,,42,9,2,,
"Jefes y empleados de oficina (056)",77,77,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",248,42,3,170,11,22,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",817,,,770,47,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",297,,153,124,6,14,,
"Obreros construc.,conf.,papel, fab., instr. (060)",375,51,109,209,6,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",740,79,403,98,1,154,5,
"Otra (062)",33,33,,,,,,
"Ocupaciñn no especificada (063)",23,7,4,10,2,,,
"Desocupado (064)",187,,,,,,,187
"Mujeres (065)",2014,630,105,781,41,221,155,81
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",8,6,,,2,,,
"Profes., científicos e intelectuales (067)",384,342,,41,1,,,
"Técnicos de nivel medio y trab. asimilados (068)",94,62,,26,5,1,,
"Jefes y empleados de oficina (069)",101,100,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",488,60,4,340,11,73,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",149,,,141,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",45,,8,29,2,6,,
"Obreros construc.,conf.,papel, fab., instr. (073)",13,,8,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",581,50,77,162,3,134,155,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",69,9,8,37,9,6,,
"Desocupado (077)",81,,,,,,,81
,,,,,,,,
"RURAL (078)",12179,469,1836,7145,103,1934,94,598
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",20,20,,,,,,
"Profes., científicos e intelectuales (080)",259,245,,13,1,,,
"Técnicos de nivel medio y trab. asimilados (081)",70,38,,31,1,,,
"Jefes y empleados de oficina (082)",56,56,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",396,34,13,321,4,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",6364,1,,6281,82,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",252,,124,113,7,8,,
"Obreros construc.,conf.,papel, fab., instr. (086)",306,17,114,167,5,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",3738,39,1552,177,1,1875,94,
"Otra (088)",5,5,,,,,,
"Ocupaciñn no especificada (089)",115,14,33,42,2,24,,
"Desocupado (090)",598,,,,,,,598
"Hombres (091)",10175,292,1673,6318,95,1323,4,470
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",15,15,,,,,,
"Profes., científicos e intelectuales (093)",165,154,,11,,,,
"Técnicos de nivel medio y trab. asimilados (094)",44,18,,25,1,,,
"Jefes y empleados de oficina (095)",28,28,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",152,23,7,112,3,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",5927,1,,5848,78,,,
