"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SECHURA (000)",20424,2773,5058,8845,736,1595,438,979
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",34,32,,,2,,,
"Profes., científicos e intelectuales (002)",927,751,,158,12,6,,
"Técnicos de nivel medio y trab. asimilados (003)",591,353,,188,45,5,,
"Jefes y empleados de oficina (004)",574,569,,3,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2989,446,37,2090,83,333,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",5157,1,975,3711,430,40,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1579,,849,650,54,26,,
"Obreros construc.,conf.,papel, fab., instr. (008)",2367,159,601,1483,90,34,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",4909,352,2552,469,3,1095,438,
"Otra (010)",56,56,,,,,,
"Ocupaciñn no especificada (011)",262,54,44,93,17,54,,
"Desocupado (012)",979,,,,,,,979
"Hombres (013)",14993,1422,4325,6622,637,1145,13,829
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",29,27,,,2,,,
"Profes., científicos e intelectuales (015)",457,344,,100,11,2,,
"Técnicos de nivel medio y trab. asimilados (016)",349,179,,141,28,1,,
"Jefes y empleados de oficina (017)",205,204,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",996,213,8,670,30,75,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",5039,1,957,3620,421,40,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",911,,399,452,48,12,,
"Obreros construc.,conf.,papel, fab., instr. (021)",2303,159,580,1444,90,30,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",3749,225,2369,170,,972,13,
"Otra (023)",55,55,,,,,,
"Ocupaciñn no especificada (024)",71,15,12,24,7,13,,
"Desocupado (025)",829,,,,,,,829
"Mujeres (026)",5431,1351,733,2223,99,450,425,150
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",5,5,,,,,,
"Profes., científicos e intelectuales (028)",470,407,,58,1,4,,
"Técnicos de nivel medio y trab. asimilados (029)",242,174,,47,17,4,,
"Jefes y empleados de oficina (030)",369,365,,2,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1993,233,29,1420,53,258,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",118,,18,91,9,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",668,,450,198,6,14,,
"Obreros construc.,conf.,papel, fab., instr. (034)",64,,21,39,,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1160,127,183,299,3,123,425,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",191,39,32,69,10,41,,
"Desocupado (038)",150,,,,,,,150
,,,,,,,,
"URBANA (039)",18970,2697,4789,8160,691,1284,423,926
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",33,31,,,2,,,
"Profes., científicos e intelectuales (041)",906,731,,157,12,6,,
"Técnicos de nivel medio y trab. asimilados (042)",584,347,,187,45,5,,
"Jefes y empleados de oficina (043)",570,565,,3,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2832,436,37,1976,82,301,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",4655,1,970,3257,388,39,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1552,,838,634,54,26,,
"Obreros construc.,conf.,papel, fab., instr. (047)",2279,156,590,1413,90,30,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",4322,322,2311,441,3,822,423,
"Otra (049)",55,55,,,,,,
"Ocupaciñn no especificada (050)",256,53,43,92,15,53,,
"Desocupado (051)",926,,,,,,,926
"Hombres (052)",13792,1375,4076,6057,595,896,13,780
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",28,26,,,2,,,
"Profes., científicos e intelectuales (054)",454,341,,100,11,2,,
"Técnicos de nivel medio y trab. asimilados (055)",345,176,,140,28,1,,
"Jefes y empleados de oficina (056)",204,203,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",924,206,8,612,29,69,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",4557,1,952,3185,380,39,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",890,,389,441,48,12,,
"Obreros construc.,conf.,papel, fab., instr. (060)",2245,156,572,1397,90,30,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",3241,198,2143,157,,730,13,
"Otra (062)",54,54,,,,,,
"Ocupaciñn no especificada (063)",70,14,12,24,7,13,,
"Desocupado (064)",780,,,,,,,780
"Mujeres (065)",5178,1322,713,2103,96,388,410,146
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,5,,,,,,
"Profes., científicos e intelectuales (067)",452,390,,57,1,4,,
"Técnicos de nivel medio y trab. asimilados (068)",239,171,,47,17,4,,
"Jefes y empleados de oficina (069)",366,362,,2,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1908,230,29,1364,53,232,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",98,,18,72,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",662,,449,193,6,14,,
"Obreros construc.,conf.,papel, fab., instr. (073)",34,,18,16,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1081,124,168,284,3,92,410,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",186,39,31,68,8,40,,
"Desocupado (077)",146,,,,,,,146
,,,,,,,,
"RURAL (078)",1454,76,269,685,45,311,15,53
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",1,1,,,,,,
"Profes., científicos e intelectuales (080)",21,20,,1,,,,
"Técnicos de nivel medio y trab. asimilados (081)",7,6,,1,,,,
"Jefes y empleados de oficina (082)",4,4,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",157,10,,114,1,32,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",502,,5,454,42,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",27,,11,16,,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",88,3,11,70,,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",587,30,241,28,,273,15,
"Otra (088)",1,1,,,,,,
"Ocupaciñn no especificada (089)",6,1,1,1,2,1,,
"Desocupado (090)",53,,,,,,,53
"Hombres (091)",1201,47,249,565,42,249,,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,1,,,,,,
"Profes., científicos e intelectuales (093)",3,3,,,,,,
"Técnicos de nivel medio y trab. asimilados (094)",4,3,,1,,,,
"Jefes y empleados de oficina (095)",1,1,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",72,7,,58,1,6,,
