"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia OTUZCO",,,,
"Viviendas particulares (001)",11781,9539,2013,229
"Ocupantes presentes (002)",47277,38180,8193,904
"Casa independiente",,,,
"Viviendas particulares (004)",11653,9454,1974,225
"Ocupantes presentes (005)",46768,37813,8072,883
"Departamento en edificio",,,,
"Viviendas particulares (007)",23,13,10,
"Ocupantes presentes (008)",55,33,22,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",27,22,5,
"Ocupantes presentes (011)",120,99,21,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",71,47,24,
"Ocupantes presentes (014)",299,221,78,
"Choza o cabaña",,,,
"Viviendas particulares (016)",3,,,3
"Ocupantes presentes (017)",18,,,18
"Vivienda improvisada",,,,
"Viviendas particulares (019)",2,2,,
"Ocupantes presentes (020)",9,9,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",1,1,,
"Ocupantes presentes (023)",5,5,,
"Otro tipo",,,,
"Viviendas particulares (025)",1,,,1
"Ocupantes presentes (026)",3,,,3
Si,,,,
"Viviendas particulares (028)",11066,9084,1820,162
"Ocupantes presentes (029)",44342,36313,7387,642
"Casa independiente",,,,
"Viviendas particulares (031)",10945,9003,1783,159
"Ocupantes presentes (032)",43867,35967,7276,624
"Departamento en edificio",,,,
"Viviendas particulares (034)",22,12,10,
"Ocupantes presentes (035)",50,28,22,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",24,21,3,
"Ocupantes presentes (038)",105,94,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",69,45,24,
"Ocupantes presentes (041)",288,210,78,
"Choza o cabaña",,,,
"Viviendas particulares (043)",3,,,3
"Ocupantes presentes (044)",18,,,18
"Vivienda improvisada",,,,
"Viviendas particulares (046)",2,2,,
"Ocupantes presentes (047)",9,9,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,1,,
"Ocupantes presentes (050)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",715,455,193,67
"Ocupantes presentes (056)",2935,1867,806,262
"Casa independiente",,,,
"Viviendas particulares (058)",708,451,191,66
"Ocupantes presentes (059)",2901,1846,796,259
"Departamento en edificio",,,,
"Viviendas particulares (061)",1,1,,
"Ocupantes presentes (062)",5,5,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",3,1,2,
"Ocupantes presentes (065)",15,5,10,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",2,2,,
"Ocupantes presentes (068)",11,11,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"Viviendas particulares (079)",1,,,1
"Ocupantes presentes (080)",3,,,3
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",4754,4011,646,97
"Ocupantes presentes (110)",17688,14905,2426,357
"Casa independiente",,,,
"Viviendas particulares (112)",4629,3926,607,96
"Ocupantes presentes (113)",17197,14538,2305,354
"Departamento en edificio",,,,
"Viviendas particulares (115)",23,13,10,
"Ocupantes presentes (116)",55,33,22,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",27,22,5,
"Ocupantes presentes (119)",120,99,21,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",71,47,24,
"Ocupantes presentes (122)",299,221,78,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",2,2,,
"Ocupantes presentes (128)",9,9,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",5,5,,
"Otro tipo",,,,
"Viviendas particulares (133)",1,,,1
"Ocupantes presentes (134)",3,,,3
Si,,,,
"Viviendas particulares (136)",4396,3821,528,47
"Ocupantes presentes (137)",16294,14194,1938,162
"Casa independiente",,,,
"Viviendas particulares (139)",4278,3740,491,47
"Ocupantes presentes (140)",15837,13848,1827,162
"Departamento en edificio",,,,
"Viviendas particulares (142)",22,12,10,
"Ocupantes presentes (143)",50,28,22,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",24,21,3,
"Ocupantes presentes (146)",105,94,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",69,45,24,
"Ocupantes presentes (149)",288,210,78,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",2,2,,
"Ocupantes presentes (155)",9,9,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",358,190,118,50
"Ocupantes presentes (164)",1394,711,488,195
"Casa independiente",,,,
"Viviendas particulares (166)",351,186,116,49
"Ocupantes presentes (167)",1360,690,478,192
"Departamento en edificio",,,,
"Viviendas particulares (169)",1,1,,
"Ocupantes presentes (170)",5,5,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",3,1,2,
"Ocupantes presentes (173)",15,5,10,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",2,2,,
"Ocupantes presentes (176)",11,11,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"Viviendas particulares (187)",1,,,1
"Ocupantes presentes (188)",3,,,3
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",7027,5528,1367,132
"Ocupantes presentes (218)",29589,23275,5767,547
"Casa independiente",,,,
"Viviendas particulares (220)",7024,5528,1367,129
"Ocupantes presentes (221)",29571,23275,5767,529
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",3,,,3
"Ocupantes presentes (233)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",6670,5263,1292,115
"Ocupantes presentes (245)",28048,22119,5449,480
"Casa independiente",,,,
"Viviendas particulares (247)",6667,5263,1292,112
"Ocupantes presentes (248)",28030,22119,5449,462
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",3,,,3
"Ocupantes presentes (260)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",357,265,75,17
"Ocupantes presentes (272)",1541,1156,318,67
"Casa independiente",,,,
"Viviendas particulares (274)",357,265,75,17
"Ocupantes presentes (275)",1541,1156,318,67
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
