"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SECHURA (000)",19149,2752,4993,8784,736,1461,423
"Sin nivel (001)",430,19,94,247,19,35,16
"Educación inicial (002)",47,3,20,17,1,4,2
"Primaria (003)",7988,369,2327,4062,365,656,209
"Secundaria (004)",6554,642,1969,2980,231,576,156
"Superior no univ. incompleta (005)",1048,257,201,465,39,63,23
"Superior no univ. completa (006)",1738,782,246,594,41,67,8
"Superior univ. incompleta (007)",567,218,77,204,18,43,7
"Superior univ. completa (008)",777,462,59,215,22,17,2
"Hombres (010)",13965,1408,4280,6580,637,1047,13
"Sin nivel (011)",236,13,68,118,13,23,1
"Educación inicial (012)",22,2,12,5,,3,
"Primaria (013)",5964,235,1956,2995,322,455,1
"Secundaria (014)",5180,381,1744,2384,200,461,10
"Superior no univ. incompleta (015)",689,116,168,336,30,38,1
"Superior no univ. completa (016)",981,285,208,411,35,42,
"Superior univ. incompleta (017)",387,118,70,164,16,19,
"Superior univ. completa (018)",506,258,54,167,21,6,
"Mujeres (020)",5184,1344,713,2204,99,414,410
"Sin nivel (021)",194,6,26,129,6,12,15
"Educación inicial (022)",25,1,8,12,1,1,2
"Primaria (023)",2024,134,371,1067,43,201,208
"Secundaria (024)",1374,261,225,596,31,115,146
"Superior no univ. incompleta (025)",359,141,33,129,9,25,22
"Superior no univ. completa (026)",757,497,38,183,6,25,8
"Superior univ. incompleta (027)",180,100,7,40,2,24,7
"Superior univ. completa (028)",271,204,5,48,1,11,2
,,,,,,,
"URBANA (030)",17776,2676,4724,8103,691,1173,409
"Sin nivel (031)",362,18,85,205,14,25,15
"Educación inicial (032)",46,3,20,17,1,3,2
"Primaria (033)",7110,342,2179,3592,341,458,198
"Secundaria (034)",6239,626,1882,2851,219,507,154
"Superior no univ. incompleta (035)",1016,251,193,453,36,60,23
"Superior no univ. completa (036)",1675,762,231,573,40,61,8
"Superior univ. incompleta (037)",560,216,76,201,18,42,7
"Superior univ. completa (038)",768,458,58,211,22,17,2
"Hombres (040)",12835,1361,4031,6017,595,818,13
"Sin nivel (041)",187,12,60,89,8,17,1
"Educación inicial (042)",21,2,12,5,,2,
"Primaria (043)",5227,211,1821,2597,300,297,1
"Secundaria (044)",4912,368,1662,2280,188,404,10
"Superior no univ. incompleta (045)",665,113,160,327,28,36,1
"Superior no univ. completa (046)",941,281,194,394,34,38,
"Superior univ. incompleta (047)",382,118,69,161,16,18,
"Superior univ. completa (048)",500,256,53,164,21,6,
"Mujeres (050)",4941,1315,693,2086,96,355,396
"Sin nivel (051)",175,6,25,116,6,8,14
"Educación inicial (052)",25,1,8,12,1,1,2
"Primaria (053)",1883,131,358,995,41,161,197
"Secundaria (054)",1327,258,220,571,31,103,144
"Superior no univ. incompleta (055)",351,138,33,126,8,24,22
"Superior no univ. completa (056)",734,481,37,179,6,23,8
"Superior univ. incompleta (057)",178,98,7,40,2,24,7
"Superior univ. completa (058)",268,202,5,47,1,11,2
,,,,,,,
"RURAL (060)",1373,76,269,681,45,288,14
"Sin nivel (061)",68,1,9,42,5,10,1
"Educación inicial (062)",1,,,,,1,
"Primaria (063)",878,27,148,470,24,198,11
"Secundaria (064)",315,16,87,129,12,69,2
"Superior no univ. incompleta (065)",32,6,8,12,3,3,
"Superior no univ. completa (066)",63,20,15,21,1,6,
"Superior univ. incompleta (067)",7,2,1,3,,1,
"Superior univ. completa (068)",9,4,1,4,,,
"Hombres (070)",1130,47,249,563,42,229,
"Sin nivel (071)",49,1,8,29,5,6,
"Educación inicial (072)",1,,,,,1,
"Primaria (073)",737,24,135,398,22,158,
"Secundaria (074)",268,13,82,104,12,57,
"Superior no univ. incompleta (075)",24,3,8,9,2,2,
"Superior no univ. completa (076)",40,4,14,17,1,4,
"Superior univ. incompleta (077)",5,,1,3,,1,
"Superior univ. completa (078)",6,2,1,3,,,
"Mujeres (080)",243,29,20,118,3,59,14
"Sin nivel (081)",19,,1,13,,4,1
"Primaria (083)",141,3,13,72,2,40,11
"Secundaria (084)",47,3,5,25,,12,2
"Superior no univ. incompleta (085)",8,3,,3,1,1,
"Superior no univ. completa (086)",23,16,1,4,,2,
"Superior univ. incompleta (087)",2,2,,,,,
"Superior univ. completa (088)",3,2,,1,,,
