"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Comercio al por mayor (119)",34,11,,17,,6,
"Comercio al por menor (120)",976,107,1,706,13,149,
"Hoteles y restaurantes (121)",328,54,12,221,11,30,
"Trans., almac. y comunicaciones (122)",66,37,5,17,5,2,
"Intermediación financiera (123)",11,11,,,,,
"Activid.inmobil., empres. y alquileres (124)",127,90,5,23,7,2,
"Admin.pub. y defensa; p. segur.soc.afil (125)",101,95,6,,,,
"Enseñanza (126)",385,368,1,15,,1,
"Servicios sociales y de salud (127)",131,117,3,9,,2,
"Otras activ. serv.comun.soc y personales (128)",143,38,13,85,1,6,
"Hogares privados con servicio doméstico (129)",189,,,,,,189
"Actividad economica no especificada (131)",185,27,18,100,1,39,
,,,,,,,
"RURAL (132)",7838,570,1861,3351,46,1954,56
"Agric., ganadería, caza y silvicultura (133)",5913,4,1172,2869,32,1836,
"Pesca (134)",7,2,1,1,1,2,
"Explotación de minas y canteras (135)",408,99,307,2,,,
"Industrias manufactureras (136)",163,23,52,70,2,16,
"Construcción (138)",190,12,146,29,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",251,47,25,159,,20,
"Venta, mant.y rep. veh.autom.y motoc. (140)",45,9,25,11,,,
"Comercio al por mayor (141)",7,2,,5,,,
"Comercio al por menor (142)",199,36,,143,,20,
"Hoteles y restaurantes (143)",61,17,5,34,2,3,
"Trans., almac. y comunicaciones (144)",210,77,42,85,1,5,
"Intermediación financiera (145)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (146)",133,62,60,8,3,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",64,42,22,,,,
"Enseñanza (148)",138,129,2,7,,,
"Servicios sociales y de salud (149)",31,27,,4,,,
"Otras activ. serv.comun.soc y personales (150)",25,10,3,6,,6,
"Hogares privados con servicio doméstico (151)",56,,,,,,56
"Actividad economica no especificada (153)",185,16,24,77,4,64,
"Hombres (154)",6008,396,1503,2756,30,1318,5
"Agric., ganadería, caza y silvicultura (155)",4645,4,854,2485,22,1280,
"Pesca (156)",5,,1,1,1,2,
"Explotación de minas y canteras (157)",385,82,301,2,,,
"Industrias manufactureras (158)",110,21,37,42,1,9,
"Construcción (160)",187,9,146,29,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",120,23,25,62,,10,
"Venta, mant.y rep. veh.autom.y motoc. (162)",43,8,25,10,,,
"Comercio al por mayor (163)",1,1,,,,,
"Comercio al por menor (164)",76,14,,52,,10,
"Hoteles y restaurantes (165)",23,12,1,8,1,1,
"Trans., almac. y comunicaciones (166)",205,73,42,84,1,5,
"Intermediación financiera (167)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (168)",108,51,51,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",56,34,22,,,,
"Enseñanza (170)",64,60,1,3,,,
"Servicios sociales y de salud (171)",13,10,,3,,,
"Otras activ. serv.comun.soc y personales (172)",15,6,2,4,,3,
"Hogares privados con servicio doméstico (173)",5,,,,,,5
"Actividad economica no especificada (175)",65,9,20,29,1,6,
"Mujeres (176)",1830,174,358,595,16,636,51
"Agric., ganadería, caza y silvicultura (177)",1268,,318,384,10,556,
"Pesca (178)",2,2,,,,,
"Explotación de minas y canteras (179)",23,17,6,,,,
"Industrias manufactureras (180)",53,2,15,28,1,7,
"Construcción (182)",3,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",131,24,,97,,10,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,1,,1,,,
"Comercio al por mayor (185)",6,1,,5,,,
"Comercio al por menor (186)",123,22,,91,,10,
"Hoteles y restaurantes (187)",38,5,4,26,1,2,
"Trans., almac. y comunicaciones (188)",5,4,,1,,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",25,11,9,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",8,8,,,,,
"Enseñanza (192)",74,69,1,4,,,
"Servicios sociales y de salud (193)",18,17,,1,,,
"Otras activ. serv.comun.soc y personales (194)",10,4,1,2,,3,
"Hogares privados con servicio doméstico (195)",51,,,,,,51
"Actividad economica no especificada (197)",120,7,4,48,3,58,
