"CUADRO Nº 12: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,"SIN NIVEL","EDUCACIÓN INICIAL",PRIMARIA,SECUNDARIA,"SUP. NO UNIV. INCOMPLETA","SUP. NO UNIV. COMPLETA","SUP. UNIV. INCOMPLETA","SUP. UNIV. COMPLETA"
,,,,,,,,,
"Provincia MAYNAS (000)",419197,11022,4885,158122,171639,17366,18089,15996,22078
"Hombres (001)",210945,3733,2513,75402,89150,9498,9364,9156,12129
"Mujeres (002)",208252,7289,2372,82720,82489,7868,8725,6840,9949
"PEA (003)",178635,3447,143,46707,79321,9724,13468,8414,17411
"Hombres (004)",115757,1645,89,29748,54498,6392,7666,5614,10105
"Mujeres (005)",62878,1802,54,16959,24823,3332,5802,2800,7306
"Ocupada (006)",168136,3301,136,44262,73695,9220,12803,7970,16749
"Hombres (007)",108369,1541,84,27890,50528,6064,7275,5325,9662
"Mujeres (008)",59767,1760,52,16372,23167,3156,5528,2645,7087
"Desocupada (009)",10499,146,7,2445,5626,504,665,444,662
"Hombres (010)",7388,104,5,1858,3970,328,391,289,443
"Mujeres (011)",3111,42,2,587,1656,176,274,155,219
"No PEA (012)",240562,7575,4742,111415,92318,7642,4621,7582,4667
"Hombres (013)",95188,2088,2424,45654,34652,3106,1698,3542,2024
"Mujeres (014)",145374,5487,2318,65761,57666,4536,2923,4040,2643
,,,,,,,,,
"URBANA (018)",337795,5745,3839,106204,150743,16749,17469,15698,21348
"Hombres (019)",166141,1844,1970,47755,75945,9056,8967,8926,11678
"Mujeres (020)",171654,3901,1869,58449,74798,7693,8502,6772,9670
"PEA (021)",143452,1356,106,26049,68663,9341,12962,8193,16782
"Hombres (022)",89568,591,67,14788,45561,6085,7322,5436,9718
"Mujeres (023)",53884,765,39,11261,23102,3256,5640,2757,7064
"Ocupada (024)",134536,1263,100,24463,63670,8849,12312,7751,16128
"Hombres (025)",83535,534,62,13668,42138,5766,6939,5149,9279
"Mujeres (026)",51001,729,38,10795,21532,3083,5373,2602,6849
"Desocupada (027)",8916,93,6,1586,4993,492,650,442,654
"Hombres (028)",6033,57,5,1120,3423,319,383,287,439
"Mujeres (029)",2883,36,1,466,1570,173,267,155,215
"No PEA (030)",194343,4389,3733,80155,82080,7408,4507,7505,4566
"Hombres (031)",76573,1253,1903,32967,30384,2971,1645,3490,1960
"Mujeres (032)",117770,3136,1830,47188,51696,4437,2862,4015,2606
,,,,,,,,,
"RURAL (036)",81402,5277,1046,51918,20896,617,620,298,730
"Hombres (037)",44804,1889,543,27647,13205,442,397,230,451
"Mujeres (038)",36598,3388,503,24271,7691,175,223,68,279
"PEA (039)",35183,2091,37,20658,10658,383,506,221,629
"Hombres (040)",26189,1054,22,14960,8937,307,344,178,387
"Mujeres (041)",8994,1037,15,5698,1721,76,162,43,242
"Ocupada (042)",33600,2038,36,19799,10025,371,491,219,621
"Hombres (043)",24834,1007,22,14222,8390,298,336,176,383
"Mujeres (044)",8766,1031,14,5577,1635,73,155,43,238
"Desocupada (045)",1583,53,1,859,633,12,15,2,8
"Hombres (046)",1355,47,,738,547,9,8,2,4
"Mujeres (047)",228,6,1,121,86,3,7,,4
"No PEA (048)",46219,3186,1009,31260,10238,234,114,77,101
"Hombres (049)",18615,835,521,12687,4268,135,53,52,64
"Mujeres (050)",27604,2351,488,18573,5970,99,61,25,37
