"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CHINCHEROS (000)",12198,1783,2829,5503,90,1402,143,448
"Agric., ganadería, caza y silvicultura (001)",7343,16,2164,3986,50,1127,,
"Explotación de minas y canteras (003)",12,2,9,1,,,,
"Industrias manufactureras (004)",360,13,109,215,11,12,,
"Suministro de electricidad, gas y agua (005)",7,4,3,,,,,
"Construcción (006)",456,6,355,56,8,31,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",873,53,14,699,10,97,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",45,8,10,23,1,3,,
"Comercio al por mayor (009)",25,6,1,16,1,1,,
"Comercio al por menor (010)",803,39,3,660,8,93,,
"Hoteles y restaurantes (011)",241,23,14,187,4,13,,
"Trans., almac. y comunicaciones (012)",227,66,33,119,3,6,,
"Intermediación financiera (013)",21,21,,,,,,
"Activid.inmobil., empres. y alquileres (014)",91,70,2,18,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",330,281,49,,,,,
"Enseñanza (016)",1013,978,,34,,1,,
"Servicios sociales y de salud (017)",193,179,1,12,1,,,
"Otras activ. serv.comun.soc y personales (018)",95,28,7,49,,11,,
"Hogares privados con servicio doméstico (019)",143,,,,,,143,
"Actividad economica no especificada (021)",345,43,69,127,2,104,,
"Desocupado (022)",448,,,,,,,448
"Hombres (023)",9655,1064,2642,4489,71,1016,8,365
"Agric., ganadería, caza y silvicultura (024)",6800,14,2043,3778,45,920,,
"Explotación de minas y canteras (026)",11,1,9,1,,,,
"Industrias manufactureras (027)",282,12,92,162,6,10,,
"Suministro de electricidad, gas y agua (028)",7,4,3,,,,,
"Construcción (029)",451,6,352,54,8,31,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",341,25,14,269,7,26,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",38,4,10,23,1,,,
"Comercio al por mayor (032)",15,4,1,8,1,1,,
"Comercio al por menor (033)",288,17,3,238,5,25,,
"Hoteles y restaurantes (034)",37,7,4,21,1,4,,
"Trans., almac. y comunicaciones (035)",213,59,33,113,3,5,,
"Intermediación financiera (036)",15,15,,,,,,
"Activid.inmobil., empres. y alquileres (037)",78,59,2,16,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",272,231,41,,,,,
"Enseñanza (039)",529,516,,13,,,,
"Servicios sociales y de salud (040)",85,76,,9,,,,
"Otras activ. serv.comun.soc y personales (041)",28,16,2,8,,2,,
"Hogares privados con servicio doméstico (042)",8,,,,,,8,
"Actividad economica no especificada (044)",133,23,47,45,,18,,
"Desocupado (045)",365,,,,,,,365
"Mujeres (046)",2543,719,187,1014,19,386,135,83
"Agric., ganadería, caza y silvicultura (047)",543,2,121,208,5,207,,
"Explotación de minas y canteras (049)",1,1,,,,,,
"Industrias manufactureras (050)",78,1,17,53,5,2,,
"Construcción (052)",5,,3,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",532,28,,430,3,71,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",7,4,,,,3,,
"Comercio al por mayor (055)",10,2,,8,,,,
"Comercio al por menor (056)",515,22,,422,3,68,,
"Hoteles y restaurantes (057)",204,16,10,166,3,9,,
"Trans., almac. y comunicaciones (058)",14,7,,6,,1,,
"Intermediación financiera (059)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (060)",13,11,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",58,50,8,,,,,
"Enseñanza (062)",484,462,,21,,1,,
"Servicios sociales y de salud (063)",108,103,1,3,1,,,
"Otras activ. serv.comun.soc y personales (064)",67,12,5,41,,9,,
"Hogares privados con servicio doméstico (065)",135,,,,,,135,
"Actividad economica no especificada (067)",212,20,22,82,2,86,,
,,,,,,,,
"URBANA (068)",4914,1384,763,2051,57,412,84,163
"Agric., ganadería, caza y silvicultura (069)",1827,9,479,1027,27,285,,
"Explotación de minas y canteras (071)",6,2,3,1,,,,
"Industrias manufactureras (072)",182,8,46,115,8,5,,
"Suministro de electricidad, gas y agua (073)",6,4,2,,,,,
"Construcción (074)",177,5,134,27,4,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",608,41,5,494,8,60,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",29,6,3,16,1,3,,
"Comercio al por mayor (077)",18,4,,13,1,,,
"Comercio al por menor (078)",561,31,2,465,6,57,,
"Hoteles y restaurantes (079)",179,17,10,141,4,7,,
"Trans., almac. y comunicaciones (080)",166,53,21,84,2,6,,
"Intermediación financiera (081)",20,20,,,,,,
"Activid.inmobil., empres. y alquileres (082)",70,51,2,16,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",274,240,34,,,,,
"Enseñanza (084)",773,751,,21,,1,,
"Servicios sociales y de salud (085)",146,134,1,10,1,,,
"Otras activ. serv.comun.soc y personales (086)",68,20,1,40,,7,,
"Hogares privados con servicio doméstico (087)",84,,,,,,84,
"Actividad economica no especificada (089)",165,29,25,75,2,34,,
"Desocupado (090)",163,,,,,,,163
"Hombres (091)",3359,820,687,1418,40,258,5,131
"Agric., ganadería, caza y silvicultura (092)",1640,9,436,957,22,216,,
"Explotación de minas y canteras (094)",5,1,3,1,,,,
"Industrias manufactureras (095)",149,7,38,95,5,4,,
"Suministro de electricidad, gas y agua (096)",6,4,2,,,,,
"Construcción (097)",175,5,133,26,4,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",227,18,5,185,5,14,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",23,3,3,16,1,,,
"Comercio al por mayor (100)",9,2,,6,1,,,
"Comercio al por menor (101)",195,13,2,163,3,14,,
"Hoteles y restaurantes (102)",28,5,2,18,1,2,,
"Trans., almac. y comunicaciones (103)",154,47,21,79,2,5,,
"Intermediación financiera (104)",14,14,,,,,,
"Activid.inmobil., empres. y alquileres (105)",62,45,2,14,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",220,193,27,,,,,
"Enseñanza (107)",394,389,,5,,,,
"Servicios sociales y de salud (108)",62,55,,7,,,,
"Otras activ. serv.comun.soc y personales (109)",22,12,1,7,,2,,
"Hogares privados con servicio doméstico (110)",5,,,,,,5,
"Actividad economica no especificada (112)",65,16,17,24,,8,,
"Desocupado (113)",131,,,,,,,131
"Mujeres (114)",1555,564,76,633,17,154,79,32
"Agric., ganadería, caza y silvicultura (115)",187,,43,70,5,69,,
"Explotación de minas y canteras (117)",1,1,,,,,,
"Industrias manufactureras (118)",33,1,8,20,3,1,,
"Construcción (120)",2,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",381,23,,309,3,46,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",6,3,,,,3,,
"Comercio al por mayor (123)",9,2,,7,,,,
"Comercio al por menor (124)",366,18,,302,3,43,,
