"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUALLAGA (000)",9304,336,3097,3166,2139,566
"Empleado (001)",826,1,177,400,239,9
"Obrero (002)",1242,39,534,377,239,53
"Trabajador independiente (003)",5208,49,1382,1949,1403,425
"Empleador o patrono (004)",238,,70,88,58,22
"Trabajador familiar no remunerado (005)",1466,232,789,265,138,42
"Trabajador del hogar (006)",324,15,145,87,62,15
"Hombres (008)",7257,262,2448,2417,1670,460
"Empleado (009)",461,1,95,215,145,5
"Obrero (010)",1061,34,460,320,204,43
"Trabajador independiente (011)",4595,40,1224,1718,1237,376
"Empleador o patrono (012)",216,,66,78,52,20
"Trabajador familiar no remunerado (013)",910,185,596,82,31,16
"Trabajador del hogar (014)",14,2,7,4,1,
"Mujeres (016)",2047,74,649,749,469,106
"Empleado (017)",365,,82,185,94,4
"Obrero (018)",181,5,74,57,35,10
"Trabajador independiente (019)",613,9,158,231,166,49
"Empleador o patrono (020)",22,,4,10,6,2
"Trabajador familiar no remunerado (021)",556,47,193,183,107,26
"Trabajador del hogar (022)",310,13,138,83,61,15
,,,,,,
"URBANA (024)",4969,100,1261,1864,1360,384
"Empleado (025)",759,1,151,368,230,9
"Obrero (026)",607,15,202,221,137,32
"Trabajador independiente (027)",2701,13,521,1041,838,288
"Empleador o patrono (028)",88,,21,33,23,11
"Trabajador familiar no remunerado (029)",574,63,268,136,77,30
"Trabajador del hogar (030)",240,8,98,65,55,14
"Hombres (032)",3633,78,946,1316,997,296
"Empleado (033)",426,1,85,197,138,5
"Obrero (034)",518,14,179,187,115,23
"Trabajador independiente (035)",2262,11,438,859,708,246
"Empleador o patrono (036)",71,,20,23,19,9
"Trabajador familiar no remunerado (037)",343,50,218,46,16,13
"Trabajador del hogar (038)",13,2,6,4,1,
"Mujeres (040)",1336,22,315,548,363,88
"Empleado (041)",333,,66,171,92,4
"Obrero (042)",89,1,23,34,22,9
"Trabajador independiente (043)",439,2,83,182,130,42
"Empleador o patrono (044)",17,,1,10,4,2
"Trabajador familiar no remunerado (045)",231,13,50,90,61,17
"Trabajador del hogar (046)",227,6,92,61,54,14
,,,,,,
"RURAL (048)",4335,236,1836,1302,779,182
"Empleado (049)",67,,26,32,9,
"Obrero (050)",635,24,332,156,102,21
"Trabajador independiente (051)",2507,36,861,908,565,137
"Empleador o patrono (052)",150,,49,55,35,11
"Trabajador familiar no remunerado (053)",892,169,521,129,61,12
"Trabajador del hogar (054)",84,7,47,22,7,1
"Hombres (056)",3624,184,1502,1101,673,164
"Empleado (057)",35,,10,18,7,
"Obrero (058)",543,20,281,133,89,20
"Trabajador independiente (059)",2333,29,786,859,529,130
"Empleador o patrono (060)",145,,46,55,33,11
"Trabajador familiar no remunerado (061)",567,135,378,36,15,3
"Trabajador del hogar (062)",1,,1,,,
"Mujeres (064)",711,52,334,201,106,18
"Empleado (065)",32,,16,14,2,
"Obrero (066)",92,4,51,23,13,1
"Trabajador independiente (067)",174,7,75,49,36,7
"Empleador o patrono (068)",5,,3,,2,
"Trabajador familiar no remunerado (069)",325,34,143,93,46,9
"Trabajador del hogar (070)",83,7,46,22,7,1
