"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia MARAÑON (000)",6389,635,516,3732,117,1093,87,209
"Agric., ganadería, caza y silvicultura (001)",4842,3,358,3376,109,996,,
"Pesca (002)",1,,,1,,,,
"Industrias manufactureras (004)",55,,18,31,3,3,,
"Suministro de electricidad, gas y agua (005)",9,,9,,,,,
"Construcción (006)",84,3,64,15,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",172,8,3,138,1,22,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",5,,1,3,,1,,
"Comercio al por mayor (009)",9,,1,7,,1,,
"Comercio al por menor (010)",158,8,1,128,1,20,,
"Hoteles y restaurantes (011)",38,7,4,24,3,,,
"Trans., almac. y comunicaciones (012)",37,3,8,26,,,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",31,26,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",117,96,21,,,,,
"Enseñanza (016)",409,390,,19,,,,
"Servicios sociales y de salud (017)",67,65,,1,,1,,
"Otras activ. serv.comun.soc y personales (018)",9,4,,5,,,,
"Hogares privados con servicio doméstico (019)",87,,,,,,87,
"Actividad economica no especificada (021)",220,28,30,92,1,69,,
"Desocupado (022)",209,,,,,,,209
"Hombres (023)",5467,402,474,3423,114,849,38,167
"Agric., ganadería, caza y silvicultura (024)",4428,3,335,3177,109,804,,
"Pesca (025)",1,,,1,,,,
"Industrias manufactureras (027)",51,,16,30,3,2,,
"Suministro de electricidad, gas y agua (028)",9,,9,,,,,
"Construcción (029)",84,3,64,15,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",108,5,3,93,1,6,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",4,,1,3,,,,
"Comercio al por mayor (032)",6,,1,5,,,,
"Comercio al por menor (033)",98,5,1,85,1,6,,
"Hoteles y restaurantes (034)",10,4,1,4,1,,,
"Trans., almac. y comunicaciones (035)",36,3,8,25,,,,
"Intermediación financiera (036)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (037)",28,23,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",94,74,20,,,,,
"Enseñanza (039)",241,230,,11,,,,
"Servicios sociales y de salud (040)",36,34,,1,,1,,
"Otras activ. serv.comun.soc y personales (041)",6,3,,3,,,,
"Hogares privados con servicio doméstico (042)",38,,,,,,38,
"Actividad economica no especificada (044)",128,18,17,59,,34,,
"Desocupado (045)",167,,,,,,,167
"Mujeres (046)",922,233,42,309,3,244,49,42
"Agric., ganadería, caza y silvicultura (047)",414,,23,199,,192,,
"Industrias manufactureras (050)",4,,2,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",64,3,,45,,16,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,,,1,,
"Comercio al por mayor (055)",3,,,2,,1,,
"Comercio al por menor (056)",60,3,,43,,14,,
"Hoteles y restaurantes (057)",28,3,3,20,2,,,
"Trans., almac. y comunicaciones (058)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (060)",3,3,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",23,22,1,,,,,
"Enseñanza (062)",168,160,,8,,,,
"Servicios sociales y de salud (063)",31,31,,,,,,
"Otras activ. serv.comun.soc y personales (064)",3,1,,2,,,,
"Hogares privados con servicio doméstico (065)",49,,,,,,49,
"Actividad economica no especificada (067)",92,10,13,33,1,35,,
"Desocupado (068)",42,,,,,,,42
,,,,,,,,
"URBANA (069)",1252,440,92,489,6,154,36,35
"Agric., ganadería, caza y silvicultura (070)",475,3,28,314,3,127,,
"Industrias manufactureras (073)",23,,2,20,1,,,
"Suministro de electricidad, gas y agua (074)",9,,9,,,,,
"Construcción (075)",31,3,20,6,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",123,6,1,98,,18,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",2,,1,,,1,,
"Comercio al por mayor (078)",4,,,4,,,,
"Comercio al por menor (079)",117,6,,94,,17,,
"Hoteles y restaurantes (080)",22,6,,14,2,,,
"Trans., almac. y comunicaciones (081)",12,3,2,7,,,,
"Intermediación financiera (082)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (083)",28,23,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",102,85,17,,,,,
"Enseñanza (085)",264,253,,11,,,,
"Servicios sociales y de salud (086)",29,28,,1,,,,
"Otras activ. serv.comun.soc y personales (087)",8,4,,4,,,,
"Hogares privados con servicio doméstico (088)",36,,,,,,36,
"Actividad economica no especificada (090)",53,24,12,10,,7,,
"Desocupado (091)",35,,,,,,,35
"Hombres (092)",883,272,85,396,5,97,2,26
"Agric., ganadería, caza y silvicultura (093)",404,3,26,287,3,85,,
"Industrias manufactureras (096)",21,,1,19,1,,,
"Suministro de electricidad, gas y agua (097)",9,,9,,,,,
"Construcción (098)",31,3,20,6,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",67,3,1,58,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",1,,1,,,,,
"Comercio al por mayor (101)",2,,,2,,,,
"Comercio al por menor (102)",64,3,,56,,5,,
"Hoteles y restaurantes (103)",6,3,,2,1,,,
"Trans., almac. y comunicaciones (104)",12,3,2,7,,,,
"Intermediación financiera (105)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (106)",26,21,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",81,65,16,,,,,
"Enseñanza (108)",143,137,,6,,,,
"Servicios sociales y de salud (109)",15,14,,1,,,,
"Otras activ. serv.comun.soc y personales (110)",6,3,,3,,,,
"Hogares privados con servicio doméstico (111)",2,,,,,,2,
"Actividad economica no especificada (113)",32,15,9,3,,5,,
"Desocupado (114)",26,,,,,,,26
"Mujeres (115)",369,168,7,93,1,57,34,9
"Agric., ganadería, caza y silvicultura (116)",71,,2,27,,42,,
"Industrias manufactureras (119)",2,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",56,3,,40,,13,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,,,1,,
"Comercio al por mayor (124)",2,,,2,,,,
"Comercio al por menor (125)",53,3,,38,,12,,
"Hoteles y restaurantes (126)",16,3,,12,1,,,
"Activid.inmobil., empres. y alquileres (129)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",21,20,1,,,,,
"Enseñanza (131)",121,116,,5,,,,
"Servicios sociales y de salud (132)",14,14,,,,,,
"Otras activ. serv.comun.soc y personales (133)",2,1,,1,,,,
"Hogares privados con servicio doméstico (134)",34,,,,,,34,
"Actividad economica no especificada (136)",21,9,3,7,,2,,
"Desocupado (137)",9,,,,,,,9
,,,,,,,,
"RURAL (138)",5137,195,424,3243,111,939,51,174
