"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SUCRE (000)",3783,87,921,1351,987,437
"Empleado (001)",728,,164,369,191,4
"Obrero (002)",700,9,246,212,179,54
"Trabajador independiente (003)",1568,8,276,569,434,281
"Empleador o patrono (004)",18,,7,7,3,1
"Trabajador familiar no remunerado (005)",680,66,189,168,166,91
"Trabajador del hogar (006)",20,2,9,6,3,
"Desocupado (008)",69,2,30,20,11,6
"Hombres (009)",2636,60,640,951,677,308
"Empleado (010)",477,,84,247,143,3
"Obrero (011)",592,9,221,186,131,45
"Trabajador independiente (012)",1146,5,192,416,320,213
"Empleador o patrono (013)",12,,3,6,2,1
"Trabajador familiar no remunerado (014)",354,44,119,78,72,41
"Desocupado (017)",55,2,21,18,9,5
"Mujeres (018)",1147,27,281,400,310,129
"Empleado (019)",251,,80,122,48,1
"Obrero (020)",108,,25,26,48,9
"Trabajador independiente (021)",422,3,84,153,114,68
"Empleador o patrono (022)",6,,4,1,1,
"Trabajador familiar no remunerado (023)",326,22,70,90,94,50
"Trabajador del hogar (024)",20,2,9,6,3,
"Desocupado (026)",14,,9,2,2,1
,,,,,,
"URBANA (027)",2460,57,589,944,623,247
"Empleado (028)",638,,139,329,167,3
"Obrero (029)",396,3,140,136,87,30
"Trabajador independiente (030)",901,6,159,342,244,150
"Empleador o patrono (031)",10,,4,2,3,1
"Trabajador familiar no remunerado (032)",466,44,122,121,117,62
"Trabajador del hogar (033)",17,2,8,4,3,
"Desocupado (035)",32,2,17,10,2,1
"Hombres (036)",1596,36,371,623,403,163
"Empleado (037)",418,,73,217,125,3
"Obrero (038)",332,3,125,119,61,24
"Trabajador independiente (039)",597,3,94,223,168,109
"Empleador o patrono (040)",6,,1,2,2,1
"Trabajador familiar no remunerado (041)",221,28,68,53,46,26
"Desocupado (044)",22,2,10,9,1,
"Mujeres (045)",864,21,218,321,220,84
"Empleado (046)",220,,66,112,42,
"Obrero (047)",64,,15,17,26,6
"Trabajador independiente (048)",304,3,65,119,76,41
"Empleador o patrono (049)",4,,3,,1,
"Trabajador familiar no remunerado (050)",245,16,54,68,71,36
"Trabajador del hogar (051)",17,2,8,4,3,
"Desocupado (053)",10,,7,1,1,1
,,,,,,
"RURAL (054)",1323,30,332,407,364,190
"Empleado (055)",90,,25,40,24,1
"Obrero (056)",304,6,106,76,92,24
"Trabajador independiente (057)",667,2,117,227,190,131
"Empleador o patrono (058)",8,,3,5,,
"Trabajador familiar no remunerado (059)",214,22,67,47,49,29
"Trabajador del hogar (060)",3,,1,2,,
"Desocupado (062)",37,,13,10,9,5
"Hombres (063)",1040,24,269,328,274,145
"Empleado (064)",59,,11,30,18,
"Obrero (065)",260,6,96,67,70,21
"Trabajador independiente (066)",549,2,98,193,152,104
"Empleador o patrono (067)",6,,2,4,,
"Trabajador familiar no remunerado (068)",133,16,51,25,26,15
"Desocupado (071)",33,,11,9,8,5
"Mujeres (072)",283,6,63,79,90,45
"Empleado (073)",31,,14,10,6,1
"Obrero (074)",44,,10,9,22,3
"Trabajador independiente (075)",118,,19,34,38,27
"Empleador o patrono (076)",2,,1,1,,
"Trabajador familiar no remunerado (077)",81,6,16,22,23,14
"Trabajador del hogar (078)",3,,1,2,,
"Desocupado (080)",4,,2,1,1,
