"CUADRO Nº 7: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR MATERIAL DE PREDOMINANTE EN LAS PAREDES EXTERIORES DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"MATERIAL PREDOMINANTE EN LAS PAREDES EXTERIORES DE LA VIVIENDA",,,,,,,
,,"LADRILLO O BLOQUE DE CEMENTO","ADOBE O TAPIA","MADERA (PONA, TOR-NILLO, ETC.)","QUINCHA (CAÑA CON BARRO)",ESTERA,"PIEDRA CON BARRO","PIEDRA O SILLAR CON CAL O CEMENTO","OTRO MATERIAL"
,,,,,,,,,
"Provincia PURUS",,,,,,,,,
"Viviendas particulares (001)",736,5,6,720,2,2,,,1
"Ocupantes presentes (002)",3527,23,27,3445,16,12,,,4
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",722,5,6,707,2,1,,,1
"Ocupantes presentes (005)",3479,23,27,3401,16,8,,,4
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",2,,,1,,1,,,
"Ocupantes presentes (017)",5,,,1,,4,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",4,,,4,,,,,
"Ocupantes presentes (020)",20,,,20,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",8,,,8,,,,,
"Ocupantes presentes (023)",23,,,23,,,,,
"Otro tipo",,,,,,,,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",249,5,4,238,,1,,,1
"Ocupantes presentes (029)",1069,23,20,1014,,8,,,4
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",242,5,4,231,,1,,,1
"Ocupantes presentes (032)",1037,23,20,982,,8,,,4
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",4,,,4,,,,,
"Ocupantes presentes (047)",20,,,20,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",3,,,3,,,,,
"Ocupantes presentes (050)",12,,,12,,,,,
"Otro tipo",,,,,,,,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",487,,2,482,2,1,,,
"Ocupantes presentes (056)",2458,,7,2431,16,4,,,
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",480,,2,476,2,,,,
"Ocupantes presentes (059)",2442,,7,2419,16,,,,
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",2,,,1,,1,,,
"Ocupantes presentes (071)",5,,,1,,4,,,
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",5,,,5,,,,,
"Ocupantes presentes (077)",11,,,11,,,,,
"Otro tipo",,,,,,,,,
