"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CHINCHA (000)",78464,820,27812,28795,18030,3007
"Empleado (001)",18566,52,6035,8014,4188,277
"Obrero (002)",27691,200,12710,9817,4466,498
"Trabajador independiente (003)",24108,196,5759,8685,7657,1811
"Empleador o patrono (004)",1023,2,255,351,333,82
"Trabajador familiar no remunerado (005)",2317,291,753,599,496,178
"Trabajador del hogar (006)",1613,37,600,512,409,55
"Desocupado (008)",3146,42,1700,817,481,106
"Hombres (009)",50843,559,18198,17976,11961,2149
"Empleado (010)",10795,32,3344,4612,2603,204
"Obrero (011)",20066,168,9151,6704,3583,460
"Trabajador independiente (012)",16236,140,4114,5702,5026,1254
"Empleador o patrono (013)",737,,172,248,253,64
"Trabajador familiar no remunerado (014)",859,180,354,150,105,70
"Trabajador del hogar (015)",168,11,81,46,25,5
"Desocupado (017)",1982,28,982,514,366,92
"Mujeres (018)",27621,261,9614,10819,6069,858
"Empleado (019)",7771,20,2691,3402,1585,73
"Obrero (020)",7625,32,3559,3113,883,38
"Trabajador independiente (021)",7872,56,1645,2983,2631,557
"Empleador o patrono (022)",286,2,83,103,80,18
"Trabajador familiar no remunerado (023)",1458,111,399,449,391,108
"Trabajador del hogar (024)",1445,26,519,466,384,50
"Desocupado (026)",1164,14,718,303,115,14
,,,,,,
"URBANA (027)",70408,756,25019,25998,16060,2575
"Empleado (028)",17795,51,5748,7677,4051,268
"Obrero (029)",23580,186,10960,8322,3681,431
"Trabajador independiente (030)",21861,185,5370,7962,6821,1523
"Empleador o patrono (031)",937,2,238,330,298,69
"Trabajador familiar no remunerado (032)",1803,261,589,448,369,136
"Trabajador del hogar (033)",1519,35,551,487,393,53
"Desocupado (035)",2913,36,1563,772,447,95
"Hombres (036)",45136,509,16262,16007,10516,1842
"Empleado (037)",10262,31,3166,4370,2497,198
"Obrero (038)",16959,157,7848,5607,2948,399
"Trabajador independiente (039)",14601,131,3848,5172,4403,1047
"Empleador o patrono (040)",673,,159,234,226,54
"Trabajador familiar no remunerado (041)",671,157,267,106,82,59
"Trabajador del hogar (042)",152,10,74,40,24,4
"Desocupado (044)",1818,23,900,478,336,81
"Mujeres (045)",25272,247,8757,9991,5544,733
"Empleado (046)",7533,20,2582,3307,1554,70
"Obrero (047)",6621,29,3112,2715,733,32
"Trabajador independiente (048)",7260,54,1522,2790,2418,476
"Empleador o patrono (049)",264,2,79,96,72,15
"Trabajador familiar no remunerado (050)",1132,104,322,342,287,77
"Trabajador del hogar (051)",1367,25,477,447,369,49
"Desocupado (053)",1095,13,663,294,111,14
,,,,,,
"RURAL (054)",8056,64,2793,2797,1970,432
"Empleado (055)",771,1,287,337,137,9
"Obrero (056)",4111,14,1750,1495,785,67
"Trabajador independiente (057)",2247,11,389,723,836,288
"Empleador o patrono (058)",86,,17,21,35,13
"Trabajador familiar no remunerado (059)",514,30,164,151,127,42
"Trabajador del hogar (060)",94,2,49,25,16,2
"Desocupado (062)",233,6,137,45,34,11
"Hombres (063)",5707,50,1936,1969,1445,307
"Empleado (064)",533,1,178,242,106,6
"Obrero (065)",3107,11,1303,1097,635,61
"Trabajador independiente (066)",1635,9,266,530,623,207
"Empleador o patrono (067)",64,,13,14,27,10
"Trabajador familiar no remunerado (068)",188,23,87,44,23,11
"Trabajador del hogar (069)",16,1,7,6,1,1
"Desocupado (071)",164,5,82,36,30,11
"Mujeres (072)",2349,14,857,828,525,125
"Empleado (073)",238,,109,95,31,3
"Obrero (074)",1004,3,447,398,150,6
"Trabajador independiente (075)",612,2,123,193,213,81
"Empleador o patrono (076)",22,,4,7,8,3
"Trabajador familiar no remunerado (077)",326,7,77,107,104,31
"Trabajador del hogar (078)",78,1,42,19,15,1
"Desocupado (080)",69,1,55,9,4,
