"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Construcción (116)",23,2,19,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2442,362,2,1687,43,348,
"Venta, mant.y rep. veh.autom y motoc. (118)",23,10,,12,,1,
"Comercio al por mayor (119)",99,25,,61,2,11,
"Comercio al por menor (120)",2320,327,2,1614,41,336,
"Hoteles y restaurantes (121)",929,144,20,710,26,29,
"Trans., almac. y comunicaciones (122)",63,46,1,15,,1,
"Intermediación financiera (123)",19,19,,,,,
"Activid.inmobil., empres. y alquileres (124)",182,152,5,22,,3,
"Admin.pub. y defensa; p. segur soc.afil (125)",294,264,30,,,,
"Enseñanza (126)",1003,917,,78,1,7,
"Servicios sociales y de salud (127)",235,216,2,15,1,1,
"Otras activ. serv.comun.soc y personales (128)",241,102,22,114,,3,
"Hogares privados con servicio doméstico (129)",617,,,,,,617
"Organiz. y organos extraterritoriales (130)",1,1,,,,,
"Actividad economica no especificada (131)",718,259,82,247,6,124,
,,,,,,,
"RURAL (132)",17957,719,4135,9217,240,3477,169
"Agric., ganadería, caza y silvicultura (133)",14220,14,3316,7536,205,3149,
"Pesca (134)",34,,31,3,,,
"Explotación de minas y canteras (135)",7,1,6,,,,
"Industrias manufactureras (136)",473,4,232,204,7,26,
"Suministro de electricidad, gas y agua (137)",16,,12,4,,,
"Construcción (138)",395,1,312,62,2,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",940,74,9,711,13,133,
"Venta, mant.y rep. veh.autom y motoc. (140)",31,1,6,23,,1,
"Comercio al por mayor (141)",35,5,1,27,1,1,
"Comercio al por menor (142)",874,68,2,661,12,131,
"Hoteles y restaurantes (143)",162,22,2,128,2,8,
"Trans., almac. y comunicaciones (144)",478,57,86,322,6,7,
"Intermediación financiera (145)",3,1,1,1,,,
"Activid.inmobil., empres. y alquileres (146)",71,53,14,4,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",56,41,15,,,,
"Enseñanza (148)",324,302,,21,,1,
"Servicios sociales y de salud (149)",56,49,,6,1,,
"Otras activ. serv.comun.soc y personales (150)",82,37,15,26,1,3,
"Hogares privados con servicio doméstico (151)",169,,,,,,169
"Actividad economica no especificada (153)",471,63,84,189,3,132,
"Hombres (154)",15587,397,3826,8319,229,2809,7
"Agric., ganadería, caza y silvicultura (155)",13202,13,3073,7252,202,2662,
"Pesca (156)",33,,30,3,,,
"Explotación de minas y canteras (157)",7,1,6,,,,
"Industrias manufactureras (158)",339,4,219,104,7,5,
"Suministro de electricidad, gas y agua (159)",15,,11,4,,,
"Construcción (160)",375,1,294,62,2,16,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",634,50,8,474,9,93,
"Venta, mant.y rep. veh.autom y motoc. (162)",29,,5,23,,1,
"Comercio al por mayor (163)",29,5,1,22,1,,
"Comercio al por menor (164)",576,45,2,429,8,92,
"Hoteles y restaurantes (165)",21,8,1,10,1,1,
"Trans., almac. y comunicaciones (166)",469,52,85,320,5,7,
"Intermediación financiera (167)",3,1,1,1,,,
"Activid.inmobil., empres. y alquileres (168)",59,42,14,3,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",45,31,14,,,,
"Enseñanza (170)",132,127,,4,,1,
"Servicios sociales y de salud (171)",26,20,,5,1,,
"Otras activ. serv.comun.soc y personales (172)",57,26,15,13,,3,
"Hogares privados con servicio doméstico (173)",7,,,,,,7
"Actividad economica no especificada (175)",163,21,55,64,2,21,
"Mujeres (176)",2370,322,309,898,11,668,162
"Agric., ganadería, caza y silvicultura (177)",1018,1,243,284,3,487,
"Pesca (178)",1,,1,,,,
"Industrias manufactureras (180)",134,,13,100,,21,
"Suministro de electricidad, gas y agua (181)",1,,1,,,,
"Construcción (182)",20,,18,,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",306,24,1,237,4,40,
"Venta, mant.y rep. veh.autom y motoc. (184)",2,1,1,,,,
"Comercio al por mayor (185)",6,,,5,,1,
"Comercio al por menor (186)",298,23,,232,4,39,
"Hoteles y restaurantes (187)",141,14,1,118,1,7,
"Trans., almac. y comunicaciones (188)",9,5,1,2,1,,
"Activid.inmobil., empres. y alquileres (190)",12,11,,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",11,10,1,,,,
"Enseñanza (192)",192,175,,17,,,
"Servicios sociales y de salud (193)",30,29,,1,,,
"Otras activ. serv.comun.soc y personales (194)",25,11,,13,1,,
"Hogares privados con servicio doméstico (195)",162,,,,,,162
"Actividad economica no especificada (197)",308,42,29,125,1,111,
