"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia VICTOR FAJARDO (000)",8645,255,2134,2804,2303,1149
"Empleado (001)",1152,2,325,544,270,11
"Obrero (002)",1777,21,539,662,415,140
"Trabajador independiente (003)",3979,15,708,1198,1265,793
"Empleador o patrono (004)",82,,17,26,20,19
"Trabajador familiar no remunerado (005)",1280,210,370,276,259,165
"Trabajador del hogar (006)",57,1,30,9,12,5
"Desocupado (008)",318,6,145,89,62,16
"Hombres (009)",5796,150,1426,1966,1489,765
"Empleado (010)",765,,181,362,213,9
"Obrero (011)",1436,16,479,544,306,91
"Trabajador independiente (012)",2710,5,457,868,813,567
"Empleador o patrono (013)",55,,11,18,10,16
"Trabajador familiar no remunerado (014)",603,127,208,109,91,68
"Desocupado (017)",227,2,90,65,56,14
"Mujeres (018)",2849,105,708,838,814,384
"Empleado (019)",387,2,144,182,57,2
"Obrero (020)",341,5,60,118,109,49
"Trabajador independiente (021)",1269,10,251,330,452,226
"Empleador o patrono (022)",27,,6,8,10,3
"Trabajador familiar no remunerado (023)",677,83,162,167,168,97
"Trabajador del hogar (024)",57,1,30,9,12,5
"Desocupado (026)",91,4,55,24,6,2
,,,,,,
"URBANA (027)",6747,214,1690,2276,1789,778
"Empleado (028)",1037,2,289,485,250,11
"Obrero (029)",1499,19,463,571,340,106
"Trabajador independiente (030)",2862,14,531,898,917,502
"Empleador o patrono (031)",72,,14,24,18,16
"Trabajador familiar no remunerado (032)",986,176,258,214,211,127
"Trabajador del hogar (033)",55,1,29,9,12,4
"Desocupado (035)",236,2,106,75,41,12
"Hombres (036)",4431,121,1118,1557,1127,508
"Empleado (037)",687,,157,326,195,9
"Obrero (038)",1223,15,411,468,258,71
"Trabajador independiente (039)",1860,4,326,619,564,347
"Empleador o patrono (040)",46,,8,16,9,13
"Trabajador familiar no remunerado (041)",438,101,142,72,66,57
"Desocupado (044)",177,1,74,56,35,11
"Mujeres (045)",2316,93,572,719,662,270
"Empleado (046)",350,2,132,159,55,2
"Obrero (047)",276,4,52,103,82,35
"Trabajador independiente (048)",1002,10,205,279,353,155
"Empleador o patrono (049)",26,,6,8,9,3
"Trabajador familiar no remunerado (050)",548,75,116,142,145,70
"Trabajador del hogar (051)",55,1,29,9,12,4
"Desocupado (053)",59,1,32,19,6,1
,,,,,,
"RURAL (054)",1898,41,444,528,514,371
"Empleado (055)",115,,36,59,20,
"Obrero (056)",278,2,76,91,75,34
"Trabajador independiente (057)",1117,1,177,300,348,291
"Empleador o patrono (058)",10,,3,2,2,3
"Trabajador familiar no remunerado (059)",294,34,112,62,48,38
"Trabajador del hogar (060)",2,,1,,,1
"Desocupado (062)",82,4,39,14,21,4
"Hombres (063)",1365,29,308,409,362,257
"Empleado (064)",78,,24,36,18,
"Obrero (065)",213,1,68,76,48,20
"Trabajador independiente (066)",850,1,131,249,249,220
"Empleador o patrono (067)",9,,3,2,1,3
"Trabajador familiar no remunerado (068)",165,26,66,37,25,11
"Desocupado (071)",50,1,16,9,21,3
"Mujeres (072)",533,12,136,119,152,114
"Empleado (073)",37,,12,23,2,
"Obrero (074)",65,1,8,15,27,14
"Trabajador independiente (075)",267,,46,51,99,71
"Empleador o patrono (076)",1,,,,1,
"Trabajador familiar no remunerado (077)",129,8,46,25,23,27
"Trabajador del hogar (078)",2,,1,,,1
"Desocupado (080)",32,3,23,5,,1
