"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia PURUS (000)",1075,9,161,28,81,66,303,51,51,174,9,106,36
"Agric., ganadería, caza y silvicultura (001)",385,,,1,,,303,1,,80,,,
"Pesca (002)",3,,,,,,,,,3,,,
"Industrias manufactureras (004)",46,,,,1,,,43,1,1,,,
"Suministro de electricidad, gas y agua (005)",1,,,,,,,,,1,,,
"Construcción (006)",42,,1,1,2,,,1,27,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",52,,,1,,42,,3,,6,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",3,,,,,,,3,,,,,
"Comercio al por mayor (009)",3,,,,,3,,,,,,,
"Comercio al por menor (010)",46,,,1,,39,,,,6,,,
"Hoteles y restaurantes (011)",24,,,,,18,,,,6,,,
"Trans., almac. y comunicaciones (012)",29,,,1,1,,,,21,6,,,
"Intermediación financiera (013)",4,,1,,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",10,,3,,,1,,,,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",141,4,10,13,58,3,,3,1,40,9,,
"Enseñanza (016)",148,5,136,,7,,,,,,,,
"Servicios sociales y de salud (017)",20,,8,5,6,,,,,1,,,
"Otras activ. serv.comun.soc y personales (018)",20,,2,6,4,2,,,1,5,,,
"Hogares privados con servicio doméstico (019)",8,,,,,,,,,8,,,
"Actividad economica no especificada (021)",106,,,,,,,,,,,106,
"Desocupado (022)",36,,,,,,,,,,,,36
"Hombres (023)",842,5,103,27,56,33,289,48,48,111,9,82,31
"Agric., ganadería, caza y silvicultura (024)",336,,,1,,,289,1,,45,,,
"Pesca (025)",3,,,,,,,,,3,,,
"Industrias manufactureras (027)",43,,,,1,,,40,1,1,,,
"Suministro de electricidad, gas y agua (028)",1,,,,,,,,,1,,,
"Construcción (029)",40,,1,1,2,,,1,25,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",27,,,1,,21,,3,,2,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",3,,,,,,,3,,,,,
"Comercio al por mayor (032)",3,,,,,3,,,,,,,
"Comercio al por menor (033)",21,,,1,,18,,,,2,,,
"Hoteles y restaurantes (034)",10,,,,,7,,,,3,,,
"Trans., almac. y comunicaciones (035)",28,,,1,1,,,,20,6,,,
"Intermediación financiera (036)",3,,1,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",7,,1,,,1,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",108,2,8,13,42,3,,3,1,27,9,,
"Enseñanza (039)",93,3,86,,4,,,,,,,,
"Servicios sociales y de salud (040)",12,,4,4,3,,,,,1,,,
"Otras activ. serv.comun.soc y personales (041)",13,,2,6,2,1,,,1,1,,,
"Hogares privados con servicio doméstico (042)",5,,,,,,,,,5,,,
"Actividad economica no especificada (044)",82,,,,,,,,,,,82,
"Desocupado (045)",31,,,,,,,,,,,,31
"Mujeres (046)",233,4,58,1,25,33,14,3,3,63,,24,5
"Agric., ganadería, caza y silvicultura (047)",49,,,,,,14,,,35,,,
"Industrias manufactureras (050)",3,,,,,,,3,,,,,
"Construcción (052)",2,,,,,,,,2,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",25,,,,,21,,,,4,,,
"Comercio al por menor (056)",25,,,,,21,,,,4,,,
"Hoteles y restaurantes (057)",14,,,,,11,,,,3,,,
"Trans., almac. y comunicaciones (058)",1,,,,,,,,1,,,,
"Intermediación financiera (059)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",3,,2,,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",33,2,2,,16,,,,,13,,,
"Enseñanza (062)",55,2,50,,3,,,,,,,,
"Servicios sociales y de salud (063)",8,,4,1,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (064)",7,,,,2,1,,,,4,,,
"Hogares privados con servicio doméstico (065)",3,,,,,,,,,3,,,
"Actividad economica no especificada (067)",24,,,,,,,,,,,24,
"Desocupado (068)",5,,,,,,,,,,,,5
,,,,,,,,,,,,,
"URBANA (069)",490,6,85,21,78,62,29,39,39,88,9,4,30
"Agric., ganadería, caza y silvicultura (070)",51,,,1,,,29,1,,20,,,
"Pesca (071)",1,,,,,,,,,1,,,
"Industrias manufactureras (073)",34,,,,,,,32,1,1,,,
"Construcción (075)",28,,1,1,2,,,1,18,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",50,,,1,,41,,2,,6,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",2,,,,,,,2,,,,,
"Comercio al por mayor (078)",3,,,,,3,,,,,,,
"Comercio al por menor (079)",45,,,1,,38,,,,6,,,
"Hoteles y restaurantes (080)",21,,,,,16,,,,5,,,
"Trans., almac. y comunicaciones (081)",22,,,,1,,,,18,3,,,
"Intermediación financiera (082)",4,,1,,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (083)",7,,1,,,,,,,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",125,3,10,11,56,3,,3,1,29,9,,
"Enseñanza (085)",74,3,64,,7,,,,,,,,
"Servicios sociales y de salud (086)",15,,7,1,6,,,,,1,,,
"Otras activ. serv.comun.soc y personales (087)",18,,1,6,4,2,,,1,4,,,
"Hogares privados con servicio doméstico (088)",6,,,,,,,,,6,,,
"Actividad economica no especificada (090)",4,,,,,,,,,,,4,
"Desocupado (091)",30,,,,,,,,,,,,30
"Hombres (092)",347,4,47,20,53,29,27,37,37,55,9,4,25
"Agric., ganadería, caza y silvicultura (093)",43,,,1,,,27,1,,14,,,
"Pesca (094)",1,,,,,,,,,1,,,
"Industrias manufactureras (096)",32,,,,,,,30,1,1,,,
"Construcción (098)",27,,1,1,2,,,1,17,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",25,,,1,,20,,2,,2,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",2,,,,,,,2,,,,,
"Comercio al por mayor (101)",3,,,,,3,,,,,,,
"Comercio al por menor (102)",20,,,1,,17,,,,2,,,
"Hoteles y restaurantes (103)",7,,,,,5,,,,2,,,
"Trans., almac. y comunicaciones (104)",21,,,,1,,,,17,3,,,
"Intermediación financiera (105)",3,,1,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (106)",5,,,,,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",94,2,8,11,40,3,,3,1,17,9,,
"Enseñanza (108)",39,2,33,,4,,,,,,,,
"Servicios sociales y de salud (109)",7,,3,,3,,,,,1,,,
"Otras activ. serv.comun.soc y personales (110)",11,,1,6,2,1,,,1,,,,
"Hogares privados con servicio doméstico (111)",3,,,,,,,,,3,,,
"Actividad economica no especificada (113)",4,,,,,,,,,,,4,
"Desocupado (114)",25,,,,,,,,,,,,25
"Mujeres (115)",143,2,38,1,25,33,2,2,2,33,,,5
"Agric., ganadería, caza y silvicultura (116)",8,,,,,,2,,,6,,,
"Industrias manufactureras (119)",2,,,,,,,2,,,,,
"Construcción (121)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",25,,,,,21,,,,4,,,
"Comercio al por menor (125)",25,,,,,21,,,,4,,,
"Hoteles y restaurantes (126)",14,,,,,11,,,,3,,,
"Trans., almac. y comunicaciones (127)",1,,,,,,,,1,,,,
"Intermediación financiera (128)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",2,,1,,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",31,1,2,,16,,,,,12,,,
"Enseñanza (131)",35,1,31,,3,,,,,,,,
"Servicios sociales y de salud (132)",8,,4,1,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (133)",7,,,,2,1,,,,4,,,
"Hogares privados con servicio doméstico (134)",3,,,,,,,,,3,,,
"Desocupado (137)",5,,,,,,,,,,,,5
,,,,,,,,,,,,,
"RURAL (138)",585,3,76,7,3,4,274,12,12,86,,102,6
"Agric., ganadería, caza y silvicultura (139)",334,,,,,,274,,,60,,,
"Pesca (140)",2,,,,,,,,,2,,,
"Industrias manufactureras (142)",12,,,,1,,,11,,,,,
"Suministro de electricidad, gas y agua (143)",1,,,,,,,,,1,,,
"Construcción (144)",14,,,,,,,,9,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",2,,,,,1,,1,,,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,,,,,1,,,,,
"Comercio al por menor (148)",1,,,,,1,,,,,,,
"Hoteles y restaurantes (149)",3,,,,,2,,,,1,,,
"Trans., almac. y comunicaciones (150)",7,,,1,,,,,3,3,,,
"Activid.inmobil., empres. y alquileres (152)",3,,2,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",16,1,,2,2,,,,,11,,,
"Enseñanza (154)",74,2,72,,,,,,,,,,
"Servicios sociales y de salud (155)",5,,1,4,,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",2,,1,,,,,,,1,,,
"Hogares privados con servicio doméstico (157)",2,,,,,,,,,2,,,
"Actividad economica no especificada (159)",102,,,,,,,,,,,102,
"Desocupado (160)",6,,,,,,,,,,,,6
"Hombres (161)",495,1,56,7,3,4,262,11,11,56,,78,6
"Agric., ganadería, caza y silvicultura (162)",293,,,,,,262,,,31,,,
"Pesca (163)",2,,,,,,,,,2,,,
"Industrias manufactureras (165)",11,,,,1,,,10,,,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,,,1,,,
"Construcción (167)",13,,,,,,,,8,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",2,,,,,1,,1,,,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,,,,1,,,,,
"Comercio al por menor (171)",1,,,,,1,,,,,,,
"Hoteles y restaurantes (172)",3,,,,,2,,,,1,,,
"Trans., almac. y comunicaciones (173)",7,,,1,,,,,3,3,,,
"Activid.inmobil., empres. y alquileres (175)",2,,1,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",14,,,2,2,,,,,10,,,
"Enseñanza (177)",54,1,53,,,,,,,,,,
"Servicios sociales y de salud (178)",5,,1,4,,,,,,,,,
