"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CAÑETE",,,,
"Viviendas particulares (001)",30392,25897,2394,2101
"Ocupantes presentes (002)",134264,115709,9823,8732
"Casa independiente",,,,
"Viviendas particulares (004)",28613,24649,2014,1950
"Ocupantes presentes (005)",127073,110512,8452,8109
"Departamento en edificio",,,,
"Viviendas particulares (007)",353,314,39,
"Ocupantes presentes (008)",1348,1235,113,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",414,293,121,
"Ocupantes presentes (011)",1658,1216,442,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",231,125,94,12
"Ocupantes presentes (014)",898,549,295,54
"Choza o cabaña",,,,
"Viviendas particulares (016)",39,,,39
"Ocupantes presentes (017)",136,,,136
"Vivienda improvisada",,,,
"Viviendas particulares (019)",673,458,118,97
"Ocupantes presentes (020)",2950,2035,495,420
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",67,58,8,1
"Ocupantes presentes (023)",191,162,26,3
"Otro tipo",,,,
"Viviendas particulares (025)",2,,,2
"Ocupantes presentes (026)",10,,,10
Si,,,,
"Viviendas particulares (028)",27357,23859,2021,1477
"Ocupantes presentes (029)",121812,107368,8340,6104
"Casa independiente",,,,
"Viviendas particulares (031)",25718,22668,1682,1368
"Ocupantes presentes (032)",115179,102406,7121,5652
"Departamento en edificio",,,,
"Viviendas particulares (034)",336,300,36,
"Ocupantes presentes (035)",1292,1185,107,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",395,284,111,
"Ocupantes presentes (038)",1583,1176,407,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",222,120,90,12
"Ocupantes presentes (041)",842,506,282,54
"Choza o cabaña",,,,
"Viviendas particulares (043)",27,,,27
"Ocupantes presentes (044)",98,,,98
"Vivienda improvisada",,,,
"Viviendas particulares (046)",596,431,97,68
"Ocupantes presentes (047)",2629,1935,404,290
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",61,56,5,
"Ocupantes presentes (050)",179,160,19,
"Otro tipo",,,,
"Viviendas particulares (052)",2,,,2
"Ocupantes presentes (053)",10,,,10
No,,,,
"Viviendas particulares (055)",3035,2038,373,624
"Ocupantes presentes (056)",12452,8341,1483,2628
"Casa independiente",,,,
"Viviendas particulares (058)",2895,1981,332,582
"Ocupantes presentes (059)",11894,8106,1331,2457
"Departamento en edificio",,,,
"Viviendas particulares (061)",17,14,3,
"Ocupantes presentes (062)",56,50,6,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",19,9,10,
"Ocupantes presentes (065)",75,40,35,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",9,5,4,
"Ocupantes presentes (068)",56,43,13,
"Choza o cabaña",,,,
"Viviendas particulares (070)",12,,,12
"Ocupantes presentes (071)",38,,,38
"Vivienda improvisada",,,,
"Viviendas particulares (073)",77,27,21,29
"Ocupantes presentes (074)",321,100,91,130
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",6,2,3,1
"Ocupantes presentes (077)",12,2,7,3
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",28525,24570,2129,1826
"Ocupantes presentes (110)",126713,110347,8737,7629
"Casa independiente",,,,
"Viviendas particulares (112)",26788,23324,1749,1715
"Ocupantes presentes (113)",119669,105155,7366,7148
"Departamento en edificio",,,,
"Viviendas particulares (115)",353,314,39,
"Ocupantes presentes (116)",1348,1235,113,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",414,293,121,
"Ocupantes presentes (119)",1658,1216,442,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",231,125,94,12
"Ocupantes presentes (122)",898,549,295,54
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",673,458,118,97
"Ocupantes presentes (128)",2950,2035,495,420
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",65,56,8,1
"Ocupantes presentes (131)",186,157,26,3
"Otro tipo",,,,
"Viviendas particulares (133)",1,,,1
"Ocupantes presentes (134)",4,,,4
Si,,,,
"Viviendas particulares (136)",26011,22884,1872,1255
"Ocupantes presentes (137)",116298,103350,7751,5197
"Casa independiente",,,,
"Viviendas particulares (139)",24402,21695,1533,1174
"Ocupantes presentes (140)",109774,98393,6532,4849
"Departamento en edificio",,,,
"Viviendas particulares (142)",336,300,36,
"Ocupantes presentes (143)",1292,1185,107,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",395,284,111,
"Ocupantes presentes (146)",1583,1176,407,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",222,120,90,12
"Ocupantes presentes (149)",842,506,282,54
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",596,431,97,68
"Ocupantes presentes (155)",2629,1935,404,290
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",59,54,5,
"Ocupantes presentes (158)",174,155,19,
"Otro tipo",,,,
"Viviendas particulares (160)",1,,,1
"Ocupantes presentes (161)",4,,,4
No,,,,
"Viviendas particulares (163)",2514,1686,257,571
"Ocupantes presentes (164)",10415,6997,986,2432
"Casa independiente",,,,
"Viviendas particulares (166)",2386,1629,216,541
"Ocupantes presentes (167)",9895,6762,834,2299
"Departamento en edificio",,,,
"Viviendas particulares (169)",17,14,3,
"Ocupantes presentes (170)",56,50,6,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",19,9,10,
"Ocupantes presentes (173)",75,40,35,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",9,5,4,
"Ocupantes presentes (176)",56,43,13,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",77,27,21,29
"Ocupantes presentes (182)",321,100,91,130
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",6,2,3,1
"Ocupantes presentes (185)",12,2,7,3
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1867,1327,265,275
"Ocupantes presentes (218)",7551,5362,1086,1103
"Casa independiente",,,,
"Viviendas particulares (220)",1825,1325,265,235
"Ocupantes presentes (221)",7404,5357,1086,961
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",39,,,39
"Ocupantes presentes (233)",136,,,136
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",2,2,,
"Ocupantes presentes (239)",5,5,,
"Otro tipo",,,,
"Viviendas particulares (241)",1,,,1
"Ocupantes presentes (242)",6,,,6
Si,,,,
"Viviendas particulares (244)",1346,975,149,222
"Ocupantes presentes (245)",5514,4018,589,907
"Casa independiente",,,,
"Viviendas particulares (247)",1316,973,149,194
"Ocupantes presentes (248)",5405,4013,589,803
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",27,,,27
"Ocupantes presentes (260)",98,,,98
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",2,2,,
"Ocupantes presentes (266)",5,5,,
"Otro tipo",,,,
"Viviendas particulares (268)",1,,,1
"Ocupantes presentes (269)",6,,,6
No,,,,
"Viviendas particulares (271)",521,352,116,53
"Ocupantes presentes (272)",2037,1344,497,196
"Casa independiente",,,,
"Viviendas particulares (274)",509,352,116,41
"Ocupantes presentes (275)",1999,1344,497,158
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",12,,,12
"Ocupantes presentes (287)",38,,,38
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
