"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia JAUJA (000)",28936,377,7964,9847,8289,2459
"Empleado (001)",5304,24,1610,2116,1438,116
"Obrero (002)",6702,56,2101,2359,1763,423
"Trabajador independiente (003)",12245,61,2724,4044,3967,1449
"Empleador o patrono (004)",483,,63,188,167,65
"Trabajador familiar no remunerado (005)",3799,224,1295,1019,874,387
"Trabajador del hogar (006)",403,12,171,121,80,19
"Hombres (008)",17920,230,5058,5909,5103,1620
"Empleado (009)",2873,16,761,1103,906,87
"Obrero (010)",4961,40,1660,1704,1242,315
"Trabajador independiente (011)",7889,31,1856,2574,2469,959
"Empleador o patrono (012)",354,,45,132,127,50
"Trabajador familiar no remunerado (013)",1818,141,729,392,351,205
"Trabajador del hogar (014)",25,2,7,4,8,4
"Mujeres (016)",11016,147,2906,3938,3186,839
"Empleado (017)",2431,8,849,1013,532,29
"Obrero (018)",1741,16,441,655,521,108
"Trabajador independiente (019)",4356,30,868,1470,1498,490
"Empleador o patrono (020)",129,,18,56,40,15
"Trabajador familiar no remunerado (021)",1981,83,566,627,523,182
"Trabajador del hogar (022)",378,10,164,117,72,15
,,,,,,
"URBANA (024)",20631,236,5505,7248,5952,1690
"Empleado (025)",4819,19,1431,1944,1319,106
"Obrero (026)",4325,38,1287,1592,1123,285
"Trabajador independiente (027)",8887,39,2012,2976,2863,997
"Empleador o patrono (028)",358,,48,135,122,53
"Trabajador familiar no remunerado (029)",1914,132,592,498,458,234
"Trabajador del hogar (030)",328,8,135,103,67,15
"Hombres (032)",12296,143,3389,4150,3524,1090
"Empleado (033)",2557,12,653,988,824,80
"Obrero (034)",3220,28,1038,1145,793,216
"Trabajador independiente (035)",5389,20,1333,1756,1643,637
"Empleador o patrono (036)",262,,35,94,93,40
"Trabajador familiar no remunerado (037)",849,82,324,166,164,113
"Trabajador del hogar (038)",19,1,6,1,7,4
"Mujeres (040)",8335,93,2116,3098,2428,600
"Empleado (041)",2262,7,778,956,495,26
"Obrero (042)",1105,10,249,447,330,69
"Trabajador independiente (043)",3498,19,679,1220,1220,360
"Empleador o patrono (044)",96,,13,41,29,13
"Trabajador familiar no remunerado (045)",1065,50,268,332,294,121
"Trabajador del hogar (046)",309,7,129,102,60,11
,,,,,,
"RURAL (048)",8305,141,2459,2599,2337,769
"Empleado (049)",485,5,179,172,119,10
"Obrero (050)",2377,18,814,767,640,138
"Trabajador independiente (051)",3358,22,712,1068,1104,452
"Empleador o patrono (052)",125,,15,53,45,12
"Trabajador familiar no remunerado (053)",1885,92,703,521,416,153
"Trabajador del hogar (054)",75,4,36,18,13,4
"Hombres (056)",5624,87,1669,1759,1579,530
"Empleado (057)",316,4,108,115,82,7
"Obrero (058)",1741,12,622,559,449,99
"Trabajador independiente (059)",2500,11,523,818,826,322
"Empleador o patrono (060)",92,,10,38,34,10
"Trabajador familiar no remunerado (061)",969,59,405,226,187,92
"Trabajador del hogar (062)",6,1,1,3,1,
"Mujeres (064)",2681,54,790,840,758,239
"Empleado (065)",169,1,71,57,37,3
"Obrero (066)",636,6,192,208,191,39
"Trabajador independiente (067)",858,11,189,250,278,130
"Empleador o patrono (068)",33,,5,15,11,2
"Trabajador familiar no remunerado (069)",916,33,298,295,229,61
"Trabajador del hogar (070)",69,3,35,15,12,4
