"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia VICTOR FAJARDO (000)",18906,8027,2465,377,8047
"Conviviente (001)",2684,938,418,54,1274
"Separado(a) (002)",405,142,43,1,219
"Casado(a) (003)",8271,3318,1246,178,3536
"Viudo(a) (004)",1692,693,90,13,896
"Divorciado(a) (005)",58,15,9,,34
"Soltero(a) (006)",5796,2921,659,131,2088
"Hombres (008)",9015,3464,1462,247,3848
"Conviviente (009)",1349,357,269,44,679
"Separado(a) (010)",118,27,16,,75
"Casado(a) (011)",4141,1507,736,112,1792
"Viudo(a) (012)",307,102,23,4,178
"Divorciado(a) (013)",20,4,7,,9
"Soltero(a) (014)",3080,1467,411,87,1115
"Mujeres (016)",9891,4563,1003,130,4199
"Conviviente (017)",1335,581,149,10,595
"Separado(a) (018)",287,115,27,1,144
"Casado(a) (019)",4130,1811,510,66,1744
"Viudo(a) (020)",1385,591,67,9,718
"Divorciado(a) (021)",38,11,2,,25
"Soltero(a) (022)",2716,1454,248,44,973
,,,,,
"URBANA (024)",14176,5803,2242,289,5852
"Conviviente (025)",2045,666,381,35,963
"Separado(a) (026)",305,105,39,1,160
"Casado(a) (027)",6076,2324,1120,132,2507
"Viudo(a) (028)",1195,482,76,11,626
"Divorciado(a) (029)",45,11,8,,26
"Soltero(a) (030)",4510,2215,618,110,1570
"Hombres (032)",6831,2480,1349,185,2823
"Conviviente (033)",1033,255,248,27,503
"Separado(a) (034)",86,21,14,,51
"Casado(a) (035)",3060,1040,672,83,1271
"Viudo(a) (036)",207,61,20,2,124
"Divorciado(a) (037)",16,3,7,,6
"Soltero(a) (038)",2429,1100,388,73,868
"Mujeres (040)",7345,3323,893,104,3029
"Conviviente (041)",1012,411,133,8,460
"Separado(a) (042)",219,84,25,1,109
"Casado(a) (043)",3016,1284,448,49,1236
"Viudo(a) (044)",988,421,56,9,502
"Divorciado(a) (045)",29,8,1,,20
"Soltero(a) (046)",2081,1115,230,37,702
,,,,,
"RURAL (048)",4730,2224,223,88,2195
"Conviviente (049)",639,272,37,19,311
"Separado(a) (050)",100,37,4,,59
"Casado(a) (051)",2195,994,126,46,1029
"Viudo(a) (052)",497,211,14,2,270
"Divorciado(a) (053)",13,4,1,,8
"Soltero(a) (054)",1286,706,41,21,518
"Hombres (056)",2184,984,113,62,1025
"Conviviente (057)",316,102,21,17,176
"Separado(a) (058)",32,6,2,,24
"Casado(a) (059)",1081,467,64,29,521
"Viudo(a) (060)",100,41,3,2,54
"Divorciado(a) (061)",4,1,,,3
"Soltero(a) (062)",651,367,23,14,247
"Mujeres (064)",2546,1240,110,26,1170
"Conviviente (065)",323,170,16,2,135
"Separado(a) (066)",68,31,2,,35
"Casado(a) (067)",1114,527,62,17,508
"Viudo(a) (068)",397,170,11,,216
"Divorciado(a) (069)",9,3,1,,5
"Soltero(a) (070)",635,339,18,7,271
