"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUANCABAMBA (000)",33768,2941,2567,18844,369,6071,522,2454
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",52,52,,,,,,
"Profes., científicos e intelectuales (002)",1963,1515,,444,1,3,,
"Técnicos de nivel medio y trab. asimilados (003)",455,351,,93,6,4,1,
"Jefes y empleados de oficina (004)",445,444,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1274,135,15,943,18,163,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",15491,1,1,15189,299,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1278,,255,841,10,172,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1011,95,327,545,18,26,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",8479,200,1878,357,4,5519,521,
"Otra (010)",66,66,,,,,,
"Ocupaciñn no especificada (011)",800,82,91,431,13,183,,
"Desocupado (012)",2454,,,,,,,2454
"Hombres (013)",26317,1673,2111,16173,322,4029,25,1984
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",43,43,,,,,,
"Profes., científicos e intelectuales (015)",1011,791,,218,,2,,
"Técnicos de nivel medio y trab. asimilados (016)",290,213,,70,4,3,,
"Jefes y empleados de oficina (017)",245,245,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",653,64,7,526,7,49,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",14481,1,1,14192,286,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",594,,185,377,6,26,,
"Obreros construc.,conf.,papel, fab., instr. (021)",978,95,316,528,18,21,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",5778,129,1556,166,1,3901,25,
"Otra (023)",65,65,,,,,,
"Ocupaciñn no especificada (024)",195,27,46,96,,26,,
"Desocupado (025)",1984,,,,,,,1984
"Mujeres (026)",7451,1268,456,2671,47,2042,497,470
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",9,9,,,,,,
"Profes., científicos e intelectuales (028)",952,724,,226,1,1,,
"Técnicos de nivel medio y trab. asimilados (029)",165,138,,23,2,1,1,
"Jefes y empleados de oficina (030)",200,199,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",621,71,8,417,11,114,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1010,,,997,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",684,,70,464,4,146,,
"Obreros construc.,conf.,papel, fab., instr. (034)",33,,11,17,,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2701,71,322,191,3,1618,496,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",605,55,45,335,13,157,,
"Desocupado (038)",470,,,,,,,470
,,,,,,,,
"URBANA (039)",5728,1871,543,2353,32,359,244,326
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",27,27,,,,,,
"Profes., científicos e intelectuales (041)",1195,964,,228,1,2,,
"Técnicos de nivel medio y trab. asimilados (042)",280,212,,65,3,,,
"Jefes y empleados de oficina (043)",337,336,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",782,74,2,589,8,109,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",600,,,596,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",340,,56,269,5,10,,
"Obreros construc.,conf.,papel, fab., instr. (047)",516,64,132,305,8,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1148,123,323,245,3,210,244,
"Otra (049)",46,46,,,,,,
"Ocupaciñn no especificada (050)",131,25,30,55,,21,,
"Desocupado (051)",326,,,,,,,326
"Hombres (052)",3551,1010,469,1614,20,200,5,233
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",22,22,,,,,,
"Profes., científicos e intelectuales (054)",541,461,,79,,1,,
"Técnicos de nivel medio y trab. asimilados (055)",172,122,,48,2,,,
"Jefes y empleados de oficina (056)",169,169,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",349,33,1,290,2,23,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",541,,,537,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",286,,54,221,4,7,,
"Obreros construc.,conf.,papel, fab., instr. (060)",505,64,125,301,8,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",626,82,269,114,,156,5,
"Otra (062)",45,45,,,,,,
"Ocupaciñn no especificada (063)",62,12,20,24,,6,,
"Desocupado (064)",233,,,,,,,233
"Mujeres (065)",2177,861,74,739,12,159,239,93
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,5,,,,,,
"Profes., científicos e intelectuales (067)",654,503,,149,1,1,,
"Técnicos de nivel medio y trab. asimilados (068)",108,90,,17,1,,,
"Jefes y empleados de oficina (069)",168,167,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",433,41,1,299,6,86,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",59,,,59,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",54,,2,48,1,3,,
"Obreros construc.,conf.,papel, fab., instr. (073)",11,,7,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",522,41,54,131,3,54,239,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",69,13,10,31,,15,,
"Desocupado (077)",93,,,,,,,93
,,,,,,,,
"RURAL (078)",28040,1070,2024,16491,337,5712,278,2128
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",25,25,,,,,,
"Profes., científicos e intelectuales (080)",768,551,,216,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",175,139,,28,3,4,1,
"Jefes y empleados de oficina (082)",108,108,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",492,61,13,354,10,54,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",14891,1,1,14593,295,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",938,,199,572,5,162,,
"Obreros construc.,conf.,papel, fab., instr. (086)",495,31,195,240,10,19,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",7331,77,1555,112,1,5309,277,
"Otra (088)",20,20,,,,,,
"Ocupaciñn no especificada (089)",669,57,61,376,13,162,,
"Desocupado (090)",2128,,,,,,,2128
"Hombres (091)",22766,663,1642,14559,302,3829,20,1751
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",21,21,,,,,,
"Profes., científicos e intelectuales (093)",470,330,,139,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",118,91,,22,2,3,,
"Jefes y empleados de oficina (095)",76,76,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",304,31,6,236,5,26,,
