"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",191,1,84,49,50,7
,,,,,,
"URBANA (036)",18044,474,7309,5813,3694,754
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",33,,2,15,15,1
"Profes., científicos e intelectuales (038)",906,,327,393,180,6
"Técnicos de nivel medio y trab. asimilados (039)",584,,258,204,109,13
"Jefes y empleados de oficina (040)",570,,311,184,73,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2832,72,934,997,703,126
"Agricult. trabaj. calif.agrop. y pesqueros (042)",4655,63,1703,1395,1098,396
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1552,59,681,510,256,46
"Obreros construc., conf., papel, fab., instr. (044)",2279,18,935,813,477,36
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",4322,261,2040,1203,704,114
"Otra (046)",55,,13,30,12,
"Ocupación no especificada (047)",256,1,105,69,67,14
"Hombres (048)",13012,322,5163,4135,2772,620
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",28,,2,13,12,1
"Profes., científicos e intelectuales (050)",454,,118,210,120,6
"Técnicos de nivel medio y trab. asimilados (051)",345,,135,119,80,11
"Jefes y empleados de oficina (052)",204,,78,75,49,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",924,38,315,306,221,44
"Agricult. trabaj. calif.agrop. y pesqueros (054)",4557,63,1670,1372,1065,387
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",890,18,351,299,183,39
"Obreros construc., conf., papel, fab., instr. (056)",2245,18,923,800,468,36
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3241,185,1535,890,544,87
"Otra (058)",54,,12,30,12,
"Ocupación no especificada (059)",70,,24,21,18,7
"Mujeres (060)",5032,152,2146,1678,922,134
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",5,,,2,3,
"Profes., científicos e intelectuales (062)",452,,209,183,60,
"Técnicos de nivel medio y trab. asimilados (063)",239,,123,85,29,2
"Jefes y empleados de oficina (064)",366,,233,109,24,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1908,34,619,691,482,82
"Agricult. trabaj. calif.agrop. y pesqueros (066)",98,,33,23,33,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",662,41,330,211,73,7
"Obreros construc., conf., papel, fab., instr. (068)",34,,12,13,9,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1081,76,505,313,160,27
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",186,1,81,48,49,7
,,,,,,
"RURAL (072)",1401,54,597,356,307,87
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",1,,1,,,
"Profes., científicos e intelectuales (074)",21,,9,8,4,
"Técnicos de nivel medio y trab. asimilados (075)",7,1,4,2,,
"Jefes y empleados de oficina (076)",4,,2,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",157,8,71,47,26,5
"Agricult. trabaj. calif.agrop. y pesqueros (078)",502,1,121,131,187,62
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",27,,13,10,4,
"Obreros construc., conf., papel, fab., instr. (080)",88,2,38,28,19,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",587,42,335,128,63,19
"Otra (082)",1,,,1,,
"Ocupación no especificada (083)",6,,3,1,2,
"Hombres (084)",1152,40,491,293,251,77
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,1,,,
"Profes., científicos e intelectuales (086)",3,,1,,2,
"Técnicos de nivel medio y trab. asimilados (087)",4,1,2,1,,
"Jefes y empleados de oficina (088)",1,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",72,5,31,26,8,2
"Agricult. trabaj. calif.agrop. y pesqueros (090)",482,1,117,127,179,58
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",21,,11,7,3,
"Obreros construc., conf., papel, fab., instr. (092)",58,,26,19,12,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",508,33,302,112,45,16
"Otra (094)",1,,,1,,
"Ocupación no especificada (095)",1,,,,1,
"Mujeres (096)",249,14,106,63,56,10
"Profes., científicos e intelectuales (098)",18,,8,8,2,
"Técnicos de nivel medio y trab. asimilados (099)",3,,2,1,,
"Jefes y empleados de oficina (100)",3,,2,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",85,3,40,21,18,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",20,,4,4,8,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",6,,2,3,1,
"Obreros construc., conf., papel, fab., instr. (104)",30,2,12,9,7,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",79,9,33,16,18,3
"Ocupación no especificada (107)",5,,3,1,1,
