"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia DOS DE MAYO (000)",12846,1417,2992,5083,323,2152,165,714
"Agric., ganadería, caza y silvicultura (001)",8362,5,2510,3640,276,1931,,
"Pesca (002)",4,2,,2,,,,
"Explotación de minas y canteras (003)",57,13,42,,2,,,
"Industrias manufactureras (004)",306,6,66,197,18,19,,
"Suministro de electricidad, gas y agua (005)",2,,2,,,,,
"Construcción (006)",283,11,219,47,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",857,27,10,697,11,112,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",41,2,9,29,,1,,
"Comercio al por mayor (009)",31,2,1,25,,3,,
"Comercio al por menor (010)",785,23,,643,11,108,,
"Hoteles y restaurantes (011)",197,16,12,156,4,9,,
"Trans., almac. y comunicaciones (012)",231,37,38,143,5,8,,
"Intermediación financiera (013)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (014)",63,33,2,27,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",225,203,22,,,,,
"Enseñanza (016)",843,828,,14,,1,,
"Servicios sociales y de salud (017)",173,168,3,2,,,,
"Otras activ. serv.comun.soc y personales (018)",72,24,6,40,,2,,
"Hogares privados con servicio doméstico (019)",165,,,,,,165,
"Actividad economica no especificada (021)",287,39,60,118,2,68,,
"Desocupado (022)",714,,,,,,,714
"Hombres (023)",9544,809,2803,3983,266,1129,24,530
"Agric., ganadería, caza y silvicultura (024)",6817,5,2352,3188,230,1042,,
"Pesca (025)",4,2,,2,,,,
"Explotación de minas y canteras (026)",56,12,42,,2,,,
"Industrias manufactureras (027)",262,4,63,162,18,15,,
"Suministro de electricidad, gas y agua (028)",2,,2,,,,,
"Construcción (029)",280,11,217,46,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",401,17,10,337,6,31,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",39,2,9,28,,,,
"Comercio al por mayor (032)",25,1,1,21,,2,,
"Comercio al por menor (033)",337,14,,288,6,29,,
"Hoteles y restaurantes (034)",37,8,7,19,1,2,,
"Trans., almac. y comunicaciones (035)",223,34,36,141,4,8,,
"Intermediación financiera (036)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (037)",53,26,2,25,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",174,153,21,,,,,
"Enseñanza (039)",452,444,,8,,,,
"Servicios sociales y de salud (040)",66,63,1,2,,,,
"Otras activ. serv.comun.soc y personales (041)",41,14,5,21,,1,,
"Hogares privados con servicio doméstico (042)",24,,,,,,24,
"Actividad economica no especificada (044)",119,13,45,32,,29,,
"Desocupado (045)",530,,,,,,,530
"Mujeres (046)",3302,608,189,1100,57,1023,141,184
"Agric., ganadería, caza y silvicultura (047)",1545,,158,452,46,889,,
"Explotación de minas y canteras (049)",1,1,,,,,,
"Industrias manufactureras (050)",44,2,3,35,,4,,
"Construcción (052)",3,,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",456,10,,360,5,81,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,1,,1,,
"Comercio al por mayor (055)",6,1,,4,,1,,
"Comercio al por menor (056)",448,9,,355,5,79,,
"Hoteles y restaurantes (057)",160,8,5,137,3,7,,
"Trans., almac. y comunicaciones (058)",8,3,2,2,1,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",10,7,,2,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",51,50,1,,,,,
"Enseñanza (062)",391,384,,6,,1,,
"Servicios sociales y de salud (063)",107,105,2,,,,,
"Otras activ. serv.comun.soc y personales (064)",31,10,1,19,,1,,
"Hogares privados con servicio doméstico (065)",141,,,,,,141,
"Actividad economica no especificada (067)",168,26,15,86,2,39,,
"Desocupado (068)",184,,,,,,,184
,,,,,,,,
"URBANA (069)",4935,1204,754,2086,50,426,106,309
"Agric., ganadería, caza y silvicultura (070)",1703,4,466,931,20,282,,
"Pesca (071)",1,,,1,,,,
"Explotación de minas y canteras (072)",39,10,29,,,,,
"Industrias manufactureras (073)",236,5,53,149,15,14,,
"Suministro de electricidad, gas y agua (074)",2,,2,,,,,
"Construcción (075)",172,11,123,36,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",728,24,9,590,5,100,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",40,2,8,29,,1,,
"Comercio al por mayor (078)",25,2,1,19,,3,,
"Comercio al por menor (079)",663,20,,542,5,96,,
"Hoteles y restaurantes (080)",161,12,9,129,4,7,,
"Trans., almac. y comunicaciones (081)",193,33,27,122,4,7,,
"Intermediación financiera (082)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (083)",55,26,1,27,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",197,178,19,,,,,
"Enseñanza (085)",725,713,,11,,1,,
"Servicios sociales y de salud (086)",155,150,3,2,,,,
"Otras activ. serv.comun.soc y personales (087)",60,20,2,36,,2,,
"Hogares privados con servicio doméstico (088)",106,,,,,,106,
"Actividad economica no especificada (090)",88,13,11,52,,12,,
"Desocupado (091)",309,,,,,,,309
"Hombres (092)",3373,678,698,1475,40,237,13,232
"Agric., ganadería, caza y silvicultura (093)",1485,4,431,847,18,185,,
"Pesca (094)",1,,,1,,,,
"Explotación de minas y canteras (095)",39,10,29,,,,,
"Industrias manufactureras (096)",209,3,51,128,15,12,,
"Suministro de electricidad, gas y agua (097)",2,,2,,,,,
"Construcción (098)",169,11,121,35,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",319,15,9,267,1,27,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",38,2,8,28,,,,
"Comercio al por mayor (101)",20,1,1,16,,2,,
"Comercio al por menor (102)",261,12,,223,1,25,,
"Hoteles y restaurantes (103)",28,7,5,13,1,2,,
"Trans., almac. y comunicaciones (104)",185,30,25,120,3,7,,
"Intermediación financiera (105)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (106)",46,20,1,25,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",151,133,18,,,,,
"Enseñanza (108)",378,372,,6,,,,
"Servicios sociales y de salud (109)",58,55,1,2,,,,
"Otras activ. serv.comun.soc y personales (110)",32,10,1,20,,1,,
"Hogares privados con servicio doméstico (111)",13,,,,,,13,
"Actividad economica no especificada (113)",23,5,4,11,,3,,
"Desocupado (114)",232,,,,,,,232
"Mujeres (115)",1562,526,56,611,10,189,93,77
"Agric., ganadería, caza y silvicultura (116)",218,,35,84,2,97,,
"Industrias manufactureras (119)",27,2,2,21,,2,,
"Construcción (121)",3,,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",409,9,,323,4,73,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,,1,,1,,
