"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia PALPA (000)",5347,91,1683,1834,1416,323
"Empleado (001)",867,5,245,361,241,15
"Obrero (002)",2090,30,800,708,466,86
"Trabajador independiente (003)",1715,7,395,596,554,163
"Empleador o patrono (004)",125,,17,37,50,21
"Trabajador familiar no remunerado (005)",286,45,103,62,49,27
"Trabajador del hogar (006)",87,2,29,34,18,4
"Desocupado (008)",177,2,94,36,38,7
"Hombres (009)",3570,63,1135,1153,967,252
"Empleado (010)",431,2,109,170,141,9
"Obrero (011)",1550,23,606,500,349,72
"Trabajador independiente (012)",1204,5,286,393,389,131
"Empleador o patrono (013)",102,,11,33,41,17
"Trabajador familiar no remunerado (014)",144,31,62,24,12,15
"Trabajador del hogar (015)",13,,6,5,1,1
"Desocupado (017)",126,2,55,28,34,7
"Mujeres (018)",1777,28,548,681,449,71
"Empleado (019)",436,3,136,191,100,6
"Obrero (020)",540,7,194,208,117,14
"Trabajador independiente (021)",511,2,109,203,165,32
"Empleador o patrono (022)",23,,6,4,9,4
"Trabajador familiar no remunerado (023)",142,14,41,38,37,12
"Trabajador del hogar (024)",74,2,23,29,17,3
"Desocupado (026)",51,,39,8,4,
,,,,,,
"URBANA (027)",3494,74,1090,1228,911,191
"Empleado (028)",722,5,195,299,209,14
"Obrero (029)",1204,24,481,410,239,50
"Trabajador independiente (030)",1167,5,269,416,374,103
"Empleador o patrono (031)",51,,13,21,16,1
"Trabajador familiar no remunerado (032)",170,37,52,36,30,15
"Trabajador del hogar (033)",60,2,20,20,16,2
"Desocupado (035)",120,1,60,26,27,6
"Hombres (036)",2191,49,686,730,581,145
"Empleado (037)",360,2,85,140,124,9
"Obrero (038)",857,17,346,280,172,42
"Trabajador independiente (039)",754,3,181,255,238,77
"Empleador o patrono (040)",39,,7,18,13,1
"Trabajador familiar no remunerado (041)",88,26,28,15,9,10
"Trabajador del hogar (042)",5,,3,1,1,
"Desocupado (044)",88,1,36,21,24,6
"Mujeres (045)",1303,25,404,498,330,46
"Empleado (046)",362,3,110,159,85,5
"Obrero (047)",347,7,135,130,67,8
"Trabajador independiente (048)",413,2,88,161,136,26
"Empleador o patrono (049)",12,,6,3,3,
"Trabajador familiar no remunerado (050)",82,11,24,21,21,5
"Trabajador del hogar (051)",55,2,17,19,15,2
"Desocupado (053)",32,,24,5,3,
,,,,,,
"RURAL (054)",1853,17,593,606,505,132
"Empleado (055)",145,,50,62,32,1
"Obrero (056)",886,6,319,298,227,36
"Trabajador independiente (057)",548,2,126,180,180,60
"Empleador o patrono (058)",74,,4,16,34,20
"Trabajador familiar no remunerado (059)",116,8,51,26,19,12
"Trabajador del hogar (060)",27,,9,14,2,2
"Desocupado (062)",57,1,34,10,11,1
"Hombres (063)",1379,14,449,423,386,107
"Empleado (064)",71,,24,30,17,
"Obrero (065)",693,6,260,220,177,30
"Trabajador independiente (066)",450,2,105,138,151,54
"Empleador o patrono (067)",63,,4,15,28,16
"Trabajador familiar no remunerado (068)",56,5,34,9,3,5
"Trabajador del hogar (069)",8,,3,4,,1
"Desocupado (071)",38,1,19,7,10,1
"Mujeres (072)",474,3,144,183,119,25
"Empleado (073)",74,,26,32,15,1
"Obrero (074)",193,,59,78,50,6
"Trabajador independiente (075)",98,,21,42,29,6
"Empleador o patrono (076)",11,,,1,6,4
"Trabajador familiar no remunerado (077)",60,3,17,17,16,7
"Trabajador del hogar (078)",19,,6,10,2,1
"Desocupado (080)",19,,15,3,1,
