"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia GRAU (000)",5733,1107,920,2782,55,816,53
"Sin nivel (001)",714,5,65,432,6,198,8
"Educación inicial (002)",8,,3,3,,2,
"Primaria (003)",1800,30,301,1164,13,275,17
"Secundaria (004)",1921,137,465,969,22,300,28
"Superior no univ. incompleta (005)",232,76,40,90,6,20,
"Superior no univ. completa (006)",651,528,28,75,5,15,
"Superior univ. incompleta (007)",102,63,12,22,1,4,
"Superior univ. completa (008)",305,268,6,27,2,2,
"Hombres (010)",4201,725,843,2170,45,411,7
"Sin nivel (011)",354,3,48,248,5,50,
"Educación inicial (012)",5,,3,2,,,
"Primaria (013)",1440,15,274,995,10,144,2
"Secundaria (014)",1507,90,436,768,18,190,5
"Superior no univ. incompleta (015)",175,51,39,65,6,14,
"Superior no univ. completa (016)",425,341,26,46,4,8,
"Superior univ. incompleta (017)",81,46,11,20,1,3,
"Superior univ. completa (018)",214,179,6,26,1,2,
"Mujeres (020)",1532,382,77,612,10,405,46
"Sin nivel (021)",360,2,17,184,1,148,8
"Educación inicial (022)",3,,,1,,2,
"Primaria (023)",360,15,27,169,3,131,15
"Secundaria (024)",414,47,29,201,4,110,23
"Superior no univ. incompleta (025)",57,25,1,25,,6,
"Superior no univ. completa (026)",226,187,2,29,1,7,
"Superior univ. incompleta (027)",21,17,1,2,,1,
"Superior univ. completa (028)",91,89,,1,1,,
,,,,,,,
"URBANA (030)",2666,865,477,993,24,267,40
"Sin nivel (031)",169,3,16,95,1,48,6
"Educación inicial (032)",2,,1,1,,,
"Primaria (033)",606,21,136,345,4,88,12
"Secundaria (034)",920,106,264,410,8,110,22
"Superior no univ. incompleta (035)",150,52,28,54,5,11,
"Superior no univ. completa (036)",517,429,19,57,4,8,
"Superior univ. incompleta (037)",78,54,10,13,,1,
"Superior univ. completa (038)",224,200,3,18,2,1,
"Hombres (040)",1759,546,431,646,14,117,5
"Sin nivel (041)",49,2,12,30,,5,
"Educación inicial (042)",2,,1,1,,,
"Primaria (043)",423,11,122,245,1,44,
"Secundaria (044)",649,66,240,278,4,56,5
"Superior no univ. incompleta (045)",105,32,27,33,5,8,
"Superior no univ. completa (046)",323,270,17,30,3,3,
"Superior univ. incompleta (047)",59,38,9,12,,,
"Superior univ. completa (048)",149,127,3,17,1,1,
"Mujeres (050)",907,319,46,347,10,150,35
"Sin nivel (051)",120,1,4,65,1,43,6
"Primaria (053)",183,10,14,100,3,44,12
"Secundaria (054)",271,40,24,132,4,54,17
"Superior no univ. incompleta (055)",45,20,1,21,,3,
"Superior no univ. completa (056)",194,159,2,27,1,5,
"Superior univ. incompleta (057)",19,16,1,1,,1,
"Superior univ. completa (058)",75,73,,1,1,,
,,,,,,,
"RURAL (060)",3067,242,443,1789,31,549,13
"Sin nivel (061)",545,2,49,337,5,150,2
"Educación inicial (062)",6,,2,2,,2,
"Primaria (063)",1194,9,165,819,9,187,5
"Secundaria (064)",1001,31,201,559,14,190,6
"Superior no univ. incompleta (065)",82,24,12,36,1,9,
"Superior no univ. completa (066)",134,99,9,18,1,7,
"Superior univ. incompleta (067)",24,9,2,9,1,3,
"Superior univ. completa (068)",81,68,3,9,,1,
"Hombres (070)",2442,179,412,1524,31,294,2
"Sin nivel (071)",305,1,36,218,5,45,
"Educación inicial (072)",3,,2,1,,,
"Primaria (073)",1017,4,152,750,9,100,2
"Secundaria (074)",858,24,196,490,14,134,
"Superior no univ. incompleta (075)",70,19,12,32,1,6,
"Superior no univ. completa (076)",102,71,9,16,1,5,
"Superior univ. incompleta (077)",22,8,2,8,1,3,
"Superior univ. completa (078)",65,52,3,9,,1,
"Mujeres (080)",625,63,31,265,,255,11
"Sin nivel (081)",240,1,13,119,,105,2
"Educación inicial (082)",3,,,1,,2,
"Primaria (083)",177,5,13,69,,87,3
"Secundaria (084)",143,7,5,69,,56,6
"Superior no univ. incompleta (085)",12,5,,4,,3,
"Superior no univ. completa (086)",32,28,,2,,2,
"Superior univ. incompleta (087)",2,1,,1,,,
"Superior univ. completa (088)",16,16,,,,,
