"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PUERTO INCA (000)",10294,731,1867,5696,118,1685,197
"Sin nivel (001)",630,3,83,417,6,110,11
"Educación inicial (002)",9,,2,4,,3,
"Primaria (003)",5610,35,1026,3364,73,1002,110
"Secundaria (004)",3095,112,672,1690,27,523,71
"Superior no univ. incompleta (005)",193,41,35,95,2,17,3
"Superior no univ. completa (006)",313,206,24,61,3,18,1
"Superior univ. incompleta (007)",101,44,17,30,4,6,
"Superior univ. completa (008)",343,290,8,35,3,6,1
"Hombres (010)",8397,441,1645,5008,106,1080,117
"Sin nivel (011)",407,1,65,304,2,33,2
"Educación inicial (012)",7,,2,3,,2,
"Primaria (013)",4649,17,868,3005,69,621,69
"Secundaria (014)",2677,77,629,1516,25,388,42
"Superior no univ. incompleta (015)",154,27,34,76,2,12,3
"Superior no univ. completa (016)",209,120,22,50,2,15,
"Superior univ. incompleta (017)",83,29,17,28,4,5,
"Superior univ. completa (018)",211,170,8,26,2,4,1
"Mujeres (020)",1897,290,222,688,12,605,80
"Sin nivel (021)",223,2,18,113,4,77,9
"Educación inicial (022)",2,,,1,,1,
"Primaria (023)",961,18,158,359,4,381,41
"Secundaria (024)",418,35,43,174,2,135,29
"Superior no univ. incompleta (025)",39,14,1,19,,5,
"Superior no univ. completa (026)",104,86,2,11,1,3,1
"Superior univ. incompleta (027)",18,15,,2,,1,
"Superior univ. completa (028)",132,120,,9,1,2,
,,,,,,,
"URBANA (030)",2120,426,468,979,35,162,50
"Sin nivel (031)",60,,5,47,1,5,2
"Primaria (033)",732,23,177,417,20,69,26
"Secundaria (034)",818,85,233,403,9,69,19
"Superior no univ. incompleta (035)",89,21,19,41,,7,1
"Superior no univ. completa (036)",178,121,17,32,,7,1
"Superior univ. incompleta (037)",58,24,14,16,3,1,
"Superior univ. completa (038)",185,152,3,23,2,4,1
"Hombres (040)",1517,271,419,697,31,82,17
"Sin nivel (041)",25,,3,21,,,1
"Primaria (043)",513,11,144,296,19,36,7
"Secundaria (044)",631,59,221,302,8,34,7
"Superior no univ. incompleta (045)",62,15,18,25,,3,1
"Superior no univ. completa (046)",121,77,16,23,,5,
"Superior univ. incompleta (047)",48,15,14,15,3,1,
"Superior univ. completa (048)",117,94,3,15,1,3,1
"Mujeres (050)",603,155,49,282,4,80,33
"Sin nivel (051)",35,,2,26,1,5,1
"Primaria (053)",219,12,33,121,1,33,19
"Secundaria (054)",187,26,12,101,1,35,12
"Superior no univ. incompleta (055)",27,6,1,16,,4,
"Superior no univ. completa (056)",57,44,1,9,,2,1
"Superior univ. incompleta (057)",10,9,,1,,,
"Superior univ. completa (058)",68,58,,8,1,1,
,,,,,,,
"RURAL (060)",8174,305,1399,4717,83,1523,147
"Sin nivel (061)",570,3,78,370,5,105,9
"Educación inicial (062)",9,,2,4,,3,
"Primaria (063)",4878,12,849,2947,53,933,84
"Secundaria (064)",2277,27,439,1287,18,454,52
"Superior no univ. incompleta (065)",104,20,16,54,2,10,2
"Superior no univ. completa (066)",135,85,7,29,3,11,
"Superior univ. incompleta (067)",43,20,3,14,1,5,
"Superior univ. completa (068)",158,138,5,12,1,2,
"Hombres (070)",6880,170,1226,4311,75,998,100
"Sin nivel (071)",382,1,62,283,2,33,1
"Educación inicial (072)",7,,2,3,,2,
"Primaria (073)",4136,6,724,2709,50,585,62
"Secundaria (074)",2046,18,408,1214,17,354,35
"Superior no univ. incompleta (075)",92,12,16,51,2,9,2
"Superior no univ. completa (076)",88,43,6,27,2,10,
"Superior univ. incompleta (077)",35,14,3,13,1,4,
"Superior univ. completa (078)",94,76,5,11,1,1,
"Mujeres (080)",1294,135,173,406,8,525,47
"Sin nivel (081)",188,2,16,87,3,72,8
"Educación inicial (082)",2,,,1,,1,
"Primaria (083)",742,6,125,238,3,348,22
"Secundaria (084)",231,9,31,73,1,100,17
"Superior no univ. incompleta (085)",12,8,,3,,1,
"Superior no univ. completa (086)",47,42,1,2,1,1,
"Superior univ. incompleta (087)",8,6,,1,,1,
"Superior univ. completa (088)",64,62,,1,,1,
