"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia HUACAYBAMBA (000)",4631,22,395,43,69,244,2207,78,75,1156,16,94,232
"Agric., ganadería, caza y silvicultura (001)",3115,,1,2,,,2205,,,907,,,
"Pesca (002)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (003)",10,,,,,,,5,,5,,,
"Industrias manufactureras (004)",59,,,,,,,58,1,,,,
"Suministro de electricidad, gas y agua (005)",1,,,,,,,,,1,,,
"Construcción (006)",140,,,,,,,1,48,91,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",247,,,3,,214,,11,,19,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",2,,,,,,,2,,,,,
"Comercio al por mayor (009)",13,,,,,13,,,,,,,
"Comercio al por menor (010)",232,,,3,,201,,9,,19,,,
"Hoteles y restaurantes (011)",37,,,1,,24,,,,12,,,
"Trans., almac. y comunicaciones (012)",34,,,2,2,,,,22,8,,,
"Intermediación financiera (013)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",13,,4,2,3,2,,,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",125,18,10,8,51,2,,3,3,14,16,,
"Enseñanza (016)",386,4,365,1,10,,,,,6,,,
"Servicios sociales y de salud (017)",37,,13,22,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (018)",14,,1,2,1,1,,,,9,,,
"Hogares privados con servicio doméstico (019)",83,,,,,,,,,83,,,
"Actividad economica no especificada (021)",94,,,,,,,,,,,94,
"Desocupado (022)",232,,,,,,,,,,,,232
"Hombres (023)",3840,19,239,30,53,108,2094,73,75,925,16,22,186
"Agric., ganadería, caza y silvicultura (024)",2870,,1,2,,,2092,,,775,,,
"Pesca (025)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (026)",9,,,,,,,5,,4,,,
"Industrias manufactureras (027)",54,,,,,,,53,1,,,,
"Suministro de electricidad, gas y agua (028)",1,,,,,,,,,1,,,
"Construcción (029)",140,,,,,,,1,48,91,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",127,,,2,,100,,11,,14,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",2,,,,,,,2,,,,,
"Comercio al por mayor (032)",10,,,,,10,,,,,,,
"Comercio al por menor (033)",115,,,2,,90,,9,,14,,,
"Hoteles y restaurantes (034)",5,,,1,,3,,,,1,,,
"Trans., almac. y comunicaciones (035)",29,,,,1,,,,22,6,,,
"Intermediación financiera (036)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",11,,4,2,2,2,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",112,17,9,7,42,2,,3,3,13,16,,
"Enseñanza (039)",229,2,218,,6,,,,,3,,,
"Servicios sociales y de salud (040)",20,,5,15,,,,,,,,,
"Otras activ. serv.comun.soc y personales (041)",4,,1,1,1,1,,,,,,,
"Hogares privados con servicio doméstico (042)",17,,,,,,,,,17,,,
"Actividad economica no especificada (044)",22,,,,,,,,,,,22,
"Desocupado (045)",186,,,,,,,,,,,,186
"Mujeres (046)",791,3,156,13,16,136,113,5,,231,,72,46
"Agric., ganadería, caza y silvicultura (047)",245,,,,,,113,,,132,,,
"Explotación de minas y canteras (049)",1,,,,,,,,,1,,,
"Industrias manufactureras (050)",5,,,,,,,5,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",120,,,1,,114,,,,5,,,
"Comercio al por mayor (055)",3,,,,,3,,,,,,,
"Comercio al por menor (056)",117,,,1,,111,,,,5,,,
"Hoteles y restaurantes (057)",32,,,,,21,,,,11,,,
"Trans., almac. y comunicaciones (058)",5,,,2,1,,,,,2,,,
"Activid.inmobil., empres. y alquileres (060)",2,,,,1,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",13,1,1,1,9,,,,,1,,,
"Enseñanza (062)",157,2,147,1,4,,,,,3,,,
"Servicios sociales y de salud (063)",17,,8,7,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (064)",10,,,1,,,,,,9,,,
"Hogares privados con servicio doméstico (065)",66,,,,,,,,,66,,,
"Actividad economica no especificada (067)",72,,,,,,,,,,,72,
"Desocupado (068)",46,,,,,,,,,,,,46
,,,,,,,,,,,,,
"URBANA (069)",1118,19,242,28,47,149,230,37,31,233,15,35,52
"Agric., ganadería, caza y silvicultura (070)",351,,,1,,,230,,,120,,,
"Explotación de minas y canteras (072)",1,,,,,,,1,,,,,
"Industrias manufactureras (073)",28,,,,,,,28,,,,,
"Construcción (075)",46,,,,,,,1,12,33,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",144,,,1,,128,,6,,9,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",1,,,,,,,1,,,,,
"Comercio al por mayor (078)",9,,,,,9,,,,,,,
"Comercio al por menor (079)",134,,,1,,119,,5,,9,,,
"Hoteles y restaurantes (080)",25,,,1,,17,,,,7,,,
"Trans., almac. y comunicaciones (081)",23,,,2,1,,,,15,5,,,
"Intermediación financiera (082)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",10,,4,2,1,2,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",94,15,10,5,37,2,,1,3,6,15,,
"Enseñanza (085)",234,4,217,1,6,,,,,6,,,
"Servicios sociales y de salud (086)",23,,9,13,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (087)",8,,1,2,,,,,,5,,,
"Hogares privados con servicio doméstico (088)",42,,,,,,,,,42,,,
"Actividad economica no especificada (090)",35,,,,,,,,,,,35,
"Desocupado (091)",52,,,,,,,,,,,,52
"Hombres (092)",810,16,148,19,35,62,218,36,31,171,15,13,46
"Agric., ganadería, caza y silvicultura (093)",330,,,1,,,218,,,111,,,
"Explotación de minas y canteras (095)",1,,,,,,,1,,,,,
"Industrias manufactureras (096)",27,,,,,,,27,,,,,
"Construcción (098)",46,,,,,,,1,12,33,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",69,,,,,56,,6,,7,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",1,,,,,,,1,,,,,
"Comercio al por mayor (101)",6,,,,,6,,,,,,,
"Comercio al por menor (102)",62,,,,,50,,5,,7,,,
"Hoteles y restaurantes (103)",3,,,1,,2,,,,,,,
"Trans., almac. y comunicaciones (104)",18,,,,,,,,15,3,,,
"Intermediación financiera (105)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",10,,4,2,1,2,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",84,14,9,4,30,2,,1,3,6,15,,
"Enseñanza (108)",136,2,128,,3,,,,,3,,,
"Servicios sociales y de salud (109)",15,,5,10,,,,,,,,,
"Otras activ. serv.comun.soc y personales (110)",2,,1,1,,,,,,,,,
"Hogares privados con servicio doméstico (111)",8,,,,,,,,,8,,,
"Actividad economica no especificada (113)",13,,,,,,,,,,,13,
"Desocupado (114)",46,,,,,,,,,,,,46
"Mujeres (115)",308,3,94,9,12,87,12,1,,62,,22,6
"Agric., ganadería, caza y silvicultura (116)",21,,,,,,12,,,9,,,
"Industrias manufactureras (119)",1,,,,,,,1,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",75,,,1,,72,,,,2,,,
"Comercio al por mayor (124)",3,,,,,3,,,,,,,
"Comercio al por menor (125)",72,,,1,,69,,,,2,,,
"Hoteles y restaurantes (126)",22,,,,,15,,,,7,,,
"Trans., almac. y comunicaciones (127)",5,,,2,1,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",10,1,1,1,7,,,,,,,,
"Enseñanza (131)",98,2,89,1,3,,,,,3,,,
"Servicios sociales y de salud (132)",8,,4,3,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (133)",6,,,1,,,,,,5,,,
"Hogares privados con servicio doméstico (134)",34,,,,,,,,,34,,,
"Actividad economica no especificada (136)",22,,,,,,,,,,,22,
"Desocupado (137)",6,,,,,,,,,,,,6
,,,,,,,,,,,,,
"RURAL (138)",3513,3,153,15,22,95,1977,41,44,923,1,59,180
"Agric., ganadería, caza y silvicultura (139)",2764,,1,1,,,1975,,,787,,,
"Pesca (140)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (141)",9,,,,,,,4,,5,,,
"Industrias manufactureras (142)",31,,,,,,,30,1,,,,
"Suministro de electricidad, gas y agua (143)",1,,,,,,,,,1,,,
"Construcción (144)",94,,,,,,,,36,58,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",103,,,2,,86,,5,,10,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,,,,,1,,,,,
"Comercio al por mayor (147)",4,,,,,4,,,,,,,
"Comercio al por menor (148)",98,,,2,,82,,4,,10,,,
"Hoteles y restaurantes (149)",12,,,,,7,,,,5,,,
"Trans., almac. y comunicaciones (150)",11,,,,1,,,,7,3,,,
"Activid.inmobil., empres. y alquileres (152)",3,,,,2,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",31,3,,3,14,,,2,,8,1,,
"Enseñanza (154)",152,,148,,4,,,,,,,,
"Servicios sociales y de salud (155)",14,,4,9,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",6,,,,1,1,,,,4,,,
"Hogares privados con servicio doméstico (157)",41,,,,,,,,,41,,,
"Actividad economica no especificada (159)",59,,,,,,,,,,,59,
"Desocupado (160)",180,,,,,,,,,,,,180
"Hombres (161)",3030,3,91,11,18,46,1876,37,44,754,1,9,140
"Agric., ganadería, caza y silvicultura (162)",2540,,1,1,,,1874,,,664,,,
"Pesca (163)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (164)",8,,,,,,,4,,4,,,
"Industrias manufactureras (165)",27,,,,,,,26,1,,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,,,1,,,
"Construcción (167)",94,,,,,,,,36,58,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",58,,,2,,44,,5,,7,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,,,,1,,,,,
"Comercio al por mayor (170)",4,,,,,4,,,,,,,
"Comercio al por menor (171)",53,,,2,,40,,4,,7,,,
