"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ICA (000)",129962,38603,43907,38848,2173,3505,2926
"Sin nivel (001)",1236,75,579,451,12,69,50
"Educación inicial (002)",60,3,31,10,,10,6
"Primaria (003)",14290,847,6917,5110,224,747,445
"Secundaria (004)",56409,7988,26559,17857,734,1593,1678
"Superior no univ. incompleta (005)",8951,2643,2865,2816,146,216,265
"Superior no univ. completa (006)",15242,7485,3152,3872,231,242,260
"Superior univ. incompleta (007)",8960,3514,1898,2900,219,312,117
"Superior univ. completa (008)",24814,16048,1906,5832,607,316,105
"Hombres (010)",80799,21227,29810,26531,1514,1504,213
"Sin nivel (011)",504,37,255,184,8,15,5
"Educación inicial (012)",31,2,15,5,,6,3
"Primaria (013)",8801,549,4496,3219,156,349,32
"Secundaria (014)",38224,5404,18622,12838,510,726,124
"Superior no univ. incompleta (015)",5477,1543,1835,1908,91,86,14
"Superior no univ. completa (016)",7591,3091,1918,2367,145,56,14
"Superior univ. incompleta (017)",5943,2131,1391,2098,165,145,13
"Superior univ. completa (018)",14228,8470,1278,3912,439,121,8
"Mujeres (020)",49163,17376,14097,12317,659,2001,2713
"Sin nivel (021)",732,38,324,267,4,54,45
"Educación inicial (022)",29,1,16,5,,4,3
"Primaria (023)",5489,298,2421,1891,68,398,413
"Secundaria (024)",18185,2584,7937,5019,224,867,1554
"Superior no univ. incompleta (025)",3474,1100,1030,908,55,130,251
"Superior no univ. completa (026)",7651,4394,1234,1505,86,186,246
"Superior univ. incompleta (027)",3017,1383,507,802,54,167,104
"Superior univ. completa (028)",10586,7578,628,1920,168,195,97
,,,,,,,
"URBANA (030)",118522,37330,36467,36702,2052,3200,2771
"Sin nivel (031)",984,69,414,390,10,54,47
"Educación inicial (032)",53,3,27,9,,8,6
"Primaria (033)",12003,792,5416,4541,189,643,422
"Secundaria (034)",50093,7644,21920,16819,685,1450,1575
"Superior no univ. incompleta (035)",8445,2568,2536,2734,142,207,258
"Superior no univ. completa (036)",14350,7200,2719,3729,226,230,246
"Superior univ. incompleta (037)",8606,3429,1729,2819,211,304,114
"Superior univ. completa (038)",23988,15625,1706,5661,589,304,103
"Hombres (040)",72860,20442,24629,24862,1410,1315,202
"Sin nivel (041)",395,34,188,150,6,12,5
"Educación inicial (042)",27,2,12,5,,5,3
"Primaria (043)",7201,502,3487,2759,129,294,30
"Secundaria (044)",33661,5150,15294,12005,467,628,117
"Superior no univ. incompleta (045)",5139,1493,1621,1845,88,78,14
"Superior no univ. completa (046)",7059,2959,1627,2272,140,48,13
"Superior univ. incompleta (047)",5674,2072,1263,2032,158,137,12
"Superior univ. completa (048)",13704,8230,1137,3794,422,113,8
"Mujeres (050)",45662,16888,11838,11840,642,1885,2569
"Sin nivel (051)",589,35,226,240,4,42,42
"Educación inicial (052)",26,1,15,4,,3,3
"Primaria (053)",4802,290,1929,1782,60,349,392
"Secundaria (054)",16432,2494,6626,4814,218,822,1458
"Superior no univ. incompleta (055)",3306,1075,915,889,54,129,244
"Superior no univ. completa (056)",7291,4241,1092,1457,86,182,233
"Superior univ. incompleta (057)",2932,1357,466,787,53,167,102
"Superior univ. completa (058)",10284,7395,569,1867,167,191,95
,,,,,,,
"RURAL (060)",11440,1273,7440,2146,121,305,155
"Sin nivel (061)",252,6,165,61,2,15,3
"Educación inicial (062)",7,,4,1,,2,
"Primaria (063)",2287,55,1501,569,35,104,23
"Secundaria (064)",6316,344,4639,1038,49,143,103
"Superior no univ. incompleta (065)",506,75,329,82,4,9,7
"Superior no univ. completa (066)",892,285,433,143,5,12,14
"Superior univ. incompleta (067)",354,85,169,81,8,8,3
"Superior univ. completa (068)",826,423,200,171,18,12,2
"Hombres (070)",7939,785,5181,1669,104,189,11
"Sin nivel (071)",109,3,67,34,2,3,
"Educación inicial (072)",4,,3,,,1,
"Primaria (073)",1600,47,1009,460,27,55,2
"Secundaria (074)",4563,254,3328,833,43,98,7
"Superior no univ. incompleta (075)",338,50,214,63,3,8,
"Superior no univ. completa (076)",532,132,291,95,5,8,1
"Superior univ. incompleta (077)",269,59,128,66,7,8,1
"Superior univ. completa (078)",524,240,141,118,17,8,
"Mujeres (080)",3501,488,2259,477,17,116,144
"Sin nivel (081)",143,3,98,27,,12,3
"Educación inicial (082)",3,,1,1,,1,
"Primaria (083)",687,8,492,109,8,49,21
"Secundaria (084)",1753,90,1311,205,6,45,96
"Superior no univ. incompleta (085)",168,25,115,19,1,1,7
"Superior no univ. completa (086)",360,153,142,48,,4,13
"Superior univ. incompleta (087)",85,26,41,15,1,,2
"Superior univ. completa (088)",302,183,59,53,1,4,2
