"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia CAYLLOMA (000)",895,172,723
"Sin nivel (001)",60,5,55
"Educación inicial (002)",4,1,3
"Primaria (003)",235,42,193
"Secundaria (004)",374,75,299
"Superior no univ. incompleta (005)",70,11,59
"Superior no univ. completa (006)",82,20,62
"Superior univ. incompleta (007)",29,4,25
"Superior univ. completa (008)",41,14,27
"De 14 a 29 años (010)",444,125,319
"Sin nivel (011)",8,1,7
"Educación inicial (012)",2,,2
"Primaria (013)",67,24,43
"Secundaria (014)",239,61,178
"Superior no univ. incompleta (015)",43,10,33
"Superior no univ. completa (016)",50,15,35
"Superior univ. incompleta (017)",14,4,10
"Superior univ. completa (018)",21,10,11
"De 30 a 44 años (020)",263,41,222
"Sin nivel (021)",26,4,22
"Educación inicial (022)",2,1,1
"Primaria (023)",74,15,59
"Secundaria (024)",90,11,79
"Superior no univ. incompleta (025)",20,1,19
"Superior no univ. completa (026)",25,5,20
"Superior univ. incompleta (027)",9,,9
"Superior univ. completa (028)",17,4,13
"De 45 a 64 años (030)",149,6,143
"Sin nivel (031)",16,,16
"Primaria (033)",73,3,70
"Secundaria (034)",41,3,38
"Superior no univ. incompleta (035)",6,,6
"Superior no univ. completa (036)",6,,6
"Superior univ. incompleta (037)",5,,5
"Superior univ. completa (038)",2,,2
"De 65 y más años (040)",39,,39
"Sin nivel (041)",10,,10
"Primaria (043)",21,,21
"Secundaria (044)",4,,4
"Superior no univ. incompleta (045)",1,,1
"Superior no univ. completa (046)",1,,1
"Superior univ. incompleta (047)",1,,1
"Superior univ. completa (048)",1,,1
,,,
"AREA URBANA (050)",700,120,580
"Sin nivel (051)",41,3,38
"Educación inicial (052)",4,1,3
"Primaria (053)",194,29,165
"Secundaria (054)",298,53,245
"Superior no univ. incompleta (055)",58,10,48
"Superior no univ. completa (056)",58,12,46
"Superior univ. incompleta (057)",20,2,18
"Superior univ. completa (058)",27,10,17
"De 14 a 29 años (060)",338,85,253
"Sin nivel (061)",7,,7
"Educación inicial (062)",2,,2
"Primaria (063)",49,13,36
"Secundaria (064)",188,44,144
"Superior no univ. incompleta (065)",38,9,29
"Superior no univ. completa (066)",34,10,24
"Superior univ. incompleta (067)",7,2,5
"Superior univ. completa (068)",13,7,6
"De 30 a 44 años (070)",210,30,180
"Sin nivel (071)",19,3,16
"Educación inicial (072)",2,1,1
"Primaria (073)",66,13,53
"Secundaria (074)",71,7,64
"Superior no univ. incompleta (075)",15,1,14
"Superior no univ. completa (076)",19,2,17
"Superior univ. incompleta (077)",7,,7
"Superior univ. completa (078)",11,3,8
"De 45 a 64 años (080)",121,5,116
"Sin nivel (081)",9,,9
"Primaria (083)",62,3,59
"Secundaria (084)",35,2,33
"Superior no univ. incompleta (085)",4,,4
"Superior no univ. completa (086)",4,,4
"Superior univ. incompleta (087)",5,,5
"Superior univ. completa (088)",2,,2
"De 65 y más años (090)",31,,31
"Sin nivel (091)",6,,6
"Primaria (093)",17,,17
"Secundaria (094)",4,,4
"Superior no univ. incompleta (095)",1,,1
"Superior no univ. completa (096)",1,,1
"Superior univ. incompleta (097)",1,,1
"Superior univ. completa (098)",1,,1
,,,
"AREA RURAL (100)",195,52,143
"Sin nivel (101)",19,2,17
"Primaria (103)",41,13,28
"Secundaria (104)",76,22,54
"Superior no univ. incompleta (105)",12,1,11
"Superior no univ. completa (106)",24,8,16
"Superior univ. incompleta (107)",9,2,7
"Superior univ. completa (108)",14,4,10
"De 14 a 29 años (110)",106,40,66
"Sin nivel (111)",1,1,
"Primaria (113)",18,11,7
"Secundaria (114)",51,17,34
"Superior no univ. incompleta (115)",5,1,4
"Superior no univ. completa (116)",16,5,11
"Superior univ. incompleta (117)",7,2,5
"Superior univ. completa (118)",8,3,5
"De 30 a 44 años (120)",53,11,42
"Sin nivel (121)",7,1,6
"Primaria (123)",8,2,6
"Secundaria (124)",19,4,15
"Superior no univ. incompleta (125)",5,,5
"Superior no univ. completa (126)",6,3,3
"Superior univ. incompleta (127)",2,,2
"Superior univ. completa (128)",6,1,5
"De 45 a 64 años (130)",28,1,27
"Sin nivel (131)",7,,7
"Primaria (133)",11,,11
"Secundaria (134)",6,1,5
"Superior no univ. incompleta (135)",2,,2
"Superior no univ. completa (136)",2,,2
"De 65 y más años (140)",8,,8
"Sin nivel (141)",4,,4
"Primaria (143)",4,,4
