"CUADRO Nº 8: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR MATERIAL PREDOMINANTE EN LOS PISOS DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"MATERIAL PREDOMINANTE EN LOS PISOS DE LA VIVIENDA",,,,,,
,,TIERRA,CEMENTO,"LOSETAS, TERRAZOS, CERÁMICOS O SIMILARES","PARQUET O MADERA PULIDA","MADERA (PONA, TOR-NILLO, ETC.)","LÁMINAS ASFÁL-TICAS, VINÍLICOS O SIMILARES","OTRO MATERIAL"
,,,,,,,,
"Provincia MARAÑON",,,,,,,,
"Viviendas particulares (001)",6103,5651,328,6,5,90,16,7
"Ocupantes presentes (002)",26556,24691,1389,22,14,346,63,31
"Casa independiente",,,,,,,,
"Viviendas particulares (004)",5333,4918,319,6,5,64,16,5
"Ocupantes presentes (005)",23827,22109,1357,22,14,241,63,21
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Viviendas particulares (013)",5,3,2,,,,,
"Ocupantes presentes (014)",23,14,9,,,,,
"Choza o cabaña",,,,,,,,
"Viviendas particulares (016)",756,723,5,,,26,,2
"Ocupantes presentes (017)",2673,2542,16,,,105,,10
"Vivienda improvisada",,,,,,,,
"Viviendas particulares (019)",1,1,,,,,,
"Ocupantes presentes (020)",4,4,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (022)",4,2,2,,,,,
"Ocupantes presentes (023)",15,8,7,,,,,
"Otro tipo",,,,,,,,
"Viviendas particulares (025)",4,4,,,,,,
"Ocupantes presentes (026)",14,14,,,,,,
,,,,,,,,
URBANA,,,,,,,,
"Viviendas particulares (028)",847,640,193,1,4,8,1,
"Ocupantes presentes (029)",3943,3016,886,2,12,26,1,
"Casa independiente",,,,,,,,
"Viviendas particulares (031)",840,635,191,1,4,8,1,
"Ocupantes presentes (032)",3915,2997,877,2,12,26,1,
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Viviendas particulares (040)",5,3,2,,,,,
"Ocupantes presentes (041)",23,14,9,,,,,
"Choza o cabaña",,,,,,,,
"Vivienda improvisada",,,,,,,,
"Viviendas particulares (046)",1,1,,,,,,
"Ocupantes presentes (047)",4,4,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (049)",1,1,,,,,,
"Ocupantes presentes (050)",1,1,,,,,,
"Otro tipo",,,,,,,,
,,,,,,,,
RURAL,,,,,,,,
"Viviendas particulares (055)",5256,5011,135,5,1,82,15,7
"Ocupantes presentes (056)",22613,21675,503,20,2,320,62,31
"Casa independiente",,,,,,,,
"Viviendas particulares (058)",4493,4283,128,5,1,56,15,5
"Ocupantes presentes (059)",19912,19112,480,20,2,215,62,21
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Choza o cabaña",,,,,,,,
"Viviendas particulares (070)",756,723,5,,,26,,2
"Ocupantes presentes (071)",2673,2542,16,,,105,,10
"Vivienda improvisada",,,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (076)",3,1,2,,,,,
"Ocupantes presentes (077)",14,7,7,,,,,
"Otro tipo",,,,,,,,
"Viviendas particulares (079)",4,4,,,,,,
"Ocupantes presentes (080)",14,14,,,,,,
