"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4058,111,1529,1340,913,165
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",817,1,308,289,164,55
,,,,,,
"URBANA (036)",37525,270,12630,15086,8442,1097
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",111,,8,52,46,5
"Profes., científicos e intelectuales (038)",5079,,1146,2628,1287,18
"Técnicos de nivel medio y trab. asimilados (039)",2111,,804,805,473,29
"Jefes y empleados de oficina (040)",1931,,800,710,414,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",4846,35,1667,1933,1040,171
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2903,3,532,1022,951,395
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",5740,15,2075,2352,1222,76
"Obreros construc., conf., papel, fab., instr. (044)",5051,7,1704,2245,1019,76
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",8002,206,3253,2665,1627,251
"Otra (046)",85,,40,36,9,
"Ocupación no especificada (047)",1666,4,601,638,354,69
"Hombres (048)",26318,163,8842,10499,6018,796
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",83,,3,39,36,5
"Profes., científicos e intelectuales (050)",2694,,552,1320,805,17
"Técnicos de nivel medio y trab. asimilados (051)",1493,,546,574,346,27
"Jefes y empleados de oficina (052)",1016,,336,371,302,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2127,15,789,812,432,79
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2524,3,450,883,832,356
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",5435,14,1934,2268,1155,64
"Obreros construc., conf., papel, fab., instr. (056)",4948,5,1663,2205,1001,74
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",4884,123,2163,1586,872,140
"Otra (058)",84,,39,36,9,
"Ocupación no especificada (059)",1030,3,367,405,228,27
"Mujeres (060)",11207,107,3788,4587,2424,301
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",28,,5,13,10,
"Profes., científicos e intelectuales (062)",2385,,594,1308,482,1
"Técnicos de nivel medio y trab. asimilados (063)",618,,258,231,127,2
"Jefes y empleados de oficina (064)",915,,464,339,112,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2719,20,878,1121,608,92
"Agricult. trabaj. calif.agrop. y pesqueros (066)",379,,82,139,119,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",305,1,141,84,67,12
"Obreros construc., conf., papel, fab., instr. (068)",103,2,41,40,18,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3118,83,1090,1079,755,111
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",636,1,234,233,126,42
,,,,,,
"RURAL (072)",11494,111,4147,4068,2454,714
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,1,4,2,
"Profes., científicos e intelectuales (074)",324,,106,148,69,1
"Técnicos de nivel medio y trab. asimilados (075)",211,,74,105,29,3
"Jefes y empleados de oficina (076)",150,,63,66,21,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",335,3,158,121,40,13
"Agricult. trabaj. calif.agrop. y pesqueros (078)",4574,4,938,1625,1489,518
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",946,,360,463,119,4
"Obreros construc., conf., papel, fab., instr. (080)",879,,301,427,139,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3703,104,1996,985,477,141
"Otra (082)",2,,1,1,,
"Ocupación no especificada (083)",363,,149,123,69,22
"Hombres (084)",9445,81,3311,3437,2049,567
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,1,3,1,
"Profes., científicos e intelectuales (086)",207,,55,94,57,1
"Técnicos de nivel medio y trab. asimilados (087)",178,,56,93,26,3
"Jefes y empleados de oficina (088)",113,,35,60,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",172,1,76,65,24,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4051,4,831,1451,1319,446
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",906,,330,457,116,3
"Obreros construc., conf., papel, fab., instr. (092)",866,,294,422,138,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2763,76,1557,724,319,87
"Otra (094)",2,,1,1,,
"Ocupación no especificada (095)",182,,75,67,31,9
"Mujeres (096)",2049,30,836,631,405,147
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,,1,1,
"Profes., científicos e intelectuales (098)",117,,51,54,12,
"Técnicos de nivel medio y trab. asimilados (099)",33,,18,12,3,
"Jefes y empleados de oficina (100)",37,,28,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",163,2,82,56,16,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",523,,107,174,170,72
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",40,,30,6,3,1
"Obreros construc., conf., papel, fab., instr. (104)",13,,7,5,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",940,28,439,261,158,54
"Ocupación no especificada (107)",181,,74,56,38,13
