"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUANCANE (000)",23035,1929,1454,12892,105,6488,167
"Conviviente (001)",4840,501,357,2785,24,1148,25
"Separado(a) (002)",548,48,27,365,5,95,8
"Casado(a) (003)",11760,856,665,6923,49,3207,60
"Viudo(a) (004)",1715,28,62,1301,9,309,6
"Divorciado(a) (005)",94,11,6,62,1,13,1
"Soltero(a) (006)",4078,485,337,1456,17,1716,67
"Hombres (008)",13379,1369,1058,8715,69,2143,25
"Conviviente (009)",2917,368,268,1937,15,326,3
"Separado(a) (010)",108,13,8,73,2,11,1
"Casado(a) (011)",7349,695,470,5348,37,794,5
"Viudo(a) (012)",666,11,32,520,6,97,
"Divorciado(a) (013)",29,6,3,14,,5,1
"Soltero(a) (014)",2310,276,277,823,9,910,15
"Mujeres (016)",9656,560,396,4177,36,4345,142
"Conviviente (017)",1923,133,89,848,9,822,22
"Separado(a) (018)",440,35,19,292,3,84,7
"Casado(a) (019)",4411,161,195,1575,12,2413,55
"Viudo(a) (020)",1049,17,30,781,3,212,6
"Divorciado(a) (021)",65,5,3,48,1,8,
"Soltero(a) (022)",1768,209,60,633,8,806,52
,,,,,,,
"URBANA (024)",4700,1284,340,2379,52,579,66
"Conviviente (025)",1360,363,113,717,18,139,10
"Separado(a) (026)",154,37,9,91,2,12,3
"Casado(a) (027)",1966,551,118,1019,21,240,17
"Viudo(a) (028)",213,19,15,153,2,19,5
"Divorciado(a) (029)",26,8,2,15,,1,
"Soltero(a) (030)",981,306,83,384,9,168,31
"Hombres (032)",2667,830,274,1324,32,194,13
"Conviviente (033)",814,258,87,416,11,40,2
"Separado(a) (034)",30,7,4,16,,3,
"Casado(a) (035)",1190,400,97,623,14,54,2
"Viudo(a) (036)",81,6,10,54,2,9,
"Divorciado(a) (037)",6,3,1,2,,,
"Soltero(a) (038)",546,156,75,213,5,88,9
"Mujeres (040)",2033,454,66,1055,20,385,53
"Conviviente (041)",546,105,26,301,7,99,8
"Separado(a) (042)",124,30,5,75,2,9,3
"Casado(a) (043)",776,151,21,396,7,186,15
"Viudo(a) (044)",132,13,5,99,,10,5
"Divorciado(a) (045)",20,5,1,13,,1,
"Soltero(a) (046)",435,150,8,171,4,80,22
,,,,,,,
"RURAL (048)",18335,645,1114,10513,53,5909,101
"Conviviente (049)",3480,138,244,2068,6,1009,15
"Separado(a) (050)",394,11,18,274,3,83,5
"Casado(a) (051)",9794,305,547,5904,28,2967,43
"Viudo(a) (052)",1502,9,47,1148,7,290,1
"Divorciado(a) (053)",68,3,4,47,1,12,1
"Soltero(a) (054)",3097,179,254,1072,8,1548,36
"Hombres (056)",10712,539,784,7391,37,1949,12
"Conviviente (057)",2103,110,181,1521,4,286,1
"Separado(a) (058)",78,6,4,57,2,8,1
"Casado(a) (059)",6159,295,373,4725,23,740,3
"Viudo(a) (060)",585,5,22,466,4,88,
"Divorciado(a) (061)",23,3,2,12,,5,1
"Soltero(a) (062)",1764,120,202,610,4,822,6
"Mujeres (064)",7623,106,330,3122,16,3960,89
"Conviviente (065)",1377,28,63,547,2,723,14
"Separado(a) (066)",316,5,14,217,1,75,4
"Casado(a) (067)",3635,10,174,1179,5,2227,40
"Viudo(a) (068)",917,4,25,682,3,202,1
"Divorciado(a) (069)",45,,2,35,1,7,
"Soltero(a) (070)",1333,59,52,462,4,726,30
