"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ANTABAMBA (000)",4079,503,1207,1306,14,1026,23
"Sin nivel (001)",599,4,145,208,2,237,3
"Educación inicial (002)",5,,,2,,3,
"Primaria (003)",1447,8,446,546,2,434,11
"Secundaria (004)",1315,63,520,411,6,310,5
"Superior no univ. incompleta (005)",156,34,44,57,1,18,2
"Superior no univ. completa (006)",220,144,24,36,2,13,1
"Superior univ. incompleta (007)",78,40,15,15,,8,
"Superior univ. completa (008)",259,210,13,31,1,3,1
"Hombres (010)",2650,331,861,907,13,536,2
"Sin nivel (011)",208,3,46,94,2,63,
"Educación inicial (012)",3,,,2,,1,
"Primaria (013)",965,4,318,409,1,232,1
"Secundaria (014)",987,51,415,305,6,210,
"Superior no univ. incompleta (015)",110,26,33,38,1,12,
"Superior no univ. completa (016)",147,87,22,27,2,8,1
"Superior univ. incompleta (017)",61,30,14,10,,7,
"Superior univ. completa (018)",169,130,13,22,1,3,
"Mujeres (020)",1429,172,346,399,1,490,21
"Sin nivel (021)",391,1,99,114,,174,3
"Educación inicial (022)",2,,,,,2,
"Primaria (023)",482,4,128,137,1,202,10
"Secundaria (024)",328,12,105,106,,100,5
"Superior no univ. incompleta (025)",46,8,11,19,,6,2
"Superior no univ. completa (026)",73,57,2,9,,5,
"Superior univ. incompleta (027)",17,10,1,5,,1,
"Superior univ. completa (028)",90,80,,9,,,1
,,,,,,,
"URBANA (030)",2629,451,908,725,8,517,20
"Sin nivel (031)",252,4,100,68,1,76,3
"Educación inicial (032)",3,,,1,,2,
"Primaria (033)",788,8,317,251,1,201,10
"Secundaria (034)",970,55,417,286,3,205,4
"Superior no univ. incompleta (035)",127,30,37,48,,10,2
"Superior no univ. completa (036)",190,126,16,32,2,13,1
"Superior univ. incompleta (037)",66,37,10,11,,8,
"Superior univ. completa (038)",233,191,11,28,1,2,
"Hombres (040)",1639,289,605,468,7,268,2
"Sin nivel (041)",60,3,21,17,1,18,
"Educación inicial (042)",2,,,1,,1,
"Primaria (043)",466,4,204,167,,90,1
"Secundaria (044)",702,45,318,200,3,136,
"Superior no univ. incompleta (045)",88,22,28,32,,6,
"Superior no univ. completa (046)",122,72,14,25,2,8,1
"Superior univ. incompleta (047)",50,27,9,7,,7,
"Superior univ. completa (048)",149,116,11,19,1,2,
"Mujeres (050)",990,162,303,257,1,249,18
"Sin nivel (051)",192,1,79,51,,58,3
"Educación inicial (052)",1,,,,,1,
"Primaria (053)",322,4,113,84,1,111,9
"Secundaria (054)",268,10,99,86,,69,4
"Superior no univ. incompleta (055)",39,8,9,16,,4,2
"Superior no univ. completa (056)",68,54,2,7,,5,
"Superior univ. incompleta (057)",16,10,1,4,,1,
"Superior univ. completa (058)",84,75,,9,,,
,,,,,,,
"RURAL (060)",1450,52,299,581,6,509,3
"Sin nivel (061)",347,,45,140,1,161,
"Educación inicial (062)",2,,,1,,1,
"Primaria (063)",659,,129,295,1,233,1
"Secundaria (064)",345,8,103,125,3,105,1
"Superior no univ. incompleta (065)",29,4,7,9,1,8,
"Superior no univ. completa (066)",30,18,8,4,,,
"Superior univ. incompleta (067)",12,3,5,4,,,
"Superior univ. completa (068)",26,19,2,3,,1,1
"Hombres (070)",1011,42,256,439,6,268,
"Sin nivel (071)",148,,25,77,1,45,
"Educación inicial (072)",1,,,1,,,
"Primaria (073)",499,,114,242,1,142,
"Secundaria (074)",285,6,97,105,3,74,
"Superior no univ. incompleta (075)",22,4,5,6,1,6,
"Superior no univ. completa (076)",25,15,8,2,,,
"Superior univ. incompleta (077)",11,3,5,3,,,
"Superior univ. completa (078)",20,14,2,3,,1,
"Mujeres (080)",439,10,43,142,,241,3
"Sin nivel (081)",199,,20,63,,116,
"Educación inicial (082)",1,,,,,1,
"Primaria (083)",160,,15,53,,91,1
"Secundaria (084)",60,2,6,20,,31,1
"Superior no univ. incompleta (085)",7,,2,3,,2,
"Superior no univ. completa (086)",5,3,,2,,,
"Superior univ. incompleta (087)",1,,,1,,,
"Superior univ. completa (088)",6,5,,,,,1
