"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia YAULI (000)",18796,103,5670,7577,4896,550
"Empleado (001)",4976,13,1632,2098,1168,65
"Obrero (002)",7609,13,2310,3230,1966,90
"Trabajador independiente (003)",5106,15,1344,1933,1502,312
"Empleador o patrono (004)",271,,61,104,91,15
"Trabajador familiar no remunerado (005)",651,55,232,158,142,64
"Trabajador del hogar (006)",183,7,91,54,27,4
"Hombres (008)",13825,56,4075,5658,3690,346
"Empleado (009)",3170,9,884,1382,853,42
"Obrero (010)",7173,10,2186,3057,1850,70
"Trabajador independiente (011)",3019,10,841,1098,881,189
"Empleador o patrono (012)",178,,46,63,56,13
"Trabajador familiar no remunerado (013)",273,27,113,54,48,31
"Trabajador del hogar (014)",12,,5,4,2,1
"Mujeres (016)",4971,47,1595,1919,1206,204
"Empleado (017)",1806,4,748,716,315,23
"Obrero (018)",436,3,124,173,116,20
"Trabajador independiente (019)",2087,5,503,835,621,123
"Empleador o patrono (020)",93,,15,41,35,2
"Trabajador familiar no remunerado (021)",378,28,119,104,94,33
"Trabajador del hogar (022)",171,7,86,50,25,3
,,,,,,
"URBANA (024)",16261,86,4835,6681,4252,407
"Empleado (025)",4612,13,1486,1936,1114,63
"Obrero (026)",6253,12,1815,2700,1680,46
"Trabajador independiente (027)",4525,14,1225,1778,1268,240
"Empleador o patrono (028)",246,,61,96,79,10
"Trabajador familiar no remunerado (029)",448,40,159,118,87,44
"Trabajador del hogar (030)",177,7,89,53,24,4
"Hombres (032)",11792,48,3395,4904,3194,251
"Empleado (033)",2863,9,776,1234,804,40
"Obrero (034)",5979,9,1732,2583,1614,41
"Trabajador independiente (035)",2609,10,768,986,707,138
"Empleador o patrono (036)",159,,46,57,48,8
"Trabajador familiar no remunerado (037)",171,20,68,40,20,23
"Trabajador del hogar (038)",11,,5,4,1,1
"Mujeres (040)",4469,38,1440,1777,1058,156
"Empleado (041)",1749,4,710,702,310,23
"Obrero (042)",274,3,83,117,66,5
"Trabajador independiente (043)",1916,4,457,792,561,102
"Empleador o patrono (044)",87,,15,39,31,2
"Trabajador familiar no remunerado (045)",277,20,91,78,67,21
"Trabajador del hogar (046)",166,7,84,49,23,3
,,,,,,
"RURAL (048)",2535,17,835,896,644,143
"Empleado (049)",364,,146,162,54,2
"Obrero (050)",1356,1,495,530,286,44
"Trabajador independiente (051)",581,1,119,155,234,72
"Empleador o patrono (052)",25,,,8,12,5
"Trabajador familiar no remunerado (053)",203,15,73,40,55,20
"Trabajador del hogar (054)",6,,2,1,3,
"Hombres (056)",2033,8,680,754,496,95
"Empleado (057)",307,,108,148,49,2
"Obrero (058)",1194,1,454,474,236,29
"Trabajador independiente (059)",410,,73,112,174,51
"Empleador o patrono (060)",19,,,6,8,5
"Trabajador familiar no remunerado (061)",102,7,45,14,28,8
"Trabajador del hogar (062)",1,,,,1,
"Mujeres (064)",502,9,155,142,148,48
"Empleado (065)",57,,38,14,5,
"Obrero (066)",162,,41,56,50,15
"Trabajador independiente (067)",171,1,46,43,60,21
"Empleador o patrono (068)",6,,,2,4,
"Trabajador familiar no remunerado (069)",101,8,28,26,27,12
"Trabajador del hogar (070)",5,,2,1,2,
